property,qid,value,occurrences
P61,Q148103,Q106510599,3
P61,Q148104,Q312306,3
P61,Q148105,Q939045,3
P61,Q148106,Q6095299,3
P61,Q148107,Q531357,3
P61,Q148108,Q5876471,3
P61,Q148109,Q19715630,3
P61,Q148110,Q1275931,3
P61,Q148111,Q435163,3
P61,Q148112,Q443983,3
P61,Q148113,Q938378,3
P61,Q148114,Q12285168,3
P61,Q148115,Q1891525,3
P61,Q148116,Q11212527,3
P61,Q148117,Q1681770,3
P61,Q148118,Q512493,3
P61,Q148119,Q1275409,3
P61,Q148120,Q100721046,3
P61,Q148121,Q1500810,3
P61,Q148122,Q316054,3
P61,Q148123,Q20102096,3
P61,Q148124,Q25394012,3
P61,Q148125,Q11934146,3
P61,Q148126,Q108658820,3
P61,Q148127,Q2980800,3
P61,Q148128,Q662614,3
P61,Q148129,Q15711270,3
P61,Q148130,Q383846,3
P61,Q148131,Q130630096,3
P61,Q148132,Q6697635,3
P61,Q148133,Q180081,3
P61,Q148134,Q435959,3
P61,Q148135,Q1275684,3
P61,Q148136,Q1283595,3
P61,Q148137,Q1669268,3
P61,Q148138,Q3656287,3
P61,Q148139,Q1541,3
P61,Q14814,Q7137181,3
P61,Q148140,Q724735,3
P61,Q148141,Q12282690,3
P61,Q148142,Q535008,3
P61,Q148143,Q1219046,3
P61,Q148144,Q1227318,3
P61,Q148145,Q659834,3
P61,Q148146,Q542643,3
P61,Q148147,Q260039,3
P61,Q148148,Q1216270,3
P61,Q148149,Q662631,3
P61,Q148150,Q1226028,3
P61,Q148151,Q716731,3
P61,Q148152,Q12291702,3
P61,Q148153,Q20005583,3
P61,Q148154,Q108946525,3
P61,Q148155,Q108952951,3
P61,Q148156,Q108951902,3
P61,Q148157,Q1242026,3
P61,Q148158,Q12283343,3
P61,Q148159,Q1239465,3
P61,Q148160,Q11222454,3
P61,Q148161,Q784140,3
P61,Q148162,Q1227277,3
P61,Q148163,Q12285180,3
P61,Q148164,Q100997698,3
P61,Q148165,Q1423,3
P61,Q148166,Q11934035,3
P61,Q148167,Q113057537,3
P61,Q148168,Q105611591,3
P61,Q148169,Q2274307,3
P61,Q148170,Q976168,3
P61,Q148171,Q112898417,3
P61,Q148172,Q112898462,3
P61,Q148173,Q5517422,3
P61,Q148174,Q1242043,3
P61,Q148175,Q12276074,3
P61,Q148176,Q25478264,3
P61,Q148177,Q12290745,3
P61,Q148178,Q537235,3
P61,Q148179,Q108794871,3
P61,Q148180,Q708570,3
P61,Q148181,Q8833,3
P61,Q148182,Q1159576,3
P61,Q148183,Q113626249,3
P61,Q148184,Q1136276,3
P61,Q148185,Q2671430,3
P61,Q148186,Q716708,3
P61,Q148187,Q12295763,3
P61,Q148188,Q343804,3
P61,Q148189,Q1028637,3
P61,Q148190,Q12286097,3
P61,Q148191,Q1424,3
P61,Q148192,Q17417188,3
P61,Q148193,Q112865335,3
P61,Q148194,Q12275977,3
P61,Q148195,Q12282847,3
P61,Q148196,Q262368,3
P61,Q148197,Q16932686,3
P61,Q148198,Q6658867,3
P61,Q148199,Q92430378,3
P61,Q14820,Q248381,3
P61,Q148200,Q19714893,3
P61,Q148201,Q20005542,3
P61,Q148202,Q75826,3
P61,Q148203,Q955339,3
P61,Q148204,Q12284766,3
P61,Q148205,Q12282828,3
P61,Q148206,Q20005554,3
P61,Q148207,Q12296374,3
P61,Q148208,Q11934044,3
P61,Q148209,Q3655332,3
P61,Q14821,Q11636792,3
P61,Q148210,Q319561,3
P61,Q148211,Q776877,3
P61,Q148212,Q3656043,3
P61,Q148213,Q955356,3
P61,Q148214,Q3656193,3
P61,Q148215,Q638631,3
P61,Q148216,Q12272324,3
P61,Q148217,Q11935175,3
P61,Q148218,Q20101577,3
P61,Q148219,Q121301075,3
P61,Q148220,Q389950,3
P61,Q148221,Q1275953,3
P61,Q148222,Q241210,3
P61,Q148223,Q11937080,3
P61,Q148224,Q523301,3
P61,Q148225,Q3851534,3
P61,Q148226,Q530576,3
P61,Q148227,Q359679,3
P61,Q148228,Q112607050,3
P61,Q148229,Q359687,3
P61,Q148230,Q9146474,3
P61,Q148231,Q359684,3
P61,Q148232,Q112607047,3
P61,Q148233,Q9146808,3
P61,Q148234,Q11751806,3
P61,Q148235,Q327845,3
P61,Q148236,Q59884197,3
P61,Q148237,Q7489317,3
P61,Q148238,Q881103,3
P61,Q148239,Q544909,3
P61,Q148240,Q5517447,3
P61,Q148241,Q12299531,3
P61,Q148242,Q5517418,3
P61,Q148243,Q299291,3
P61,Q148244,Q111905100,3
P61,Q148245,Q5517440,3
P61,Q148246,Q25668665,3
P61,Q148247,Q2420409,3
P61,Q148248,Q796807,3
P61,Q148249,Q4089480,3
P61,Q148250,Q97642300,3
P61,Q148251,Q83492529,3
P61,Q148252,Q10357150,3
P61,Q148253,Q44841369,3
P61,Q148254,Q318276,3
P61,Q148255,Q76300511,3
P61,Q148256,Q76300886,3
P61,Q148257,Q76300885,3
P61,Q148258,Q76300590,3
P61,Q148259,Q76299370,3
P61,Q14826,Q497647,3
P61,Q148260,Q76299371,3
P61,Q148261,Q76299372,3
P61,Q148262,Q76299374,3
P61,Q148263,Q76299377,3
P61,Q148264,Q76300699,3
P61,Q148265,Q76300753,3
P61,Q148266,Q48000,3
P61,Q148267,Q76299387,3
P61,Q148268,Q1271942,3
P61,Q148269,Q1281243,3
P61,Q14827,Q6703992,3
P61,Q148270,Q961521,3
P61,Q148271,Q16912919,3
P61,Q148272,Q3683318,3
P61,Q148273,Q1274128,3
P61,Q148274,Q76121879,3
P61,Q148275,Q76121881,3
P61,Q148276,Q76121883,3
P61,Q148277,Q236326,3
P61,Q148278,Q1261185,3
P61,Q148279,Q5444102,3
P61,Q14828,Q16261619,3
P61,Q148280,Q80507738,3
P61,Q148281,Q1274074,3
P61,Q148282,Q1154349,3
P61,Q148283,Q76121918,3
P61,Q148284,Q1154334,3
P61,Q148285,Q76121927,3
P61,Q148286,Q116112775,3
P61,Q148287,Q116055612,3
P61,Q148288,Q126098955,3
P61,Q148289,Q3655752,3
P61,Q14829,Q16726455,3
P61,Q148290,Q105287788,3
P61,Q148291,Q16829185,3
P61,Q148292,Q1239611,3
P61,Q148293,Q7937219,3
P61,Q148294,Q4687704,3
P61,Q148295,Q7879756,3
P61,Q148296,Q108316052,3
P61,Q148297,Q119854382,3
P61,Q148298,Q239448,3
P61,Q148299,Q1234508,3
P61,Q14830,Q492831,3
P61,Q148300,Q3769302,3
P61,Q148301,Q6697631,3
P61,Q148302,Q12285299,3
P61,Q148303,Q6697482,3
P61,Q148304,Q12277036,3
P61,Q148305,Q121074979,3
P61,Q148306,Q12291690,3
P61,Q148307,Q109791889,3
P61,Q148308,Q12291691,3
P61,Q148309,Q121270530,3
P61,Q14831,Q28519214,3
P61,Q148310,Q107638081,3
P61,Q148311,Q868066,3
P61,Q148312,Q107638264,3
P61,Q148313,Q85854004,3
P61,Q148314,Q11916322,3
P61,Q148315,Q3329226,3
P61,Q148316,Q1215819,3
P61,Q148317,Q121277090,3
P61,Q148318,Q333092,3
P61,Q148319,Q113226631,3
P61,Q14832,Q485621,3
P61,Q148320,Q108540745,3
P61,Q148321,Q1782,3
P61,Q148322,Q1803,3
P61,Q148323,Q443278,3
P61,Q148324,Q1234303,3
P61,Q148325,Q1225336,3
P61,Q148326,Q12276025,3
P61,Q148327,Q276309,3
P61,Q148328,Q1446,3
P61,Q148329,Q232380,3
P61,Q14833,Q16175146,3
P61,Q148330,Q107621858,3
P61,Q148331,Q1769,3
P61,Q148332,Q256015,3
P61,Q148333,Q242457,3
P61,Q148334,Q1225048,3
P61,Q148335,Q107449236,3
P61,Q148336,Q632253,3
P61,Q148337,Q121301273,3
P61,Q148338,Q12286135,3
P61,Q148339,Q107401778,3
P61,Q14834,Q28777857,3
P61,Q148340,Q12285259,3
P61,Q148341,Q1227346,3
P61,Q148342,Q545857,3
P61,Q148343,Q737583,3
P61,Q148344,Q2520803,3
P61,Q148345,Q12296373,3
P61,Q148346,Q1812,3
P61,Q148347,Q721898,3
P61,Q148348,Q12294118,3
P61,Q148349,Q1226472,3
P61,Q14835,Q20780260,3
P61,Q148350,Q24934688,3
P61,Q148351,Q3757287,3
P61,Q148352,Q1542104,3
P61,Q148353,Q24939756,3
P61,Q148354,Q24951273,3
P61,Q148355,Q7377963,3
P61,Q148356,Q312598,3
P61,Q148357,Q2830721,3
P61,Q148358,Q11165636,3
P61,Q148359,Q3898864,3
P61,Q14836,Q12595692,3
P61,Q148360,Q264903,3
P61,Q148361,Q110582740,3
P61,Q148362,Q112531524,3
P61,Q148363,Q110662972,3
P61,Q148364,Q110662827,3
P61,Q148365,Q110662830,3
P61,Q148366,Q6663000,3
P61,Q148367,Q116116088,3
P61,Q148368,Q110636719,3
P61,Q148369,Q112531557,3
P61,Q14837,Q11265554,3
P61,Q148370,Q116147391,3
P61,Q148371,Q116470713,3
P61,Q148372,Q130359154,3
P61,Q148373,Q117307045,3
P61,Q148374,Q131346753,3
P61,Q148375,Q75386708,3
P61,Q148376,Q4981639,3
P61,Q148377,Q76159043,3
P61,Q148378,Q75644532,3
P61,Q148379,Q75386746,3
P61,Q14838,Q4382866,3
P61,Q148380,Q57610363,3
P61,Q148381,Q3430892,3
P61,Q148382,Q2827021,3
P61,Q148383,Q76010827,3
P61,Q148384,Q76010828,3
P61,Q148385,Q110383327,3
P61,Q148386,Q110383332,3
P61,Q148387,Q113885755,3
P61,Q148388,Q382476,3
P61,Q148389,Q101499881,3
P61,Q14839,Q12593018,3
P61,Q148390,Q110385384,3
P61,Q148391,Q547318,3
P61,Q148392,Q14643182,3
P61,Q148393,Q21665649,3
P61,Q148394,Q295268,3
P61,Q148395,Q236990,3
P61,Q148396,Q5835731,3
P61,Q148397,Q6119814,3
P61,Q148398,Q5989593,3
P61,Q148399,Q5784543,3
P61,Q14840,Q16168013,3
P61,Q148400,Q2493013,3
P61,Q148401,Q56314169,3
P61,Q148402,Q24058953,3
P61,Q148403,Q75241923,3
P61,Q148404,Q75291046,3
P61,Q148405,Q116003775,3
P61,Q148406,Q2223728,3
P61,Q148407,Q75248137,3
P61,Q148408,Q75248142,3
P61,Q148409,Q3122357,3
P61,Q14841,Q12587882,3
P61,Q148410,Q56647868,3
P61,Q148411,Q75290998,3
P61,Q148412,Q75290880,3
P61,Q148413,Q3122186,3
P61,Q148414,Q75290875,3
P61,Q148415,Q96244475,3
P61,Q148416,Q110508922,3
P61,Q148417,Q52557228,3
P61,Q148418,Q632400,3
P61,Q148419,Q110603167,3
P61,Q14842,Q12618832,3
P61,Q148420,Q5331883,3
P61,Q148421,Q522448,3
P61,Q148422,Q102112867,3
P61,Q148423,Q7032325,3
P61,Q148424,Q81040821,3
P61,Q148425,Q75248233,3
P61,Q148426,Q75238108,3
P61,Q148427,Q116172115,3
P61,Q148428,Q75241874,3
P61,Q148429,Q5352542,3
P61,Q14843,Q12618875,3
P61,Q148430,Q75395884,3
P61,Q148431,Q75644680,3
P61,Q148432,Q75644681,3
P61,Q148433,Q75644667,3
P61,Q148434,Q1379052,3
P61,Q148435,Q75519871,3
P61,Q148436,Q75519866,3
P61,Q148437,Q75789769,3
P61,Q148438,Q7789610,3
P61,Q148439,Q75789771,3
P61,Q14844,Q24856184,3
P61,Q148440,Q75789765,3
P61,Q148441,Q75519862,3
P61,Q148442,Q75895832,3
P61,Q148443,Q75518174,3
P61,Q148444,Q112962452,3
P61,Q148445,Q75894371,3
P61,Q148446,Q75894372,3
P61,Q148447,Q75894373,3
P61,Q148448,Q75894375,3
P61,Q148449,Q75894386,3
P61,Q14845,Q490868,3
P61,Q148450,Q75894388,3
P61,Q148451,Q75856261,3
P61,Q148452,Q75856263,3
P61,Q148453,Q75644685,3
P61,Q148454,Q116054719,3
P61,Q148455,Q3811097,3
P61,Q148456,Q75872625,3
P61,Q148457,Q75397070,3
P61,Q148458,Q180574,3
P61,Q148459,Q18593362,3
P61,Q14846,Q16160699,3
P61,Q148460,Q75459725,3
P61,Q148461,Q75459130,3
P61,Q148462,Q75459137,3
P61,Q148463,Q75466021,3
P61,Q148464,Q75466026,3
P61,Q148465,Q75644683,3
P61,Q148466,Q75468057,3
P61,Q148467,Q75458404,3
P61,Q148468,Q75459156,3
P61,Q148469,Q75459159,2
P61,Q14847,Q16179282,3
P61,Q148470,Q75466028,3
P61,Q148471,Q75790403,3
P61,Q148472,Q75643677,3
P61,Q148473,Q75453202,3
P61,Q148474,Q75715466,3
P61,Q148475,Q75715460,3
P61,Q148476,Q75541488,3
P61,Q148477,Q75942418,3
P61,Q148478,Q75942422,3
P61,Q148479,Q75942424,3
P61,Q14848,Q28776976,3
P61,Q148480,Q116469825,3
P61,Q148481,Q110662888,3
P61,Q148482,Q116148027,3
P61,Q148483,Q116148070,3
P61,Q148484,Q116055461,3
P61,Q148485,Q116478796,3
P61,Q148486,Q110585308,3
P61,Q148487,Q76214364,3
P61,Q148488,Q76214365,3
P61,Q148489,Q18535647,3
P61,Q14849,Q16174273,3
P61,Q148490,Q116055559,3
P61,Q148491,Q116477833,3
P61,Q148492,Q131138846,3
P61,Q148493,Q116477976,3
P61,Q148494,Q110290426,3
P61,Q148495,Q130338973,3
P61,Q148496,Q116111507,3
P61,Q148497,Q116055509,3
P61,Q148498,Q96311959,3
P61,Q148499,Q22815213,3
P61,Q14850,Q12587560,3
P61,Q148500,Q6758768,3
P61,Q148501,Q7321853,3
P61,Q148502,Q18203821,3
P61,Q148503,Q18535667,3
P61,Q148504,Q110067846,3
P61,Q148505,Q110439568,3
P61,Q148506,Q110290615,3
P61,Q148507,Q116147203,3
P61,Q148508,Q116812784,3
P61,Q148509,Q75958829,3
P61,Q148510,Q110582591,3
P61,Q148511,Q116147504,3
P61,Q148512,Q76214368,3
P61,Q148513,Q18821787,3
P61,Q148514,Q76214373,3
P61,Q148515,Q76214372,3
P61,Q148516,Q117307150,3
P61,Q148517,Q110290732,3
P61,Q148518,Q130648366,3
P61,Q148519,Q110585660,3
P61,Q14852,Q12597387,3
P61,Q148520,Q116478969,3
P61,Q148521,Q116147501,3
P61,Q148522,Q110636576,3
P61,Q148523,Q99069827,3
P61,Q148524,Q110441294,3
P61,Q148525,Q110635655,3
P61,Q148526,Q110585677,3
P61,Q148527,Q110636298,3
P61,Q148528,Q110635472,3
P61,Q148529,Q116108956,3
P61,Q148530,Q116113769,3
P61,Q148531,Q116148205,3
P61,Q148532,Q130339041,3
P61,Q148533,Q116113670,3
P61,Q148534,Q116108955,3
P61,Q148535,Q116147219,3
P61,Q148536,Q76194395,3
P61,Q148537,Q76194398,3
P61,Q148538,Q76194396,3
P61,Q148539,Q75387589,3
P61,Q14854,Q12597093,3
P61,Q148540,Q110441439,3
P61,Q148541,Q110635538,3
P61,Q148542,Q96311985,3
P61,Q148543,Q99070408,3
P61,Q148544,Q96244000,3
P61,Q148545,Q110290447,3
P61,Q148546,Q110635724,3
P61,Q148547,Q117306894,3
P61,Q148548,Q130338874,3
P61,Q148549,Q116477979,3
P61,Q14855,Q2913666,3
P61,Q148550,Q99075830,3
P61,Q148551,Q110290191,3
P61,Q148552,Q99069795,3
P61,Q148553,Q116477726,3
P61,Q148554,Q116477673,3
P61,Q148555,Q117306810,3
P61,Q148556,Q116055408,3
P61,Q148557,Q116147721,3
P61,Q148558,Q116147718,3
P61,Q148559,Q99082350,3
P61,Q148560,Q110585324,3
P61,Q148561,Q116054457,3
P61,Q148562,Q130340431,3
P61,Q148563,Q110414047,3
P61,Q148564,Q99302433,3
P61,Q148565,Q99302431,3
P61,Q148566,Q116110781,3
P61,Q148567,Q110413520,3
P61,Q148568,Q116055493,3
P61,Q148569,Q116146951,3
P61,Q14857,Q485818,3
P61,Q148570,Q116146962,3
P61,Q148571,Q133461243,3
P61,Q148572,Q133461278,3
P61,Q148573,Q116479575,3
P61,Q148574,Q117306765,3
P61,Q148575,Q133462100,3
P61,Q148576,Q116054773,3
P61,Q148577,Q110413582,3
P61,Q148578,Q110662858,3
P61,Q148579,Q116146953,3
P61,Q14858,Q12589101,3
P61,Q148580,Q106703120,3
P61,Q148581,Q116054999,3
P61,Q148582,Q130341546,3
P61,Q148583,Q116156656,3
P61,Q148584,Q131138844,3
P61,Q148585,Q116147310,3
P61,Q148586,Q96311961,3
P61,Q148587,Q117305930,3
P61,Q148588,Q130359408,3
P61,Q148589,Q116146967,3
P61,Q14859,Q83544773,3
P61,Q148590,Q110412967,3
P61,Q148591,Q116115271,3
P61,Q148592,Q116146139,3
P61,Q148593,Q124656899,3
P61,Q148594,Q110662831,3
P61,Q148595,Q116147765,3
P61,Q148596,Q116054826,3
P61,Q148597,Q116113403,3
P61,Q148598,Q116147012,3
P61,Q148599,Q116147101,3
P61,Q14860,Q485114,3
P61,Q148600,Q116113103,3
P61,Q148601,Q116478120,3
P61,Q148602,Q122361629,3
P61,Q148603,Q130359089,3
P61,Q148604,Q116147597,3
P61,Q148605,Q116146804,3
P61,Q148606,Q116055403,3
P61,Q148607,Q116110872,3
P61,Q148608,Q110560322,2
P61,Q148609,Q110583439,3
P61,Q14861,Q16159929,3
P61,Q148610,Q110583415,3
P61,Q148611,Q116054802,3
P61,Q148612,Q110583401,3
P61,Q148613,Q117306127,3
P61,Q148614,Q99302434,3
P61,Q148615,Q110290669,3
P61,Q148616,Q99082418,3
P61,Q148617,Q116055014,3
P61,Q148618,Q99073276,3
P61,Q148619,Q116055543,3
P61,Q14862,Q490448,3
P61,Q148620,Q117306747,3
P61,Q148621,Q116055453,3
P61,Q148622,Q133461094,3
P61,Q148623,Q116147069,3
P61,Q148624,Q116147077,3
P61,Q148625,Q116147050,3
P61,Q148626,Q110412844,3
P61,Q148627,Q96244047,3
P61,Q148628,Q110583467,3
P61,Q148629,Q105814431,3
P61,Q14863,Q16076514,3
P61,Q148630,Q116108958,3
P61,Q148631,Q117306952,3
P61,Q148632,Q110585209,3
P61,Q148633,Q110582270,3
P61,Q148634,Q110636488,3
P61,Q148635,Q116054764,3
P61,Q148636,Q116054649,3
P61,Q148637,Q116054797,3
P61,Q148638,Q116146814,3
P61,Q148639,Q116146816,3
P61,Q14864,Q15914382,3
P61,Q148640,Q116146705,3
P61,Q148641,Q116146738,3
P61,Q148642,Q116146751,3
P61,Q148643,Q116146948,3
P61,Q148644,Q116146725,3
P61,Q148645,Q116146697,3
P61,Q148646,Q116146744,3
P61,Q148647,Q133461193,3
P61,Q148648,Q116146799,3
P61,Q148649,Q76273186,3
P61,Q148650,Q76273214,3
P61,Q148651,Q110413537,3
P61,Q148652,Q116055625,3
P61,Q148653,Q116055618,3
P61,Q148654,Q116055553,3
P61,Q148655,Q116055547,3
P61,Q148656,Q116055566,3
P61,Q148657,Q110585588,3
P61,Q148658,Q110585590,3
P61,Q148659,Q116115719,3
P61,Q14866,Q97613634,3
P61,Q148660,Q116115069,3
P61,Q148661,Q131138744,3
P61,Q148662,Q116116007,3
P61,Q148663,Q133461570,3
P61,Q148664,Q116147585,3
P61,Q148665,Q116812467,3
P61,Q148666,Q117306731,3
P61,Q148667,Q116112587,3
P61,Q148668,Q110585514,3
P61,Q148669,Q116479568,3
P61,Q148670,Q110290393,3
P61,Q148671,Q99082449,3
P61,Q148672,Q116147211,3
P61,Q148673,Q117306118,3
P61,Q148674,Q130338989,3
P61,Q148675,Q116148091,3
P61,Q148676,Q116148094,3
P61,Q148677,Q110585665,3
P61,Q148678,Q110585689,3
P61,Q148679,Q130340341,3
P61,Q148680,Q130340251,3
P61,Q148681,Q116147496,3
P61,Q148682,Q130340410,3
P61,Q148683,Q110290394,3
P61,Q148684,Q75869866,3
P61,Q148685,Q76286512,3
P61,Q148686,Q76286514,3
P61,Q148687,Q76286521,3
P61,Q148688,Q76286496,3
P61,Q148689,Q116147229,3
P61,Q148690,Q110636345,3
P61,Q148691,Q110582510,3
P61,Q148692,Q116147025,3
P61,Q148693,Q116055442,3
P61,Q148694,Q133462392,3
P61,Q148695,Q116055400,3
P61,Q148696,Q76154568,3
P61,Q148697,Q76154569,3
P61,Q148698,Q116163065,3
P61,Q148699,Q61963025,3
P61,Q148700,Q76326516,3
P61,Q148701,Q3141945,3
P61,Q148702,Q76154623,3
P61,Q148703,Q76154584,3
P61,Q148704,Q18020354,3
P61,Q148705,Q76154585,3
P61,Q148706,Q105769418,3
P61,Q148707,Q72397198,3
P61,Q148708,Q7359190,3
P61,Q148709,Q116054442,3
P61,Q148710,Q112610796,3
P61,Q148711,Q116055397,3
P61,Q148712,Q117305927,3
P61,Q148713,Q75958826,3
P61,Q148714,Q110067763,3
P61,Q148715,Q116054557,3
P61,Q148716,Q116054517,3
P61,Q148717,Q116054479,3
P61,Q148718,Q99302475,3
P61,Q148719,Q116116382,3
P61,Q148720,Q117306716,3
P61,Q148721,Q116054493,3
P61,Q148722,Q116054491,3
P61,Q148723,Q116148060,3
P61,Q148724,Q116477981,3
P61,Q148725,Q116477742,3
P61,Q148726,Q116147799,3
P61,Q148727,Q116147650,3
P61,Q148728,Q129257232,3
P61,Q148729,Q129257236,3
P61,Q148730,Q116147648,3
P61,Q148731,Q116478989,3
P61,Q148732,Q112533713,3
P61,Q148733,Q130648361,3
P61,Q148734,Q116812712,3
P61,Q148735,Q130359000,3
P61,Q148736,Q122361508,3
P61,Q148737,Q76215123,3
P61,Q148738,Q76215124,3
P61,Q148739,Q116478449,3
P61,Q148740,Q116147033,3
P61,Q148741,Q130358583,3
P61,Q148742,Q99302511,3
P61,Q148743,Q133462143,3
P61,Q148744,Q110413508,3
P61,Q148745,Q110412962,3
P61,Q148746,Q116146964,3
P61,Q148747,Q110413587,2
P61,Q148748,Q110413450,3
P61,Q148749,Q111454845,3
P61,Q148750,Q116147040,3
P61,Q148751,Q131347186,3
P61,Q148752,Q76188037,3
P61,Q148753,Q76188039,3
P61,Q148754,Q112531537,3
P61,Q148755,Q3716266,3
P61,Q148756,Q116052788,3
P61,Q148757,Q122260578,3
P61,Q148758,Q122260538,3
P61,Q148759,Q2870895,3
P61,Q148760,Q70594175,3
P61,Q148761,Q116055642,3
P61,Q148762,Q110582656,3
P61,Q148763,Q110636466,3
P61,Q148764,Q116055716,3
P61,Q148765,Q116055550,3
P61,Q148766,Q133462153,3
P61,Q148767,Q112531573,3
P61,Q148768,Q116148058,3
P61,Q148769,Q130338966,3
P61,Q148770,Q99302418,3
P61,Q148771,Q110413510,3
P61,Q148772,Q110635789,3
P61,Q148773,Q116147048,3
P61,Q148774,Q116469786,3
P61,Q148775,Q116478844,3
P61,Q148776,Q117306008,3
P61,Q148777,Q117306138,3
P61,Q148778,Q131347189,3
P61,Q148779,Q133461549,3
P61,Q148780,Q96244045,3
P61,Q148781,Q99105693,3
P61,Q148782,Q110290667,3
P61,Q148783,Q76215134,3
P61,Q148784,Q110636664,3
P61,Q148785,Q116156567,3
P61,Q148786,Q116478419,3
P61,Q148787,Q130358757,3
P61,Q148788,Q116052919,3
P61,Q148789,Q130358564,3
P61,Q148790,Q117307039,3
P61,Q148791,Q130358746,3
P61,Q148792,Q112610895,3
P61,Q148793,Q116115845,3
P61,Q148794,Q116147338,3
P61,Q148795,Q110290390,3
P61,Q148796,Q117307109,3
P61,Q148797,Q116477631,3
P61,Q148798,Q75382642,3
P61,Q148799,Q2830624,3
P61,Q14880,Q11359178,3
P61,Q148800,Q2004866,3
P61,Q148801,Q75387874,3
P61,Q148802,Q2962479,3
P61,Q148803,Q75242785,3
P61,Q148804,Q75387863,3
P61,Q148805,Q75518347,3
P61,Q148806,Q75251068,3
P61,Q148807,Q76201088,3
P61,Q148808,Q61964639,3
P61,Q148809,Q76203091,3
P61,Q148810,Q76203094,3
P61,Q148811,Q76203097,3
P61,Q148812,Q56285151,3
P61,Q148813,Q3846893,3
P61,Q148814,Q76163177,3
P61,Q148815,Q7794814,3
P61,Q148816,Q76203178,3
P61,Q148817,Q75453862,3
P61,Q148818,Q113633091,3
P61,Q148819,Q130359085,3
P61,Q148820,Q116146097,3
P61,Q148821,Q3144469,3
P61,Q148822,Q43371550,3
P61,Q148823,Q75531112,3
P61,Q148824,Q131346811,3
P61,Q148825,Q110413638,3
P61,Q148826,Q116178181,3
P61,Q148827,Q97532340,3
P61,Q148828,Q99302456,3
P61,Q148829,Q110412970,3
P61,Q14883,Q11359180,3
P61,Q148830,Q116054814,3
P61,Q148831,Q116147727,3
P61,Q148832,Q116812175,3
P61,Q148833,Q110333025,3
P61,Q148834,Q116812168,3
P61,Q148835,Q131342921,3
P61,Q148836,Q116812262,3
P61,Q148837,Q130339204,3
P61,Q148838,Q116109122,3
P61,Q148839,Q122361602,3
P61,Q148840,Q116053031,3
P61,Q148841,Q112491216,3
P61,Q148842,Q99073201,3
P61,Q148843,Q116146941,3
P61,Q148844,Q133461360,3
P61,Q148845,Q133461669,3
P61,Q148846,Q116147027,3
P61,Q148847,Q117307073,3
P61,Q148848,Q117307034,3
P61,Q148849,Q76326547,3
P61,Q148850,Q76326549,3
P61,Q148851,Q2657664,3
P61,Q148852,Q2657719,3
P61,Q148853,Q75240758,3
P61,Q148854,Q76154618,3
P61,Q148855,Q110520824,3
P61,Q148856,Q75403220,3
P61,Q148857,Q116054522,3
P61,Q148858,Q110290618,3
P61,Q148859,Q117305947,3
P61,Q148860,Q110585751,3
P61,Q148861,Q116147358,3
P61,Q148862,Q110290488,3
P61,Q148863,Q96244009,3
P61,Q148864,Q117306773,3
P61,Q148865,Q130358713,3
P61,Q148866,Q99211913,3
P61,Q148867,Q130358541,3
P61,Q148868,Q130358721,3
P61,Q148869,Q131346718,3
P61,Q148870,Q131346715,3
P61,Q148871,Q131346724,3
P61,Q148872,Q131347067,3
P61,Q148873,Q131346750,3
P61,Q148874,Q110582696,3
P61,Q148875,Q106703107,3
P61,Q148876,Q106703104,3
P61,Q148877,Q116054781,3
P61,Q148878,Q116054569,3
P61,Q148879,Q99073356,3
P61,Q148880,Q110635889,3
P61,Q148881,Q111455036,3
P61,Q148882,Q130340307,3
P61,Q148883,Q116113678,3
P61,Q148884,Q116116272,3
P61,Q148885,Q111442411,3
P61,Q148886,Q111442678,3
P61,Q148887,Q116146417,2
P61,Q148888,Q110641632,2
P61,Q148889,Q110641628,2
P61,Q148890,Q18671681,2
P61,Q148891,Q79226175,2
P61,Q148892,Q126100020,2
P61,Q148893,Q75519879,2
P61,Q148894,Q76264294,2
P61,Q148895,Q61963109,2
P61,Q148896,Q8020810,2
P61,Q148897,Q18710325,2
P61,Q148898,Q18710295,2
P61,Q148899,Q75266507,2
P61,Q148900,Q75266508,2
P61,Q148901,Q7341138,2
P61,Q148902,Q28648770,2
P61,Q148903,Q61896336,2
P61,Q148904,Q76267330,2
P61,Q148905,Q76267333,2
P61,Q148906,Q75266558,2
P61,Q148907,Q76267336,2
P61,Q148908,Q76267337,2
P61,Q148909,Q76267338,2
P61,Q14891,Q15708606,3
P61,Q148910,Q1278789,2
P61,Q148911,Q1278760,2
P61,Q148912,Q75242528,2
P61,Q148913,Q28985067,2
P61,Q148914,Q72388905,2
P61,Q148915,Q5339352,2
P61,Q148916,Q7788088,2
P61,Q148917,Q75877567,2
P61,Q148918,Q76275379,2
P61,Q148919,Q76275380,2
P61,Q14892,Q11636796,3
P61,Q148920,Q76275381,2
P61,Q148921,Q76275383,2
P61,Q148922,Q76275385,2
P61,Q148923,Q75527930,2
P61,Q148924,Q76343315,2
P61,Q148925,Q76343316,2
P61,Q148926,Q76154626,2
P61,Q148927,Q76154627,2
P61,Q148928,Q75400625,2
P61,Q148929,Q75400624,2
P61,Q14893,Q17191272,3
P61,Q148930,Q96238044,2
P61,Q148931,Q75248223,2
P61,Q148932,Q695418,2
P61,Q148933,Q110385615,2
P61,Q148934,Q7605971,2
P61,Q148935,Q4827995,2
P61,Q148936,Q75301568,2
