GaianYear,StartDate,GregorianLeapYear,GaianLeapYear,DaysInYear
5878,"January 1, 4124 BC",False,False,364
5879,"December 31, 4124 BC",False,False,364
5880,"December 30, 4123 BC",False,False,364
5881,"December 29, 4122 BC",True,True,371
5882,"January 3, 4120 BC",False,False,364
5883,"January 2, 4119 BC",False,False,364
5884,"January 1, 4118 BC",False,False,364
5885,"December 31, 4118 BC",True,False,364
5886,"December 29, 4117 BC",False,True,371
5887,"January 4, 4115 BC",False,False,364
5888,"January 3, 4114 BC",False,False,364
5889,"January 2, 4113 BC",True,False,364
5890,"December 31, 4113 BC",False,False,364
5891,"December 30, 4112 BC",False,False,364
5892,"December 29, 4111 BC",False,True,371
5893,"January 4, 4109 BC",True,False,364
5894,"January 2, 4108 BC",False,False,364
5895,"January 1, 4107 BC",False,False,364
5896,"December 31, 4107 BC",False,False,364
5897,"December 30, 4106 BC",True,True,371
5898,"January 4, 4104 BC",False,False,364
5899,"January 3, 4103 BC",False,False,364
5900,"January 2, 4102 BC",False,False,364
5901,"January 1, 4101 BC",False,False,364
5902,"December 31, 4101 BC",False,False,364
5903,"December 30, 4100 BC",False,False,364
5904,"December 29, 4099 BC",False,True,371
5905,"January 4, 4097 BC",True,False,364
5906,"January 2, 4096 BC",False,False,364
5907,"January 1, 4095 BC",False,False,364
5908,"December 31, 4095 BC",False,False,364
5909,"December 30, 4094 BC",True,True,371
5910,"January 4, 4092 BC",False,False,364
5911,"January 3, 4091 BC",False,False,364
5912,"January 2, 4090 BC",False,False,364
5913,"January 1, 4089 BC",True,False,364
5914,"December 30, 4089 BC",False,False,364
5915,"December 29, 4088 BC",False,True,371
5916,"January 4, 4086 BC",False,False,364
5917,"January 3, 4085 BC",True,False,364
5918,"January 1, 4084 BC",False,False,364
5919,"December 31, 4084 BC",False,False,364
5920,"December 30, 4083 BC",False,False,364
5921,"December 29, 4082 BC",True,True,371
5922,"January 3, 4080 BC",False,False,364
5923,"January 2, 4079 BC",False,False,364
5924,"January 1, 4078 BC",False,False,364
5925,"December 31, 4078 BC",True,False,364
5926,"December 29, 4077 BC",False,True,371
5927,"January 4, 4075 BC",False,False,364
5928,"January 3, 4074 BC",False,False,364
5929,"January 2, 4073 BC",True,False,364
5930,"December 31, 4073 BC",False,False,364
5931,"December 30, 4072 BC",False,False,364
5932,"December 29, 4071 BC",False,True,371
5933,"January 4, 4069 BC",True,False,364
5934,"January 2, 4068 BC",False,False,364
5935,"January 1, 4067 BC",False,False,364
5936,"December 31, 4067 BC",False,False,364
5937,"December 30, 4066 BC",True,True,371
5938,"January 4, 4064 BC",False,False,364
5939,"January 3, 4063 BC",False,False,364
5940,"January 2, 4062 BC",False,False,364
5941,"January 1, 4061 BC",True,False,364
5942,"December 30, 4061 BC",False,False,364
5943,"December 29, 4060 BC",False,True,371
5944,"January 4, 4058 BC",False,False,364
5945,"January 3, 4057 BC",True,False,364
5946,"January 1, 4056 BC",False,False,364
5947,"December 31, 4056 BC",False,False,364
5948,"December 30, 4055 BC",False,False,364
5949,"December 29, 4054 BC",True,True,371
5950,"January 3, 4052 BC",False,False,364
5951,"January 2, 4051 BC",False,False,364
5952,"January 1, 4050 BC",False,False,364
5953,"December 31, 4050 BC",True,False,364
5954,"December 29, 4049 BC",False,True,371
5955,"January 4, 4047 BC",False,False,364
5956,"January 3, 4046 BC",False,False,364
5957,"January 2, 4045 BC",True,False,364
5958,"December 31, 4045 BC",False,False,364
5959,"December 30, 4044 BC",False,False,364
5960,"December 29, 4043 BC",False,True,371
5961,"January 4, 4041 BC",True,False,364
5962,"January 2, 4040 BC",False,False,364
5963,"January 1, 4039 BC",False,False,364
5964,"December 31, 4039 BC",False,False,364
5965,"December 30, 4038 BC",True,True,371
5966,"January 4, 4036 BC",False,False,364
5967,"January 3, 4035 BC",False,False,364
5968,"January 2, 4034 BC",False,False,364
5969,"January 1, 4033 BC",True,False,364
5970,"December 30, 4033 BC",False,False,364
5971,"December 29, 4032 BC",False,True,371
5972,"January 4, 4030 BC",False,False,364
5973,"January 3, 4029 BC",True,False,364
5974,"January 1, 4028 BC",False,False,364
5975,"December 31, 4028 BC",False,False,364
5976,"December 30, 4027 BC",False,False,364
5977,"December 29, 4026 BC",True,True,371
5978,"January 3, 4024 BC",False,False,364
5979,"January 2, 4023 BC",False,False,364
5980,"January 1, 4022 BC",False,False,364
5981,"December 31, 4022 BC",True,False,364
5982,"December 29, 4021 BC",False,True,371
5983,"January 4, 4019 BC",False,False,364
5984,"January 3, 4018 BC",False,False,364
5985,"January 2, 4017 BC",True,False,364
5986,"December 31, 4017 BC",False,False,364
5987,"December 30, 4016 BC",False,False,364
5988,"December 29, 4015 BC",False,True,371
5989,"January 4, 4013 BC",True,False,364
5990,"January 2, 4012 BC",False,False,364
5991,"January 1, 4011 BC",False,False,364
5992,"December 31, 4011 BC",False,False,364
5993,"December 30, 4010 BC",True,True,371
5994,"January 4, 4008 BC",False,False,364
5995,"January 3, 4007 BC",False,False,364
5996,"January 2, 4006 BC",False,False,364
5997,"January 1, 4005 BC",True,False,364
5998,"December 30, 4005 BC",False,False,364
5999,"December 29, 4004 BC",False,True,371
6000,"January 4, 4002 BC",False,False,364
6001,"January 3, 4001 BC",True,False,364
6002,"January 1, 4000 BC",False,False,364
6003,"December 31, 4000 BC",False,False,364
6004,"December 30, 3999 BC",False,False,364
6005,"December 29, 3998 BC",True,True,371
6006,"January 3, 3996 BC",False,False,364
6007,"January 2, 3995 BC",False,False,364
6008,"January 1, 3994 BC",False,False,364
6009,"December 31, 3994 BC",True,False,364
6010,"December 29, 3993 BC",False,True,371
6011,"January 4, 3991 BC",False,False,364
6012,"January 3, 3990 BC",False,False,364
6013,"January 2, 3989 BC",True,False,364
6014,"December 31, 3989 BC",False,False,364
6015,"December 30, 3988 BC",False,False,364
6016,"December 29, 3987 BC",False,True,371
6017,"January 4, 3985 BC",True,False,364
6018,"January 2, 3984 BC",False,False,364
6019,"January 1, 3983 BC",False,False,364
6020,"December 31, 3983 BC",False,False,364
6021,"December 30, 3982 BC",True,True,371
6022,"January 4, 3980 BC",False,False,364
6023,"January 3, 3979 BC",False,False,364
6024,"January 2, 3978 BC",False,False,364
6025,"January 1, 3977 BC",True,False,364
6026,"December 30, 3977 BC",False,False,364
6027,"December 29, 3976 BC",False,True,371
6028,"January 4, 3974 BC",False,False,364
6029,"January 3, 3973 BC",True,False,364
6030,"January 1, 3972 BC",False,False,364
6031,"December 31, 3972 BC",False,False,364
6032,"December 30, 3971 BC",False,False,364
6033,"December 29, 3970 BC",True,True,371
6034,"January 3, 3968 BC",False,False,364
6035,"January 2, 3967 BC",False,False,364
6036,"January 1, 3966 BC",False,False,364
6037,"December 31, 3966 BC",True,False,364
6038,"December 29, 3965 BC",False,True,371
6039,"January 4, 3963 BC",False,False,364
6040,"January 3, 3962 BC",False,False,364
6041,"January 2, 3961 BC",True,False,364
6042,"December 31, 3961 BC",False,False,364
6043,"December 30, 3960 BC",False,False,364
6044,"December 29, 3959 BC",False,True,371
6045,"January 4, 3957 BC",True,False,364
6046,"January 2, 3956 BC",False,False,364
6047,"January 1, 3955 BC",False,False,364
6048,"December 31, 3955 BC",False,False,364
6049,"December 30, 3954 BC",True,True,371
6050,"January 4, 3952 BC",False,False,364
6051,"January 3, 3951 BC",False,False,364
6052,"January 2, 3950 BC",False,False,364
6053,"January 1, 3949 BC",True,False,364
6054,"December 30, 3949 BC",False,False,364
6055,"December 29, 3948 BC",False,True,371
6056,"January 4, 3946 BC",False,False,364
6057,"January 3, 3945 BC",True,False,364
6058,"January 1, 3944 BC",False,False,364
6059,"December 31, 3944 BC",False,False,364
6060,"December 30, 3943 BC",False,False,364
6061,"December 29, 3942 BC",True,True,371
6062,"January 3, 3940 BC",False,False,364
6063,"January 2, 3939 BC",False,False,364
6064,"January 1, 3938 BC",False,False,364
6065,"December 31, 3938 BC",True,False,364
6066,"December 29, 3937 BC",False,True,371
6067,"January 4, 3935 BC",False,False,364
6068,"January 3, 3934 BC",False,False,364
6069,"January 2, 3933 BC",True,False,364
6070,"December 31, 3933 BC",False,False,364
6071,"December 30, 3932 BC",False,False,364
6072,"December 29, 3931 BC",False,True,371
6073,"January 4, 3929 BC",True,False,364
6074,"January 2, 3928 BC",False,False,364
6075,"January 1, 3927 BC",False,False,364
6076,"December 31, 3927 BC",False,False,364
6077,"December 30, 3926 BC",True,True,371
6078,"January 4, 3924 BC",False,False,364
6079,"January 3, 3923 BC",False,False,364
6080,"January 2, 3922 BC",False,False,364
6081,"January 1, 3921 BC",True,False,364
6082,"December 30, 3921 BC",False,False,364
6083,"December 29, 3920 BC",False,True,371
6084,"January 4, 3918 BC",False,False,364
6085,"January 3, 3917 BC",True,False,364
6086,"January 1, 3916 BC",False,False,364
6087,"December 31, 3916 BC",False,False,364
6088,"December 30, 3915 BC",False,False,364
6089,"December 29, 3914 BC",True,True,371
6090,"January 3, 3912 BC",False,False,364
6091,"January 2, 3911 BC",False,False,364
6092,"January 1, 3910 BC",False,False,364
6093,"December 31, 3910 BC",True,False,364
6094,"December 29, 3909 BC",False,True,371
6095,"January 4, 3907 BC",False,False,364
6096,"January 3, 3906 BC",False,False,364
6097,"January 2, 3905 BC",True,False,364
6098,"December 31, 3905 BC",False,False,364
6099,"December 30, 3904 BC",False,False,364
6100,"December 29, 3903 BC",False,True,371
6101,"January 4, 3901 BC",False,False,364
6102,"January 3, 3900 BC",False,False,364
6103,"January 2, 3899 BC",False,False,364
6104,"January 1, 3898 BC",False,False,364
6105,"December 31, 3898 BC",True,False,364
6106,"December 29, 3897 BC",False,True,371
6107,"January 4, 3895 BC",False,False,364
6108,"January 3, 3894 BC",False,False,364
6109,"January 2, 3893 BC",True,False,364
6110,"December 31, 3893 BC",False,False,364
6111,"December 30, 3892 BC",False,False,364
6112,"December 29, 3891 BC",False,True,371
6113,"January 4, 3889 BC",True,False,364
6114,"January 2, 3888 BC",False,False,364
6115,"January 1, 3887 BC",False,False,364
6116,"December 31, 3887 BC",False,False,364
6117,"December 30, 3886 BC",True,True,371
6118,"January 4, 3884 BC",False,False,364
6119,"January 3, 3883 BC",False,False,364
6120,"January 2, 3882 BC",False,False,364
6121,"January 1, 3881 BC",True,False,364
6122,"December 30, 3881 BC",False,False,364
6123,"December 29, 3880 BC",False,True,371
6124,"January 4, 3878 BC",False,False,364
6125,"January 3, 3877 BC",True,False,364
6126,"January 1, 3876 BC",False,False,364
6127,"December 31, 3876 BC",False,False,364
6128,"December 30, 3875 BC",False,False,364
6129,"December 29, 3874 BC",True,True,371
6130,"January 3, 3872 BC",False,False,364
6131,"January 2, 3871 BC",False,False,364
6132,"January 1, 3870 BC",False,False,364
6133,"December 31, 3870 BC",True,False,364
6134,"December 29, 3869 BC",False,True,371
6135,"January 4, 3867 BC",False,False,364
6136,"January 3, 3866 BC",False,False,364
6137,"January 2, 3865 BC",True,False,364
6138,"December 31, 3865 BC",False,False,364
6139,"December 30, 3864 BC",False,False,364
6140,"December 29, 3863 BC",False,True,371
6141,"January 4, 3861 BC",True,False,364
6142,"January 2, 3860 BC",False,False,364
6143,"January 1, 3859 BC",False,False,364
6144,"December 31, 3859 BC",False,False,364
6145,"December 30, 3858 BC",True,True,371
6146,"January 4, 3856 BC",False,False,364
6147,"January 3, 3855 BC",False,False,364
6148,"January 2, 3854 BC",False,False,364
6149,"January 1, 3853 BC",True,False,364
6150,"December 30, 3853 BC",False,False,364
6151,"December 29, 3852 BC",False,True,371
6152,"January 4, 3850 BC",False,False,364
6153,"January 3, 3849 BC",True,False,364
6154,"January 1, 3848 BC",False,False,364
6155,"December 31, 3848 BC",False,False,364
6156,"December 30, 3847 BC",False,False,364
6157,"December 29, 3846 BC",True,True,371
6158,"January 3, 3844 BC",False,False,364
6159,"January 2, 3843 BC",False,False,364
6160,"January 1, 3842 BC",False,False,364
6161,"December 31, 3842 BC",True,False,364
6162,"December 29, 3841 BC",False,True,371
6163,"January 4, 3839 BC",False,False,364
6164,"January 3, 3838 BC",False,False,364
6165,"January 2, 3837 BC",True,False,364
6166,"December 31, 3837 BC",False,False,364
6167,"December 30, 3836 BC",False,False,364
6168,"December 29, 3835 BC",False,True,371
6169,"January 4, 3833 BC",True,False,364
6170,"January 2, 3832 BC",False,False,364
6171,"January 1, 3831 BC",False,False,364
6172,"December 31, 3831 BC",False,False,364
6173,"December 30, 3830 BC",True,True,371
6174,"January 4, 3828 BC",False,False,364
6175,"January 3, 3827 BC",False,False,364
6176,"January 2, 3826 BC",False,False,364
6177,"January 1, 3825 BC",True,False,364
6178,"December 30, 3825 BC",False,False,364
6179,"December 29, 3824 BC",False,True,371
6180,"January 4, 3822 BC",False,False,364
6181,"January 3, 3821 BC",True,False,364
6182,"January 1, 3820 BC",False,False,364
6183,"December 31, 3820 BC",False,False,364
6184,"December 30, 3819 BC",False,False,364
6185,"December 29, 3818 BC",True,True,371
6186,"January 3, 3816 BC",False,False,364
6187,"January 2, 3815 BC",False,False,364
6188,"January 1, 3814 BC",False,False,364
6189,"December 31, 3814 BC",True,False,364
6190,"December 29, 3813 BC",False,True,371
6191,"January 4, 3811 BC",False,False,364
6192,"January 3, 3810 BC",False,False,364
6193,"January 2, 3809 BC",True,False,364
6194,"December 31, 3809 BC",False,False,364
6195,"December 30, 3808 BC",False,False,364
6196,"December 29, 3807 BC",False,True,371
6197,"January 4, 3805 BC",True,False,364
6198,"January 2, 3804 BC",False,False,364
6199,"January 1, 3803 BC",False,False,364
6200,"December 31, 3803 BC",False,False,364
6201,"December 30, 3802 BC",False,False,364
6202,"December 29, 3801 BC",False,True,371
6203,"January 4, 3799 BC",False,False,364
6204,"January 3, 3798 BC",False,False,364
6205,"January 2, 3797 BC",True,False,364
6206,"December 31, 3797 BC",False,False,364
6207,"December 30, 3796 BC",False,False,364
6208,"December 29, 3795 BC",False,True,371
6209,"January 4, 3793 BC",True,False,364
6210,"January 2, 3792 BC",False,False,364
6211,"January 1, 3791 BC",False,False,364
6212,"December 31, 3791 BC",False,False,364
6213,"December 30, 3790 BC",True,True,371
6214,"January 4, 3788 BC",False,False,364
6215,"January 3, 3787 BC",False,False,364
6216,"January 2, 3786 BC",False,False,364
6217,"January 1, 3785 BC",True,False,364
6218,"December 30, 3785 BC",False,False,364
6219,"December 29, 3784 BC",False,True,371
6220,"January 4, 3782 BC",False,False,364
6221,"January 3, 3781 BC",True,False,364
6222,"January 1, 3780 BC",False,False,364
6223,"December 31, 3780 BC",False,False,364
6224,"December 30, 3779 BC",False,False,364
6225,"December 29, 3778 BC",True,True,371
6226,"January 3, 3776 BC",False,False,364
6227,"January 2, 3775 BC",False,False,364
6228,"January 1, 3774 BC",False,False,364
6229,"December 31, 3774 BC",True,False,364
6230,"December 29, 3773 BC",False,True,371
6231,"January 4, 3771 BC",False,False,364
6232,"January 3, 3770 BC",False,False,364
6233,"January 2, 3769 BC",True,False,364
6234,"December 31, 3769 BC",False,False,364
6235,"December 30, 3768 BC",False,False,364
6236,"December 29, 3767 BC",False,True,371
6237,"January 4, 3765 BC",True,False,364
6238,"January 2, 3764 BC",False,False,364
6239,"January 1, 3763 BC",False,False,364
6240,"December 31, 3763 BC",False,False,364
6241,"December 30, 3762 BC",True,True,371
6242,"January 4, 3760 BC",False,False,364
6243,"January 3, 3759 BC",False,False,364
6244,"January 2, 3758 BC",False,False,364
6245,"January 1, 3757 BC",True,False,364
6246,"December 30, 3757 BC",False,False,364
6247,"December 29, 3756 BC",False,True,371
6248,"January 4, 3754 BC",False,False,364
6249,"January 3, 3753 BC",True,False,364
6250,"January 1, 3752 BC",False,False,364
6251,"December 31, 3752 BC",False,False,364
6252,"December 30, 3751 BC",False,False,364
6253,"December 29, 3750 BC",True,True,371
6254,"January 3, 3748 BC",False,False,364
6255,"January 2, 3747 BC",False,False,364
6256,"January 1, 3746 BC",False,False,364
6257,"December 31, 3746 BC",True,False,364
6258,"December 29, 3745 BC",False,True,371
6259,"January 4, 3743 BC",False,False,364
6260,"January 3, 3742 BC",False,False,364
6261,"January 2, 3741 BC",True,False,364
6262,"December 31, 3741 BC",False,False,364
6263,"December 30, 3740 BC",False,False,364
6264,"December 29, 3739 BC",False,True,371
6265,"January 4, 3737 BC",True,False,364
6266,"January 2, 3736 BC",False,False,364
6267,"January 1, 3735 BC",False,False,364
6268,"December 31, 3735 BC",False,False,364
6269,"December 30, 3734 BC",True,True,371
6270,"January 4, 3732 BC",False,False,364
6271,"January 3, 3731 BC",False,False,364
6272,"January 2, 3730 BC",False,False,364
6273,"January 1, 3729 BC",True,False,364
6274,"December 30, 3729 BC",False,False,364
