from_qid	to_qid
Q81879	Q64432
Q81881	Q64435
Q81883	Q64438
Q81885	Q64441
Q81887	Q64444
Q81889	Q64447
Q81891	Q64450
Q81893	Q64453
Q81895	Q64456
Q81897	Q64459
Q81899	Q64462
Q81901	Q64465
Q81903	Q64468
Q81905	Q64471
Q81907	Q64474
Q81909	Q64477
Q81911	Q64480
Q81913	Q64483
Q81915	Q64486
Q81917	Q64489
Q81919	Q64492
Q81921	Q64495
Q81923	Q64498
Q81925	Q64501
Q81927	Q64504
Q81929	Q64507
Q81931	Q64510
Q81933	Q95103
Q81935	Q64516
Q81937	Q64519
Q81939	Q95103
Q81941	Q64525
Q81943	Q64528
Q81945	Q64531
Q81947	Q64534
Q81949	Q64537
Q81951	Q64540
Q81953	Q64543
Q81955	Q95694
Q81957	Q64549
Q81959	Q64552
Q81961	Q64555
Q81963	Q64558
Q81965	Q64561
Q81967	Q64564
Q81969	Q64567
Q81971	Q64570
Q81973	Q64573
Q81975	Q64576
Q81977	Q64579
Q81979	Q64582
Q81981	Q64585
Q81983	Q64588
Q81985	Q64591
Q81987	Q64594
Q81989	Q64597
Q81991	Q64600
Q81993	Q64603
Q81995	Q64606
Q81997	Q64609
Q81999	Q64612
Q82001	Q64615
Q82003	Q64618
Q82005	Q64621
Q82007	Q64624
Q82009	Q64627
Q82011	Q64630
Q82013	Q64633
Q82015	Q64636
Q82017	Q64639
Q82019	Q64642
Q82021	Q64645
Q82023	Q64648
Q82025	Q64651
Q82027	Q64654
Q82029	Q64657
Q82031	Q64660
Q82033	Q64663
Q82035	Q64666
Q82037	Q64669
Q82039	Q64672
Q82041	Q64675
Q82043	Q64678
Q82045	Q64681
Q82047	Q64684
Q82049	Q64687
Q82051	Q64690
Q82053	Q64693
Q82055	Q64696
Q82058	Q64699
Q82060	Q64702
Q82062	Q64705
Q82064	Q64708
Q82066	Q64711
Q82068	Q64714
Q82070	Q64717
Q82072	Q64720
Q82074	Q64723
Q82076	Q64726
Q82078	Q64729
Q82079	Q64732
Q82081	Q64735
Q82083	Q64738
Q82085	Q64741
Q82087	Q64744
Q82089	Q64747
Q82092	Q64750
Q82094	Q64753
Q82096	Q64756
Q82098	Q64759
Q82100	Q64762
Q82101	Q64765
Q82103	Q64768
Q82105	Q64771
Q82107	Q64774
Q82109	Q64777
Q82111	Q64780
Q82113	Q64783
Q82115	Q64786
Q82117	Q64789
Q82119	Q64792
Q82121	Q64795
Q82123	Q64798
Q82125	Q64801
Q82127	Q64804
Q82129	Q64807
Q82131	Q64810
Q82133	Q64813
Q82135	Q62929
Q82137	Q64819
Q82139	Q64822
Q82141	Q64825
Q82143	Q64828
Q82145	Q64831
Q82147	Q64834
Q82149	Q64837
Q82151	Q64840
Q82153	Q64843
Q82155	Q64846
Q82157	Q64849
Q82159	Q64852
Q82161	Q64855
Q82163	Q64858
Q82165	Q64861
Q82167	Q64864
Q82169	Q64867
Q82171	Q64870
Q82173	Q64873
Q82175	Q64876
Q82177	Q64879
Q82179	Q64882
Q82181	Q64885
Q82183	Q64888
Q82185	Q64891
Q82187	Q64894
Q82189	Q64897
Q82191	Q64900
Q82193	Q64903
Q82195	Q64906
Q82197	Q64909
Q82199	Q64912
Q82201	Q64915
Q82203	Q64918
Q82205	Q64921
Q82207	Q64924
Q82209	Q64927
Q82211	Q64930
Q82213	Q64933
Q82215	Q64936
Q82217	Q64939
Q82219	Q64942
Q82221	Q64945
Q82223	Q64948
Q82225	Q64951
Q82227	Q64954
Q82229	Q64957
Q82231	Q64960
Q82233	Q64963
Q82235	Q64966
Q82237	Q64969
Q82239	Q64972
Q82241	Q64975
Q82243	Q64978
Q82245	Q64981
Q82247	Q64984
Q82249	Q64987
Q82251	Q64990
Q82252	Q64993
Q82254	Q64996
Q82256	Q64999
Q82258	Q65002
Q82260	Q65005
Q82262	Q65008
Q82264	Q65011
Q82266	Q65014
Q82268	Q65017
Q82270	Q65020
Q82272	Q65023
Q82274	Q65025
Q82276	Q65028
Q82278	Q65031
Q82280	Q65034
Q82282	Q65037
Q82284	Q65040
Q82286	Q65043
Q82288	Q65046
Q82290	Q65049
Q82292	Q65052
Q82294	Q65055
Q82296	Q65058
Q82298	Q65061
Q82300	Q65064
Q82302	Q65067
Q82304	Q65070
Q82306	Q65073
Q82308	Q65075
Q82310	Q65078
Q82312	Q65081
Q82314	Q65084
Q82315	Q65087
Q82317	Q65090
Q82319	Q65093
Q82321	Q65096
Q82323	Q65099
Q82325	Q65102
Q82327	Q65105
Q82329	Q65108
Q82331	Q65111
Q82333	Q65114
Q82335	Q65117
Q82337	Q65120
Q82339	Q65123
Q82341	Q65126
Q82343	Q65129
Q82345	Q65132
Q82347	Q65135
Q82349	Q65138
Q82351	Q65141
Q82353	Q65144
Q82355	Q65147
Q82357	Q65150
Q82359	Q65153
Q82361	Q65156
Q82363	Q65159
Q82365	Q65162
Q82367	Q65165
Q82369	Q65168
Q82371	Q65171
Q82373	Q65174
Q82375	Q65177
Q82377	Q65180
Q82379	Q65183
Q82381	Q65186
Q82383	Q65189
Q82385	Q65192
Q82387	Q65195
Q82389	Q65198
Q82391	Q65201
Q82393	Q65204
Q82395	Q65207
Q82397	Q65210
Q82399	Q65213
Q82401	Q65216
Q82403	Q65219
Q82405	Q65222
Q82407	Q65225
Q82409	Q65228
Q82413	Q96264
Q82415	Q65237
Q82417	Q65240
Q82419	Q65243
Q82421	Q65246
Q82423	Q65249
Q82425	Q65252
Q82427	Q65255
Q82429	Q65258
Q82431	Q65261
Q82433	Q65264
Q82435	Q65267
Q82437	Q65270
Q82439	Q65273
Q82441	Q65276
Q82443	Q65279
Q82445	Q65282
Q82447	Q65285
Q82449	Q65288
Q82451	Q65291
Q82453	Q65294
Q82455	Q65297
Q82457	Q65300
Q82459	Q65303
Q82461	Q65306
Q82463	Q65309
Q82465	Q65312
Q82467	Q65315
Q82469	Q65318
Q82471	Q65321
Q82473	Q65324
Q82475	Q65327
Q82477	Q65330
Q82479	Q65333
Q82481	Q65336
Q82483	Q65339
Q82485	Q65342
Q82487	Q65345
Q82489	Q65348
Q82490	Q65351
Q82492	Q65354
Q82494	Q65357
Q82496	Q65360
Q82498	Q65363
Q82500	Q65366
Q82503	Q65369
Q82505	Q65372
Q82507	Q65375
Q82509	Q65378
Q82511	Q65381
Q82513	Q65384
Q82515	Q65387
Q82517	Q65390
Q82519	Q65393
Q82521	Q65396
Q82523	Q65399
Q82525	Q65402
Q82527	Q65405
Q82529	Q65408
Q82531	Q65411
Q82533	Q65414
Q82535	Q65417
Q82537	Q65420
Q82539	Q65423
Q82541	Q65426
Q82543	Q65429
Q82545	Q65432
Q82547	Q65435
Q82549	Q65438
Q82551	Q65441
Q82553	Q65444
Q82555	Q65447
Q82557	Q65450
Q82559	Q65453
Q82561	Q65456
Q82563	Q65459
Q82565	Q65462
Q82567	Q65465
Q82569	Q65468
Q82570	Q65471
Q82572	Q65474
Q82574	Q65477
Q82576	Q65479
Q82578	Q65483
Q82580	Q65486
Q82582	Q65489
Q82584	Q65492
Q82586	Q65495
Q82588	Q65498
Q82590	Q65501
Q82592	Q65504
Q82594	Q65507
Q82596	Q65510
Q82598	Q65513
Q82600	Q65516
Q82602	Q65519
Q82604	Q65522
Q82606	Q65525
Q82608	Q65528
Q82610	Q65531
Q82612	Q65534
Q82614	Q65537
Q82616	Q65540
Q82618	Q65543
Q82620	Q65546
Q82622	Q65549
Q82624	Q65552
Q82626	Q65555
Q82628	Q65558
Q82630	Q65561
Q82632	Q65564
Q82634	Q65567
Q82636	Q65570
Q82638	Q65573
Q82640	Q65576
Q82642	Q65579
Q82644	Q65582
Q82646	Q65585
Q82648	Q65588
Q82650	Q65591
Q82652	Q65594
Q82654	Q65597
Q82656	Q65600
Q82658	Q65603
Q82660	Q65606
Q82662	Q65609
Q82664	Q65612
Q82666	Q65615
Q82668	Q65618
Q82670	Q62812
Q82672	Q65624
Q82674	Q65627
Q82676	Q65630
Q82678	Q65633
Q82680	Q62815
Q82682	Q65639
Q82684	Q65642
Q82686	Q65645
Q82688	Q65648
Q82690	Q65651
Q82692	Q65654
Q82694	Q65657
Q82696	Q65660
Q82698	Q65663
Q82700	Q65666
Q82702	Q65669
Q82704	Q65672
Q82706	Q65675
Q82708	Q65678
Q82710	Q65681
Q82712	Q65684
Q82714	Q65687
Q82716	Q65690
Q82718	Q65693
Q82720	Q65696
Q82722	Q65699
Q82724	Q65702
Q82728	Q65708
Q82730	Q65711
Q82732	Q65714
Q82734	Q65717
Q82736	Q65720
Q82738	Q65723
Q82740	Q65726
Q82742	Q65729
Q82744	Q65732
Q82746	Q65735
Q82748	Q65738
Q82750	Q65741
Q82752	Q65744
Q82754	Q65747
Q82757	Q65750
Q82760	Q65753
Q82764	Q65756
Q82772	Q65763
Q82775	Q65766
Q82779	Q65769
Q82783	Q65772
Q82785	Q65775
Q82787	Q65778
Q82789	Q65781
Q82791	Q65784
Q82793	Q65787
Q82795	Q65790
Q82797	Q65793
Q82799	Q65796
Q82801	Q65799
Q82803	Q94219
Q82805	Q65805
Q82807	Q65808
Q82809	Q65811
Q82811	Q65814
Q82813	Q65817
Q82815	Q65820
Q82817	Q65823
Q82819	Q65825
Q82821	Q65828
Q82823	Q65831
Q82825	Q65834
Q82827	Q65837
Q82829	Q65840
Q82831	Q65843
Q82833	Q65846
Q82835	Q65849
Q82837	Q65852
Q82839	Q65855
Q82841	Q65858
Q82843	Q65861
Q82845	Q65864
Q82847	Q65867
Q82849	Q65870
Q82851	Q65873
Q82853	Q65876
Q82855	Q65879
Q82857	Q65882
Q82859	Q65885
Q82861	Q65888
Q82863	Q65891
Q82865	Q65894
Q82867	Q65897
Q82869	Q65900
Q82871	Q65903
Q82873	Q65906
Q82875	Q65909
Q82877	Q65912
Q82879	Q65915
Q82881	Q65918
Q82883	Q65921
Q82885	Q65924
Q82887	Q65927
Q82889	Q65930
Q82891	Q65933
Q82893	Q65936
Q82895	Q65939
Q82897	Q65942
Q82899	Q65945
Q82901	Q65948
Q82903	Q65951
Q82905	Q65954
Q82907	Q65957
Q82909	Q65960
Q82911	Q65963
Q82913	Q65966
Q82915	Q66011
Q82917	Q65972
Q82919	Q65975
Q82921	Q65978
Q82923	Q65981
Q82925	Q65984
Q82927	Q65987
Q82929	Q65990
Q82931	Q65993
Q82933	Q65996
Q82935	Q65999
Q82937	Q66002
Q82939	Q66005
Q82941	Q66008
Q82943	Q66011
Q82945	Q66014
Q82947	Q66017
Q82949	Q66020
Q82951	Q66023
Q82953	Q66026
Q82955	Q66029
Q82957	Q66032
Q82959	Q66035
Q82961	Q66038
Q82963	Q66041
Q82965	Q66044
Q82967	Q66047
Q82969	Q66050
Q82971	Q66053
Q82973	Q66056
Q82975	Q66059
Q82977	Q66062
Q82979	Q66065
Q82981	Q66068
Q82983	Q66071
Q82985	Q66074
Q82987	Q66077
Q82989	Q66080
Q82991	Q66083
Q82993	Q66086
Q82995	Q66089
Q82997	Q66092
Q82999	Q66095
Q83001	Q66098
Q83003	Q66101
Q83005	Q66104
Q83007	Q66107
Q83009	Q66110
Q83011	Q66113
Q83013	Q66116
Q83015	Q66119
Q83017	Q66122
Q83019	Q66125
Q83021	Q66128
Q83023	Q66131
Q83025	Q66134
Q83027	Q66137
Q83029	Q66140
Q83031	Q66143
Q83033	Q66146
Q83035	Q66149
Q83037	Q66152
Q83039	Q66155
Q83041	Q66158
Q83043	Q66161
Q83045	Q66164
Q83047	Q66167
Q83049	Q66170
Q83051	Q66173
Q83053	Q66176
Q83055	Q66179
Q83057	Q66182
Q83059	Q66185
Q83061	Q66188
Q83063	Q66191
Q83065	Q66194
Q83067	Q66197
Q83069	Q66200
Q83071	Q66203
Q83073	Q66206
Q83075	Q66209
Q83077	Q66212
Q83079	Q66215
Q83081	Q66218
Q83083	Q66221
Q83085	Q66224
Q83087	Q66227
Q83089	Q66230
Q83091	Q66233
Q83093	Q66236
Q83095	Q66239
Q83097	Q66242
Q83099	Q66245
Q83101	Q66248
Q83103	Q66251
Q83105	Q66254
Q83107	Q66257
Q83109	Q66260
Q83111	Q66263
Q83113	Q66266
Q83115	Q66269
Q83117	Q66272
Q83119	Q66275
Q83121	Q66278
Q83123	Q66281
Q83125	Q66284
Q83127	Q66287
Q83129	Q66290
Q83131	Q66293
Q83133	Q66296
Q83135	Q66299
Q83137	Q66302
Q83139	Q66305
Q83141	Q66308
Q83143	Q66311
Q83145	Q66314
Q83147	Q66317
Q83149	Q66320
Q83151	Q66323
Q83153	Q66326
Q83155	Q66329
Q83157	Q66332
Q83159	Q66335
Q83161	Q66338
Q83163	Q66341
Q83165	Q66344
Q83167	Q66347
Q83169	Q66350
Q83171	Q66351
Q83173	Q66354
Q83175	Q66357
Q83177	Q66360
Q83179	Q66363
Q83181	Q66366
Q83183	Q66370
Q83185	Q66373
Q83187	Q66376
Q83189	Q66379
Q83191	Q66382
Q83193	Q66385
Q83195	Q66388
Q83197	Q66391
Q83199	Q66394
Q83201	Q66397
Q83203	Q66400
Q83205	Q66403
Q83207	Q66406
Q83209	Q66409
Q83211	Q66412
Q83213	Q66415
Q83215	Q62965
Q83217	Q66421
Q83219	Q66425
Q83221	Q96906
Q83223	Q66431
Q83225	Q66434
Q83227	Q66437
Q83229	Q66440
Q83231	Q66443
Q83233	Q66446
Q83235	Q66449
Q83237	Q66452
Q83239	Q66455
Q83241	Q66458
Q83243	Q66461
Q83245	Q66464
Q83247	Q66467
Q83249	Q66470
Q83251	Q66473
Q83253	Q66476
Q83254	Q66479
Q83256	Q66482
Q83258	Q66485
Q83260	Q66488
Q83262	Q66491
Q83264	Q66494
Q83266	Q66497
Q83268	Q66500
Q83270	Q66503
Q83272	Q66506
Q83274	Q66509
Q83276	Q66512
Q83278	Q66515
Q83280	Q66518
Q83282	Q66521
Q83284	Q66524
Q83286	Q66527
Q83288	Q66530
Q83290	Q66533
Q83292	Q66536
Q83294	Q66539
Q83296	Q66542
Q83298	Q66545
Q83300	Q66548
Q83303	Q66551
Q83305	Q66554
Q83307	Q66557
Q83309	Q66560
Q83311	Q66563
Q83313	Q66566
Q83315	Q66569
Q83317	Q66572
Q83319	Q66575
Q83321	Q66578
Q83323	Q66581
Q83325	Q66584
Q83327	Q66587
Q83329	Q66590
Q83331	Q66593
Q83333	Q66596
Q83335	Q66599
Q83337	Q66602
Q83338	Q66605
Q83340	Q66608
Q83342	Q66611
Q83344	Q66614
Q83346	Q66617
Q83348	Q66620
Q83350	Q66623
Q83352	Q66626
Q83354	Q66629
Q83356	Q66632
Q83358	Q66635
Q83360	Q66638
Q83362	Q66641
Q83364	Q66644
Q83366	Q66647
Q83368	Q66650
Q83370	Q66653
Q83372	Q66656
Q83374	Q66659
Q83376	Q66662
Q83378	Q66665
Q83380	Q66668
Q83382	Q66670
Q83384	Q66673
Q83386	Q66676
Q83388	Q66679
Q83390	Q66682
Q83392	Q66685
Q83394	Q66688
Q83396	Q66691
Q83398	Q66694
Q83400	Q66697
Q83402	Q66700
Q83404	Q66703
Q83406	Q66706
Q83408	Q66709
Q83410	Q66712
Q83412	Q66715
Q83414	Q66718
Q83416	Q66721
Q83418	Q66724
Q83420	Q66727
Q83422	Q66730
Q83424	Q66733
Q83426	Q66736
Q83428	Q66739
Q83430	Q66742
Q83432	Q66745
Q83434	Q66748
Q83436	Q66751
Q83438	Q66754
Q83440	Q66757
Q83442	Q66760
Q83444	Q66763
Q83446	Q66766
Q83448	Q66769
Q83450	Q66772
Q83452	Q66775
Q83454	Q66778
Q83456	Q66781
Q83458	Q66784
Q83460	Q66787
Q83462	Q66790
Q83464	Q66793
Q83466	Q66796
Q83468	Q66799
Q83470	Q66802
Q83472	Q66805
Q83474	Q66808
Q83476	Q66811
Q83478	Q66814
Q83480	Q66817
Q83482	Q66820
Q83484	Q66823
Q83486	Q66826
Q83488	Q66829
Q83490	Q66832
Q83492	Q66835
Q83494	Q66838
Q83496	Q66841
Q83498	Q66844
Q83500	Q66847
Q83502	Q66850
Q83504	Q66853
Q83506	Q66856
Q83508	Q66859
Q83510	Q66862
Q83512	Q66865
Q83514	Q66868
Q83516	Q66871
Q83518	Q66874
Q83520	Q66877
Q83522	Q66880
Q83524	Q66883
Q83526	Q66886
Q83528	Q66889
Q83530	Q66892
Q83532	Q66895
Q83534	Q66898
Q83536	Q66901
Q83538	Q66904
Q83542	Q66910
Q83544	Q66913
Q83546	Q66916
Q83548	Q66919
Q83550	Q66922
Q83552	Q66925
Q83554	Q66928
Q83556	Q66931
Q83558	Q66934
Q83560	Q66937
Q83562	Q66940
Q83564	Q66943
Q83566	Q66946
Q83568	Q66949
Q83570	Q66952
Q83572	Q66955
Q83574	Q66958
Q83576	Q66961
Q83578	Q66964
Q83580	Q66967
Q83582	Q66970
Q83584	Q66973
Q83586	Q66976
Q83588	Q66979
Q83590	Q66982
Q83592	Q66985
Q83594	Q66988
Q83596	Q66991
Q83598	Q66994
Q83600	Q66997
Q83602	Q67000
Q83604	Q67003
Q83606	Q67006
Q83608	Q67009
Q83610	Q67012
Q83612	Q67015
Q83614	Q67018
Q83616	Q67021
Q83618	Q67024
Q83620	Q67027
Q83622	Q67029
Q83624	Q67031
Q83626	Q67034
Q83628	Q67037
Q83630	Q67040
Q83632	Q67043
Q83634	Q67046
Q83636	Q67049
Q83638	Q67052
Q83640	Q67055
Q83642	Q67058
Q83644	Q67061
Q83646	Q67064
Q83648	Q67067
Q83650	Q67070
Q83652	Q67073
Q83654	Q67076
Q83656	Q67079
Q83658	Q67082
Q83660	Q67085
Q83662	Q67088
Q83664	Q67091
Q83666	Q67094
Q83668	Q67097
Q83670	Q67100
Q83672	Q67103
Q83674	Q67106
Q83676	Q67109
Q83678	Q67112
Q83680	Q67115
Q83682	Q67118
Q83684	Q67121
Q83686	Q67124
Q83688	Q67127
Q83690	Q67130
Q83692	Q67133
Q83694	Q67136
Q83696	Q67139
Q83698	Q67142
Q83700	Q67145
Q83702	Q67148
Q83704	Q67151
Q83706	Q67154
Q83708	Q67157
Q83710	Q67160
Q83712	Q67163
Q83714	Q67166
Q83716	Q67169
Q83718	Q67172
Q83720	Q67175
Q83722	Q67178
Q83724	Q67181
Q83726	Q67184
Q83728	Q67187
Q83730	Q67190
Q83732	Q67193
Q83734	Q67196
Q83736	Q67199
Q83738	Q67202
Q83740	Q67205
Q83742	Q67208
Q83744	Q67211
Q83746	Q67214
Q83748	Q67217
Q83750	Q67220
Q83752	Q67223
Q83754	Q67226
Q83756	Q67229
Q83758	Q67232
Q83760	Q67235
Q83762	Q67238
Q83764	Q67241
Q83766	Q67244
Q83768	Q67247
Q83770	Q67250
Q83772	Q67253
Q83774	Q67256
Q83776	Q67259
Q83778	Q67262
Q83780	Q67265
Q83782	Q67268
Q83784	Q67271
Q83786	Q67274
Q83788	Q67277
Q83790	Q67280
Q83792	Q67283
Q83794	Q67286
Q83796	Q67289
Q83798	Q67292
Q83800	Q67295
Q83802	Q67298
Q83804	Q67301
Q83806	Q67304
Q83808	Q67307
Q83810	Q67310
Q83812	Q67313
Q83814	Q67316
Q83816	Q67319
Q83818	Q67322
Q83820	Q67325
Q83822	Q67328
Q83824	Q67331
Q83826	Q67334
Q83828	Q67337
Q83830	Q67340
Q83832	Q67343
Q83834	Q67346
Q83836	Q67349
Q83838	Q67352
Q83840	Q67355
Q83842	Q67358
Q83844	Q67361
Q83846	Q67364
Q83848	Q67367
Q83850	Q67370
Q83852	Q67373
Q83854	Q67376
Q83856	Q67379
Q83858	Q67382
Q83859	Q67385
Q83861	Q67388
Q83863	Q67391
Q83865	Q67394
Q83867	Q67397
Q83869	Q67400
Q83871	Q67403
Q83873	Q67406
Q83875	Q67409
Q83877	Q67412
Q83879	Q67415
Q83881	Q67418
Q83883	Q67421
Q83885	Q67424
Q83887	Q67427
Q83889	Q67430
Q83891	Q67433
Q83893	Q67436
Q83895	Q67439
Q83897	Q67441
Q83899	Q67445
Q83901	Q67448
Q83903	Q67451
Q83905	Q67454
Q83907	Q67457
Q83909	Q67459
Q83911	Q67462
Q83913	Q67465
Q83915	Q67468
Q83917	Q67471
Q83919	Q67474
Q83921	Q67477
Q83923	Q67480
Q83925	Q67483
Q83927	Q67486
Q83929	Q67489
Q83931	Q67492
Q83933	Q67495
Q83935	Q67498
Q83937	Q67501
Q83939	Q67504
Q83941	Q67507
Q83943	Q67510
Q83945	Q67513
Q83947	Q67516
Q83949	Q67519
Q83951	Q67522
Q83953	Q67525
Q83955	Q67528
Q83957	Q67531
Q83959	Q67534
Q83961	Q67537
Q83963	Q67540
Q83965	Q67543
Q83967	Q67546
Q83969	Q67549
Q83971	Q67552
Q83973	Q67555
Q83975	Q67558
Q83977	Q67561
Q83979	Q67564
Q83981	Q67567
Q83983	Q67570
Q83985	Q67573
Q83987	Q67576
Q83989	Q67579
Q83991	Q67582
Q83993	Q67585
Q83995	Q67588
Q83997	Q67591
Q83999	Q67594
Q84001	Q67597
Q84003	Q67600
Q84005	Q67603
Q84007	Q67606
Q84009	Q67609
Q84011	Q67612
Q84013	Q67615
Q84015	Q67618
Q84017	Q67621
Q84019	Q67624
Q84021	Q67627
Q84023	Q67630
Q84025	Q67633
Q84027	Q67636
Q84029	Q67639
Q84031	Q67642
Q84033	Q67645
Q84035	Q67648
Q84037	Q67651
Q84039	Q67654
Q84041	Q67657
Q84043	Q67660
Q84045	Q67663
Q84047	Q67666
Q84049	Q67669
Q84051	Q67672
Q84053	Q67675
Q84055	Q67678
Q84057	Q67681
Q84059	Q67684
Q84061	Q67687
Q84063	Q67690
Q84065	Q67693
Q84067	Q67696
Q84069	Q67699
Q84071	Q67702
Q84073	Q67705
Q84075	Q67708
Q84077	Q67711
Q84079	Q67714
Q84081	Q67717
Q84083	Q67720
Q84085	Q67723
Q84087	Q67726
Q84089	Q67729
Q84091	Q67732
Q84093	Q67735
Q84095	Q67738
Q84097	Q67741
Q84098	Q67744
Q84100	Q67747
Q84102	Q67750
Q84104	Q67753
Q84106	Q67756
Q84108	Q67759
Q84110	Q67762
Q84112	Q67765
Q84114	Q67768
Q84116	Q67771
Q84118	Q67774
Q84120	Q67777
Q84122	Q67780
Q84124	Q67783
Q84126	Q67786
Q84128	Q67789
Q84130	Q67792
Q84132	Q67795
Q84134	Q67798
Q84136	Q67801
Q84138	Q67804
Q84140	Q67807
Q84142	Q67810
Q84144	Q67813
Q84146	Q67816
Q84148	Q67819
Q84150	Q67822
Q84152	Q67825
Q84154	Q67828
Q84156	Q67831
Q84158	Q67834
Q84160	Q67837
Q84163	Q67840
Q84165	Q67843
Q84167	Q67846
Q84169	Q67849
Q84171	Q67852
Q84173	Q67855
Q84175	Q67858
Q84177	Q67860
Q84179	Q67863
Q84181	Q67866
Q84183	Q67869
Q84185	Q67872
Q84187	Q67876
Q84189	Q67879
Q84191	Q67882
Q84193	Q67885
Q84195	Q67888
Q84197	Q67891
Q84199	Q67894
Q84201	Q67897
Q84203	Q1
Q84205	Q67903
Q84207	Q67906
Q84209	Q67909
Q84211	Q67912
Q84213	Q67915
Q84215	Q67918
Q84217	Q67921
Q84219	Q67924
Q84221	Q67926
Q84223	Q67929
Q84225	Q67932
Q84227	Q67935
Q84229	Q67938
Q84231	Q67941
Q84233	Q67944
Q84235	Q67947
Q84237	Q67950
Q84239	Q67953
Q84241	Q67956
Q84243	Q67959
Q84245	Q67962
Q84247	Q67965
Q84249	Q67968
Q84251	Q67971
Q84253	Q67974
Q84255	Q67977
Q84257	Q67980
Q84259	Q67983
Q84261	Q67986
Q84263	Q67989
Q84265	Q67992
Q84267	Q67995
Q84269	Q67998
Q84271	Q68001
Q84273	Q68004
Q84275	Q68007
Q84277	Q68010
Q84279	Q68013
Q84280	Q68016
Q84282	Q68019
Q84284	Q68022
Q84286	Q68025
Q84288	Q68028
Q84290	Q68031
Q84292	Q68034
Q84294	Q68037
Q84296	Q68040
Q84298	Q68043
Q84300	Q68046
Q84302	Q68049
Q84304	Q68052
Q84306	Q68055
Q84308	Q68058
Q84310	Q68061
Q84312	Q68064
Q84314	Q68067
Q84316	Q68070
Q84318	Q68073
Q84320	Q68076
Q84322	Q68079
Q84324	Q68082
Q84326	Q68085
Q84328	Q68088
Q84330	Q68091
Q84332	Q68094
Q84334	Q68097
Q84336	Q68100
Q84338	Q68103
Q84340	Q68106
Q84342	Q68109
Q84344	Q68112
Q84346	Q68115
Q84348	Q68118
Q84350	Q68121
Q84352	Q68124
Q84354	Q68127
Q84356	Q68130
Q84358	Q68133
Q84360	Q68136
Q84362	Q68139
Q84364	Q68142
Q84366	Q68145
Q84368	Q68148
Q84370	Q68151
Q84372	Q68154
Q84374	Q68157
Q84376	Q68160
Q84378	Q68163
Q84380	Q68166
Q84382	Q68169
Q84384	Q68172
Q84386	Q68175
Q84388	Q68178
Q84390	Q68181
Q84392	Q68184
Q84394	Q68187
Q84396	Q68190
Q84398	Q68193
Q84400	Q68196
Q84402	Q68199
Q84404	Q68202
Q84406	Q68205
Q84408	Q68208
Q84410	Q68211
Q84412	Q68214
Q84414	Q68217
Q84416	Q68220
Q84418	Q68223
Q84420	Q68226
Q84422	Q68229
Q84424	Q68232
Q84426	Q68235
Q84428	Q68238
Q84430	Q68241
Q84432	Q68244
Q84434	Q68247
Q84436	Q68250
Q84438	Q68253
Q84440	Q68256
Q84442	Q68259
Q84444	Q68262
Q84446	Q68265
Q84448	Q68268
Q84450	Q68271
Q84452	Q68274
Q84454	Q68277
Q84456	Q68280
Q84458	Q68283
Q84460	Q68287
Q84462	Q68290
Q84464	Q68293
Q84466	Q68296
Q84468	Q68299
Q84470	Q68302
Q84472	Q68305
Q84474	Q68308
Q84476	Q68311
Q84478	Q68314
Q84480	Q68317
Q84482	Q68320
Q84484	Q68323
Q84486	Q68326
Q84488	Q68329
Q84490	Q68332
Q84492	Q68335
Q84494	Q68338
Q84496	Q68341
Q84498	Q68344
Q84500	Q68347
Q84502	Q68350
Q84504	Q68353
Q84506	Q68356
Q84508	Q68359
Q84510	Q68362
Q84512	Q68365
Q84514	Q68368
Q84516	Q68371
Q84518	Q68374
Q84520	Q68377
Q84522	Q68380
Q84524	Q68383
Q84526	Q68386
Q84528	Q68389
Q84530	Q68392
Q84532	Q68395
Q84534	Q68398
Q84536	Q68401
Q84538	Q68404
Q84540	Q68407
Q84542	Q68410
Q84543	Q68413
Q84544	Q96229
Q84546	Q68416
Q84548	Q68418
Q84550	Q68421
Q84552	Q68424
Q84554	Q68427
Q84556	Q68430
Q84558	Q68433
Q84560	Q68436
Q84562	Q68440
Q84564	Q68443
Q84566	Q68446
Q84568	Q68449
Q84570	Q68452
Q84572	Q68455
Q84574	Q68458
Q84576	Q68461
Q84578	Q68464
Q84580	Q68467
Q84582	Q68470
Q84584	Q68473
Q84586	Q68476
Q84588	Q68479
Q84590	Q68482
Q84592	Q68485
Q84594	Q68488
Q84596	Q68491
Q84598	Q68494
Q84600	Q68497
Q84602	Q68500
Q84604	Q68503
Q84606	Q68505
Q84608	Q68508
Q84610	Q68512
Q84612	Q68515
Q84614	Q68518
Q84616	Q68521
Q84618	Q68523
Q84620	Q68526
Q84622	Q68529
Q84624	Q68532
Q84626	Q68535
Q84628	Q68538
Q84630	Q68541
Q84632	Q68544
Q84634	Q68548
Q84636	Q68551
Q84638	Q68554
Q84640	Q68557
Q84642	Q68560
Q84644	Q68563
Q84646	Q68566
Q84648	Q68569
Q84650	Q68572
Q84652	Q68575
Q84654	Q68578
Q84656	Q68581
Q84658	Q68584
Q84660	Q67024
Q84662	Q68590
Q84664	Q68593
Q84666	Q68596
Q84668	Q68599
Q84670	Q68602
Q84672	Q68605
Q84674	Q68608
Q84676	Q68611
Q84678	Q68614
Q84680	Q68617
Q84682	Q99324
Q84684	Q68623
Q84686	Q68626
Q84688	Q68629
