qid	label	wikidata_qid	wikidata_name	name_score
Q150045	Llywelyn ap Madog ab Einion Cest ap Llywelyn	Q116146095	Llywelyn ap Madog ab Einion Cest ap Llywelyn	1.00
Q150046	Jenkin ab Owain ab Einion ap Morgan of Ynys Wen	Q112610892	Jenkin ab Owain ab Einion ap Morgan of Ynys Wen	1.00
Q150047	Trahaearn ab Ieuan ap Trahaearn ap Taliesin	Q130358973	Trahaearn ab Ieuan ap Trahaearn ap Taliesin	1.00
Q150048	Margaret Lloyd	Q110412802	Margaret Lloyd	1.00
Q150049	Maredudd ap Dafydd Llwyd ap Llywelyn ap Gruffudd	Q110414088	Maredudd ap Dafydd Llwyd ap Llywelyn ap Gruffudd	1.00
Q150050	Ieuan ap Dafydd Llwyd ap Llywelyn ap Gruffudd ab Ieuan Llwyd of Mathafarn	Q131138725	Ieuan ap Dafydd Llwyd ap Llywelyn ap Gruffudd ab Ieuan Llwyd of Mathafarn	1.00
Q150051	Margred (1) ferch Dafydd Llwyd ap Llywelyn ap Gruffudd	Q131347207	Margred (1) ferch Dafydd Llwyd ap Llywelyn ap Gruffudd	1.00
Q150052	Margred ferch Llywelyn ap Rhys Llwyd ap Gruffudd	Q133461292	Margred ferch Llywelyn ap Rhys Llwyd ap Gruffudd	1.00
Q150053	Ieuan Gôch ap Llywelyn ap Rhys ap Cadwgan of Llanbadarn Fawr	Q133461594	Ieuan Gôch ap Llywelyn ap Rhys ap Cadwgan of Llanbadarn Fawr	1.00
Q150054	Gwenhwyfar verch Einion 'y Mab' ap Gruffudd Foel ab Ieuan ab Adda	Q99073259	Gwenhwyfar verch Einion 'y Mab' ap Gruffudd Foel ab Ieuan ab Adda	1.00
Q150055	Robert ab Ieuan Fychan ap Madog ap Hywel	Q110635329	Robert ab Ieuan Fychan ap Madog ap Hywel	1.00
Q150056	Madog Fychan ap Hywel Fychan ap Madog ap Hywel of Garth y medd	Q116147164	Madog Fychan ap Hywel Fychan ap Madog ap Hywel of Garth y medd	1.00
Q150057	Gwladus ferch Rhys Llwyd ab Ieuan ap Rhys ap Gruffudd ap Rhys	Q133461634	Gwladus ferch Rhys Llwyd ab Ieuan ap Rhys ap Gruffudd ap Rhys	1.00
Q150058	Jenkin ab Ieuan ap Rhys Gôch ab Ieuan of Creuddyn	Q133461629	Jenkin ab Ieuan ap Rhys Gôch ab Ieuan of Creuddyn	1.00
Q150059	Einion Fychan ap Llywarch ap Rhys ab Aeddan of Llanfendigaid	Q110662802	Einion Fychan ap Llywarch ap Rhys ab Aeddan of Llanfendigaid	1.00
Q150060	Mallt verch Gruffudd	Q76214390	Mallt verch Gruffudd	1.00
Q150061	Hywel ap Gruffudd Derwas ap Meurig Llwyd ap Meurig Fychan of Cemmaes	Q116478783	Hywel ap Gruffudd Derwas ap Meurig Llwyd ap Meurig Fychan of Cemmaes	1.00
Q150062	Gwenllian ferch Gruffudd ab Adda ap Gruffudd	Q116147042	Gwenllian ferch Gruffudd ab Adda ap Gruffudd	1.00
Q150063	Lowri ferch Ieuan Llwyd Fychan ab Ieuan ap Llywelyn	Q116146785	Lowri ferch Ieuan Llwyd Fychan ab Ieuan ap Llywelyn	1.00
Q150064	Rhys ap Gruffudd ab Ednyfed ab Aron of Peniarth	Q116478707	Rhys ap Gruffudd ab Ednyfed ab Aron of Peniarth	1.00
Q150065	Dafydd ap Llywelyn ab Ednyfed ab Aron	Q131138741	Dafydd ap Llywelyn ab Ednyfed ab Aron	1.00
Q150066	Tegwared ap Rhys ap Robert ab Iorwerth	Q116479498	Tegwared ap Rhys ap Robert ab Iorwerth	1.00
Q150067	Ednyfed of Sylvaen	Q110636983	Ednyfed of Sylvaen	1.00
Q150068	Gruffudd ap Madog	Q111454108	Gruffudd ap Madog	1.00
Q150069	Richard Owen, of Shrewsbury	Q111454103	Richard Owen, of Shrewsbury	1.00
Q150070	Llywelyn ab Owain ap Gruffudd ap Madog	Q131138711	Llywelyn ab Owain ap Gruffudd ap Madog	1.00
Q150071	Dafydd Llwyd ab Owain ap Gruffudd ap Madog	Q133461394	Dafydd Llwyd ab Owain ap Gruffudd ap Madog	1.00
Q150072	Gwenllian ferch Rhys ap Dafydd (of Gwernan) ap Thomas ap Dafydd	Q110428555	Gwenllian ferch Rhys ap Dafydd (of Gwernan) ap Thomas ap Dafydd	1.00
Q150073	Gruffudd ap Rhys ap Dafydd ap Thomas	Q131347136	Gruffudd ap Rhys ap Dafydd ap Thomas	1.00
Q150074	Gruffudd ap Hywel ap Dafydd ap Thomas of Gwernant	Q131342899	Gruffudd ap Hywel ap Dafydd ap Thomas of Gwernant	1.00
Q150075	John ap Hywel ap Dafydd of Gernos	Q131347148	John ap Hywel ap Dafydd of Gernos	1.00
Q150076	NN ferch Rhys ab Ieuan ap Dafydd	Q130358920	NN ferch Rhys ab Ieuan ap Dafydd	1.00
Q150077	NN ferch Gruffudd Chwith ab Ieuan ap Gruffudd	Q130358406	NN ferch Gruffudd Chwith ab Ieuan ap Gruffudd	1.00
Q150078	Dafydd ap Gruffudd Chwith ab Ieuan ap Gruffudd	Q131342905	Dafydd ap Gruffudd Chwith ab Ieuan ap Gruffudd	1.00
Q150079	Gwenllian ferch Jenkin ap Rhys ap Gruffudd	Q133461622	Gwenllian ferch Jenkin ap Rhys ap Gruffudd	1.00
Q150080	Ieuan Fychan ab Ieuan Llwyd ap Dafydd Foel of Tre-wern	Q130359178	Ieuan Fychan ab Ieuan Llwyd ap Dafydd Foel of Tre-wern	1.00
Q150081	Elen ferch Richard ap Dafydd ab Ieuan	Q112610827	Elen ferch Richard ap Dafydd ab Ieuan	1.00
Q150082	Thomas ab Adam ab Ieuan of Llwyn Dafydd	Q112610824	Thomas ab Adam ab Ieuan of Llwyn Dafydd	1.00
Q150083	Ellyw ferch Adam ab Ieuan ap Jenkin Llwyd	Q112610972	Ellyw ferch Adam ab Ieuan ap Jenkin Llwyd	1.00
Q150084	Llywelyn Llwyd ap Dafydd ap Llywelyn of Castel Hywel	Q112610834	Llywelyn Llwyd ap Dafydd ap Llywelyn of Castel Hywel	1.00
Q150085	Rhys ap Dafydd ap Llywelyn ap Gwilym Llwyd of Ffosshelyg	Q133461621	Rhys ap Dafydd ap Llywelyn ap Gwilym Llwyd of Ffosshelyg	1.00
Q150086	Ieuan Llwyd ap Llywelyn ab Iorwerth of Gwynionydd commote	Q130359174	Ieuan Llwyd ap Llywelyn ab Iorwerth of Gwynionydd commote	1.00
Q150087	Lewys ap Llywelyn ap Dafydd of Castell Hywel	Q112610833	Lewys ap Llywelyn ap Dafydd of Castell Hywel	1.00
Q150088	Huw ap Llywelyn Llwyd ap Dafydd ap Llywelyn of Llanllyr	Q130358350	Huw ap Llywelyn Llwyd ap Dafydd ap Llywelyn of Llanllyr	1.00
Q150089	Gwenllian ferch Lewys ab Ieuan ap Lewys	Q133461609	Gwenllian ferch Lewys ab Ieuan ap Lewys	1.00
Q150090	Katherine Wogan	Q99239043	Katherine Wogan	1.00
Q150091	Joan Dwnn	Q76154308	Joan Dwnn	1.00
Q150092	Jenet ferch Harry Dwnn	Q99239017	Jenet ferch Harry Dwnn	1.00
Q150093	Jenet ferch Hari Dwnn of Picton	Q117378849	Jenet ferch Hari Dwnn of Picton	1.00
Q150094	Joan Scudamore	Q116144912	Joan Scudamore	1.00
Q150095	Elizabeth Hastinges	Q75759843	Elizabeth Hastinges	1.00
Q150096	Ann Dun	Q75781166	Ann Dun	1.00
Q150097	Margaret Dun	Q75577361	Margaret Dun	1.00
Q150098	Sir Griffith Dwnn	Q75238039	Sir Griffith Dwnn	1.00
Q150099	Jenkin ab Ieuan ap Gwalter Fongam ab Ieuan	Q130359285	Jenkin ab Ieuan ap Gwalter Fongam ab Ieuan	1.00
Q150100	Efa ferch Ieuan Foethus ap Hywel ap Henry Llwyd	Q130359288	Efa ferch Ieuan Foethus ap Hywel ap Henry Llwyd	1.00
Q150101	Jenkin ap Dafydd ap Gwilyn ap Hywel	Q130358411	Jenkin ap Dafydd ap Gwilyn ap Hywel	1.00
Q150102	Mallt ferch Maradudd Ddû ap Gruffudd ap Maredudd ab Einion	Q99070389	Mallt ferch Maradudd Ddû ap Gruffudd ap Maredudd ab Einion	1.00
Q150103	Maredudd ap Philip ap Gruffudd ap Maredudd Ddû	Q116110808	Maredudd ap Philip ap Gruffudd ap Maredudd Ddû	1.00
Q150104	Elsbeth ferch Lewys ab Ieuan ab Einion	Q131346872	Elsbeth ferch Lewys ab Ieuan ab Einion	1.00
Q150105	Anne Devereux	Q99080647	Anne Devereux	1.00
Q150106	David ap Jenkin	Q116053018	David ap Jenkin	1.00
Q150107	Gwerful ferch Iorwerth ap Griffi ap Madog	Q127413835	Gwerful ferch Iorwerth ap Griffi ap Madog	1.00
Q150108	Dafydd ap Hywel Fain ap Hywel ap Dafydd of Llangynllo	Q112643783	Dafydd ap Hywel Fain ap Hywel ap Dafydd of Llangynllo	1.00
Q150109	Einion ap Hywel Fain ap Hywel ap Dafydd	Q130359142	Einion ap Hywel Fain ap Hywel ap Dafydd	1.00
Q150110	Gruffudd Sais ap Llywelyn Fychan ap Dafydd Fras ap Hywel Fychan	Q130358756	Gruffudd Sais ap Llywelyn Fychan ap Dafydd Fras ap Hywel Fychan	1.00
Q150111	Dafydd ap Llywelyn ap Gwilym Llwyd of Castell Hywel	Q112610837	Dafydd ap Llywelyn ap Gwilym Llwyd of Castell Hywel	1.00
Q150112	Ieuan Llwyd ap Llywelyn ap lym Llwyd of Castell Maelgwr	Q112610963	Ieuan Llwyd ap Llywelyn ap lym Llwyd of Castell Maelgwr	1.00
Q150113	Elis ferch Llywelyn ap Gwilym Llwyd ap Gwilym ap Gruffudd Gôch	Q130358733	Elis ferch Llywelyn ap Gwilym Llwyd ap Gwilym ap Gruffudd Gôch	1.00
Q150114	Rhys ap Llywelyn ap Gwilym Llwyd	Q133461615	Rhys ap Llywelyn ap Gwilym Llwyd	1.00
Q150115	Gwenllian ferch Llywelyn ap Gwilym Llwyd	Q133462308	Gwenllian ferch Llywelyn ap Gwilym Llwyd	1.00
Q150116	Lliwelydd ferch Thomas Fychan ap Thomas ap Hywel Fychan	Q112610857	Lliwelydd ferch Thomas Fychan ap Thomas ap Hywel Fychan	1.00
Q150117	Mabli ferch Thomas Fychan ap Thomas ap Hywel Fychan	Q130358952	Mabli ferch Thomas Fychan ap Thomas ap Hywel Fychan	1.00
Q150118	Dafydd ap Maredudd Gôch	Q130359116	Dafydd ap Maredudd Gôch	1.00
Q150119	Adda ap Llywelyn Fychan ap Llywelyn ap Gruffudd	Q130358618	Adda ap Llywelyn Fychan ap Llywelyn ap Gruffudd	1.00
Q150120	Rhys ap Llywelyn Fychan ap Gruffudd ap Gollwyn	Q133461699	Rhys ap Llywelyn Fychan ap Gruffudd ap Gollwyn	1.00
Q150121	Llawrod Dyfed ap Seisyll ap Cynfyn Cynan Cynhysgwydd ap Saul Felyn	Q110622319	Llawrod Dyfed ap Seisyll ap Cynfyn Cynan Cynhysgwydd ap Saul Felyn	1.00
Q150122	Gruffudd Dwnn ab Einion ap Cadwgan Fawr ap Gruffudd	Q116470775	Gruffudd Dwnn ab Einion ap Cadwgan Fawr ap Gruffudd	1.00
Q150123	Gwilym Fychan ap Gwilym ap Philip ap Gruffudd	Q130358479	Gwilym Fychan ap Gwilym ap Philip ap Gruffudd	1.00
Q150124	Padrig Fychan ap Padrig ap Meurig Trwyn ap Meurig Foel	Q130359352	Padrig Fychan ap Padrig ap Meurig Trwyn ap Meurig Foel	1.00
Q150125	Ieuan ap Gwalter Fongam ab Ieuan ap Gwlhafed Fychan	Q130359286	Ieuan ap Gwalter Fongam ab Ieuan ap Gwlhafed Fychan	1.00
Q150126	John ap Jenkin of Whitecastle	Q112491213	John ap Jenkin of Whitecastle	1.00
Q150127	Philpot ap Jenkin Mynors	Q116145987	Philpot ap Jenkin Mynors	1.00
Q150128	Maria Mynors	Q75948433	Maria Mynors	1.00
Q150129	Alys Mynors	Q110428352	Alys Mynors	1.00
Q150130	Elis ferch Richard Mynors	Q116470916	Elis ferch Richard Mynors	1.00
Q150131	John Proger	Q112491116	John Proger	1.00
Q150132	John Proger	Q112490910	John Proger	1.00
Q150133	John ap Thomas ap John ap Thomas of Llangattock	Q131741067	John ap Thomas ap John ap Thomas of Llangattock	1.00
Q150134	Gwilym ap Hywel ap Gwilym Hopkin ab Einion	Q122260696	Gwilym ap Hywel ap Gwilym Hopkin ab Einion	1.00
Q150135	Thomas Basset, of St.Hilary	Q110560175	Thomas Basset, of St.Hilary	1.00
Q150136	Jonet ferch Gruffudd ap Hywel Gam ab Ieuan	Q110560177	Jonet ferch Gruffudd ap Hywel Gam ab Ieuan	1.00
Q150137	Joan ferch John ab Iorwerth ap Meurig	Q116469593	Joan ferch John ab Iorwerth ap Meurig	1.00
Q150138	Gwenllian ferch Watkin ap Gruffudd ab Ieuan	Q116469565	Gwenllian ferch Watkin ap Gruffudd ab Ieuan	1.00
Q150139	Morgan ap Roger ap John ap Hywel of Pencrûg	Q116470884	Morgan ap Roger ap John ap Hywel of Pencrûg	1.00
Q150140	Rossor|Roger ap John|Jenkin ap Hywel ab Ieuan of Llanhenog	Q116470885	Rossor|Roger ap John|Jenkin ap Hywel ab Ieuan of Llanhenog	1.00
Q150141	John Chicheley	Q110621997	John Chicheley	1.00
Q150142	Roger Button	Q110621876	Roger Button	1.00
Q150143	Arabella Graham-Clarke	Q75527610	Arabella Graham-Clarke	1.00
Q150144	Mary Graham-Clarke	Q76099344	Mary Graham-Clarke	1.00
Q150145	Frances Graham-Clarke	Q75316116	Frances Graham-Clarke	1.00
Q150146	James Graham Clarke	Q116482814	James Graham Clarke	1.00
Q150147	John Altham Graham Clarke	Q116483680	John Altham Graham Clarke	1.00
Q150148	Jane ferch Jenkin Thomas	Q131741073	Jane ferch Jenkin Thomas	1.00
Q150149	Roger Gôch	Q116470951	Roger Gôch	1.00
Q150150	Guyon ap Gwrgi Grant, Constable of Montgomery	Q110622005	Guyon ap Gwrgi Grant, Constable of Montgomery	1.00
Q150151	Elizabeth|Isabel de la Mare (?Bere)	Q110427976	Elizabeth|Isabel de la Mare (?Bere)	1.00
Q150152	Cecily|Sibyl Kemeys	Q110427960	Cecily|Sibyl Kemeys	1.00
Q150153	Hugh Kemeys, of Newport	Q112484713	Hugh Kemeys, of Newport	1.00
Q150154	unknown Jones	Q75607452	unknown Jones	1.00
Q150155	Lysod ferch Thomas ap Dafydd ap Jenkin	Q116470909	Lysod ferch Thomas ap Dafydd ap Jenkin	1.00
Q150156	Thomas ap Thomas Kemeys, of Caldecot	Q116812523	Thomas ap Thomas Kemeys, of Caldecot	1.00
Q150157	Gwalhafed Fychan	Q116469777	Gwalhafed Fychan	1.00
Q150158	Margred (2) ferch Watkin Vaughan	Q116469633	Margred (2) ferch Watkin Vaughan	1.00
Q150159	Denise Llychwr (Lougher|Loughor)	Q116469630	Denise Llychwr (Lougher|Loughor)	1.00
Q150160	Richard ap Jenkin Turberville, of Tythegstone	Q116469624	Richard ap Jenkin Turberville, of Tythegstone	1.00
Q150161	Thomas ap Jenkin Turberville, of Llanilltud Fawr	Q116469662	Thomas ap Jenkin Turberville, of Llanilltud Fawr	1.00
Q150162	Isabel ferch Robert de Canvey	Q116469763	Isabel ferch Robert de Canvey	1.00
Q150163	Jonet ferch Rhys ap Jenkin	Q110413753	Jonet ferch Rhys ap Jenkin	1.00
Q150164	Gruffudd Gôch ap Dafydd .... Llywelyn of Aberafan	Q116469666	Gruffudd Gôch ap Dafydd .... Llywelyn of Aberafan	1.00
Q150165	Gruffudd Gôch ap Thomas ap Gruffudd Gôch ap Dafydd	Q116469664	Gruffudd Gôch ap Thomas ap Gruffudd Gôch ap Dafydd	1.00
Q150166	NN ferch Dafydd Llwyd ap Rhys ap Gronwy	Q112610889	NN ferch Dafydd Llwyd ap Rhys ap Gronwy	1.00
Q150167	Isabel ferch Hywel ab Ieuan ap Rhys Gôch	Q130359321	Isabel ferch Hywel ab Ieuan ap Rhys Gôch	1.00
Q150168	Rhys ap Rhydderch ab Ieuan Llwyd ab Ieuan	Q116146711	Rhys ap Rhydderch ab Ieuan Llwyd ab Ieuan	1.00
Q150169	Margred ferch Rhydderch ab Ieuan Llwyd ab Ieuan ap Gruffudd Foel	Q116155953	Margred ferch Rhydderch ab Ieuan Llwyd ab Ieuan ap Gruffudd Foel	1.00
Q150170	Thomas ap Rhydderch ab Ieuan Llwyd ab Ieuan	Q131347206	Thomas ap Rhydderch ab Ieuan Llwyd ab Ieuan	1.00
Q150171	Rhydderch ap Daffyd y Parc ab Ieuan Llwyd	Q112643859	Rhydderch ap Daffyd y Parc ab Ieuan Llwyd	1.00
Q150172	Rhydderch ap Rhys Offeririad ab Ieuan Llwyd ab Ieuan of Castell Odwyn	Q133461638	Rhydderch ap Rhys Offeririad ab Ieuan Llwyd ab Ieuan of Castell Odwyn	1.00
Q150173	Einion ap Cynwrig ap Morgan ap Philip of Buellt	Q110413699	Einion ap Cynwrig ap Morgan ap Philip of Buellt	1.00
Q150174	Maredudd ap Richard ab Einion ap Cynwrig	Q133461655	Maredudd ap Richard ab Einion ap Cynwrig	1.00
Q150175	Maredudd ab Einion ap Gruffudd Dwnn ab Einion	Q110413701	Maredudd ab Einion ap Gruffudd Dwnn ab Einion	1.00
Q150176	Rhys Gethin ab Owain ap Richard ap Gruffudd	Q110413594	Rhys Gethin ab Owain ap Richard ap Gruffudd	1.00
Q150177	Goleubryd ferch Maredudd ab Ieuan Fychan ap Gruffudd ap Llywelyn	Q110413584	Goleubryd ferch Maredudd ab Ieuan Fychan ap Gruffudd ap Llywelyn	1.00
Q150178	Gwilym ap Jenkin ap Lleisan	Q110413748	Gwilym ap Jenkin ap Lleisan	1.00
Q150179	John ap Rhys ap Jenkin ap Rhys of Glynn Nedd	Q116469727	John ap Rhys ap Jenkin ap Rhys of Glynn Nedd	1.00
Q150180	Mary ferch Rhys ap Jenkin ap Llywelyn	Q116469806	Mary ferch Rhys ap Jenkin ap Llywelyn	1.00
Q150181	NN ferch Rhys ap Jenkin	Q122260553	NN ferch Rhys ap Jenkin	1.00
Q150182	Joan ferch Dafydd ap Maredudd Bwl ap Dafydd Ddû	Q130359233	Joan ferch Dafydd ap Maredudd Bwl ap Dafydd Ddû	1.00
Q150183	Hywel Hên	Q116470770	Hywel Hên	1.00
Q150184	Morgan of Tredegar	Q116470771	Morgan of Tredegar	1.00
Q150185	Ieuan Sais ap Llywelyn ab Ieuan ap Gwilym	Q116469639	Ieuan Sais ap Llywelyn ab Ieuan ap Gwilym	1.00
Q150186	Gruffudd ab Einion ap Gruffudd	Q110585353	Gruffudd ab Einion ap Gruffudd	1.00
Q150187	Mawd ferch Gronwy ap Gruffydd ap Madog	Q99071998	Mawd ferch Gronwy ap Gruffydd ap Madog	1.00
Q150188	Jonet ferch Gynvelyn ap Dolffyn	Q110585356	Jonet ferch Gynvelyn ap Dolffyn	1.00
Q150189	Margred ferch Rhys ap Gruffudd ap Madog ab Iorwerth ap Madog	Q116054791	Margred ferch Rhys ap Gruffudd ap Madog ab Iorwerth ap Madog	1.00
Q150190	Gruffudd ap Rhys ap Gruffudd ap Madog ab Iorwerth	Q112610799	Gruffudd ap Rhys ap Gruffudd ap Madog ab Iorwerth	1.00
Q150191	Gronwy ap Hywel y Gadair ap Gruffudd ap Madog	Q110290441	Gronwy ap Hywel y Gadair ap Gruffudd ap Madog	1.00
Q150192	Ieuan ap Hywel y Gadair ap Gruffudd ap madog	Q116477980	Ieuan ap Hywel y Gadair ap Gruffudd ap madog	1.00
Q150193	Iorwerth Fychan ab Iorwerth Foel ap Madog Fychan ap Madog	Q116055399	Iorwerth Fychan ab Iorwerth Foel ap Madog Fychan ap Madog	1.00
Q150194	Erddylad ferch Owain Fychan ab Owain Hên ap Gruffudd	Q116147487	Erddylad ferch Owain Fychan ab Owain Hên ap Gruffudd	1.00
Q150195	NN ferch Gruffudd ap Philip ap Adam	Q99067807	NN ferch Gruffudd ap Philip ap Adam	1.00
Q150196	Gwilym Fychan ab Ieuan ap Gwilym ap Llywelyn of Peytyn Gwyn	Q105819560	Gwilym Fychan ab Ieuan ap Gwilym ap Llywelyn of Peytyn Gwyn	1.00
Q150197	Margred ferch Philip ab Adam ap Jenkin	Q131741070	Margred ferch Philip ab Adam ap Jenkin	1.00
Q150198	Thomas ap John ap Thomas ap Llywelyn of Llangattock	Q131741068	Thomas ap John ap Thomas ap Llywelyn of Llangattock	1.00
Q150199	Gwilyn ap Gwilym ap Morgan ap Dafydd	Q110410494	Gwilyn ap Gwilym ap Morgan ap Dafydd	1.00
Q150200	Gwenllian ferch Gwilym ap Morgan ap Dafydd	Q131741071	Gwenllian ferch Gwilym ap Morgan ap Dafydd	1.00
Q150201	John ap Gwilym ap Cynfyn Fychan ap Cynfyn	Q110390604	John ap Gwilym ap Cynfyn Fychan ap Cynfyn	1.00
Q150202	Roger ap Watkin ap Jeffrey ap Hywel Fychan	Q116812098	Roger ap Watkin ap Jeffrey ap Hywel Fychan	1.00
Q150203	Ieuan ap Watkin ap Jeffrey ap Hywel Fychan of Ffrwd-grech	Q127225269	Ieuan ap Watkin ap Jeffrey ap Hywel Fychan of Ffrwd-grech	1.00
Q150204	Iorwerth (of Llai) ap Dafydd Hên ap Gronwy	Q99082338	Iorwerth (of Llai) ap Dafydd Hên ap Gronwy	1.00
Q150205	William Harvard, of Aberbrân	Q116812068	William Harvard, of Aberbrân	1.00
Q150206	Miles Skull	Q99800514	Miles Skull	1.00
Q150207	Thomas Vaughan ap Thomas ap Roger ap Thomas	Q116145849	Thomas Vaughan ap Thomas  ap Roger ap Thomas	1.00
Q150208	Elen (3) ferch Dafydd ap Cadwgan ap Philip Dorddu	Q112643909	Elen (3) ferch Dafydd ap Cadwgan ap Philip Dorddu	1.00
Q150209	Gwenllian ferch Dafydd ap Jenkin Caerig ap Dafydd Tafarn	Q112643893	Gwenllian ferch Dafydd ap Jenkin Caerig ap Dafydd Tafarn	1.00
Q150210	Efa (1) ferch Ieuan Blaene ap Hywel Blaene ap Meurig	Q116468835	Efa (1) ferch Ieuan Blaene ap Hywel Blaene ap Meurig	1.00
Q150211	Dyddgu ferch John Gôch ap Deio Bach ap Hywel	Q130359017	Dyddgu ferch John Gôch ap Deio Bach ap Hywel	1.00
Q150212	Dafydd ap Rhys ap Gwilym Fychan ap Gwilym	Q130358440	Dafydd ap Rhys ap Gwilym Fychan ap Gwilym	1.00
Q150213	Margred ferch Gwilym ap Gwallter ab Ieuan	Q130358373	Margred ferch Gwilym ap Gwallter ab Ieuan	1.00
Q150214	Ieuan ap Gwilyn ap Gwalter	Q130359311	Ieuan ap Gwilyn ap Gwalter	1.00
Q150215	Joane Otter	Q131138478	Joane Otter	1.00
Q150216	Robert ap Rhese, of Washingley	Q131138441	Robert ap Rhese, of Washingley	1.00
Q150217	William Havard	Q110413136	William Havard	1.00
Q150218	Trahaearn ap Madog	Q116146025	Trahaearn ap Madog	1.00
Q150219	Ieuan ap Gruffudd ap Morgan of Morgannwg	Q116146027	Ieuan ap Gruffudd ap Morgan of Morgannwg	1.00
Q150220	Iorwerth ap Griffi ap Madog ap Trahaearn	Q127413871	Iorwerth ap Griffi ap Madog ap Trahaearn	1.00
Q150221	Hugh de Turberville, of Brecknock	Q110622075	Hugh de Turberville, of Brecknock	1.00
Q150222	Morgan|Meurig ab Iestyn, lord of Glamorgan	Q110622076	Morgan|Meurig ab Iestyn, lord of Glamorgan	1.00
Q150223	Hywel ap Thomas Fychan ap Thomas ap Robert of Llanfair Cilgedin	Q101246422	Hywel ap Thomas Fychan ap Thomas ap Robert of Llanfair Cilgedin	1.00
Q150224	Gruffudd ap Seisyll ab Adam ap Robert	Q129168309	Gruffudd ap Seisyll ab Adam ap Robert	1.00
Q150225	Elgan Wefl-hwch ap Cynan ab Arthafad ab Iob	Q116052967	Elgan Wefl-hwch ap Cynan ab Arthafad ab Iob	1.00
Q150226	Caradog Gôch	Q110622317	Caradog Gôch	1.00
Q150227	Aleth 'Brenin Dyfed', King of Dyvet	Q116055042	Aleth 'Brenin Dyfed', King of Dyvet	1.00
Q150228	Gwrwared Gerdd Gemell ap Cuhelyn Fardd ap Gwynfardd Dyfed of Cemais	Q116055028	Gwrwared Gerdd Gemell ap Cuhelyn Fardd ap Gwynfardd Dyfed of Cemais	1.00
Q150229	Seisyll ap Llawrodd Dyfed	Q116055030	Seisyll ap Llawrodd Dyfed	1.00
Q150230	Elidir Stackpole	Q116055032	Elidir Stackpole	1.00
Q150231	Gwilym Dew ap Gwilym ap Gwrwared Gerdd Gemell ap Cuhelyn Fardd	Q131346735	Gwilym Dew ap Gwilym ap Gwrwared Gerdd Gemell ap Cuhelyn Fardd	1.00
Q150232	Catrin ferch Steven Perrot	Q130340852	Catrin ferch Steven Perrot	1.00
Q150233	Warin (William Voel) ap Dafydd Foel	Q130340848	Warin (William Voel) ap Dafydd Foel	1.00
Q150234	Ieuan Llwyd ap Dafydd Foel	Q130359179	Ieuan Llwyd ap Dafydd Foel	1.00
Q150235	Rhys ap Rhydderch ap Hywel Gawr ap Gwilym of Penybenglog	Q131346727	Rhys ap Rhydderch ap Hywel Gawr ap Gwilym of Penybenglog	1.00
Q150236	Iorwerth	Q116147864	Iorwerth	1.00
Q150237	Madog ap Gwernwys of Cegidfa	Q99302427	Madog ap Gwernwys of Cegidfa	1.00
Q150238	Gruffudd ab Ieuan ap Madog ap Gwenwys (Cadogan Wenwys)	Q99302425	Gruffudd ab Ieuan ap Madog ap Gwenwys (Cadogan Wenwys)	1.00
Q150239	Owain ab Ieuan ap Madog ap Gwenwys	Q106703979	Owain ab Ieuan ap Madog ap Gwenwys	1.00
Q150240	Margred (1) ferch Ieuan ap Madog ap Gwenwys	Q110388702	Margred (1) ferch Ieuan ap Madog ap Gwenwys	1.00
Q150241	Arddun ferch Ieuan ap Madog	Q110412974	Arddun ferch Ieuan ap Madog	1.00
Q150242	Lleucu ferch Ieuan ap Madog ap Cadwgan	Q110413579	Lleucu ferch Ieuan ap Madog ap Cadwgan	1.00
Q150243	Margred (2) ferch Ieuan ap Madog ap Gwenwys	Q110583442	Margred (2) ferch Ieuan ap Madog ap Gwenwys	1.00
Q150244	Ieuan Fychan ab Ieuan ap Madog ap Gwenwys	Q112643821	Ieuan Fychan ab Ieuan ap Madog ap Gwenwys	1.00
Q150245	Mawd ferch Ieuan ap Madog ap Gwenwys	Q117306109	Mawd ferch Ieuan ap Madog ap Gwenwys	1.00
Q150246	Gwladus ferch Ieuan ap Madog ap Gwenwys	Q133461336	Gwladus ferch Ieuan ap Madog ap Gwenwys	1.00
Q150247	Ieuan ap Gruffudd ap Madog ap Gwenwys	Q130339236	Ieuan ap Gruffudd ap Madog ap Gwenwys	1.00
Q150248	Owain ap Gruffudd ap Philip ab Owain Foel	Q110585251	Owain ap Gruffudd ap Philip ab Owain Foel	1.00
Q150249	Gruffudd Gôch ap Gruffudd ap Philip ab Owain Foel	Q116054795	Gruffudd Gôch ap Gruffudd ap Philip ab Owain Foel	1.00
Q150250	Philip ap Gruffudd ap Philip ab Owain Foel	Q116146958	Philip ap Gruffudd ap Philip ab Owain Foel	1.00
Q150251	Ieuan Fychan ab Ieuan Gethin ap Madog Cyffin ap Madog Gôch	Q99302462	Ieuan Fychan ab Ieuan Gethin ap Madog Cyffin ap Madog Gôch	1.00
Q150252	unknown Morus	Q75958887	unknown Morus	1.00
Q150253	Teili|Deilu ferch Ieuan ap Madog Cyffin ap Madog Gôch of Meol Iwrch	Q110067764	Teili|Deilu ferch Ieuan ap Madog Cyffin ap Madog Gôch of Meol Iwrch	1.00
