qid	label	wikidata_qid	wikidata_name	name_score
Q28868	都築秀綱の娘 (太田重正の妻)	Q108900231	都築秀綱の娘 (太田重正の妻)	0.00
Q28880	遠山隼人佐	Q97176778	遠山隼人佐	0.00
Q28884	久我敦通	Q11369367	久我敦通	0.00
Q28892	久我俊子	Q11369356	久我俊子	0.00
Q28896	久我通廉	Q109318943	久我通廉	0.00
Q28900	園基継の娘 (岩倉具堯の正室)	Q110089075	園基継の娘 (岩倉具堯の正室)	0.00
Q28904	大友テクラ	Q108892811	大友テクラ	0.00
Q28908	一尾通春	Q109323908	一尾通春	0.00
Q28912	小倉季藤	Q110118939	小倉季藤	0.00
Q28916	清泰院斉月妙光	Q110127389	清泰院斉月妙光	0.00
Q28920	貞寿院実全妙操	Q110155535	貞寿院実全妙操	0.00
Q28924	愛宕通福	Q109306780	愛宕通福	0.00
Q28928	亮有	Q110138831	亮有	0.00
Q28936	大舘尚氏の娘 (足利義晴の側室)	Q108695163	大舘尚氏の娘 (足利義晴の側室)	0.00
Q28940	一色晴具の娘 (足利義晴の側室)	Q111375244	一色晴具の娘 (足利義晴の側室)	0.00
Q28948	足利義晴の娘 (武田義統の正室)	Q108782994	足利義晴の娘 (武田義統の正室)	0.00
Q28952	足利義晴の娘 (三好義継の正室)	Q108783097	足利義晴の娘 (三好義継の正室)	0.00
Q28956	足利義晴の娘 (烏丸光宣の妻)	Q108783392	足利義晴の娘 (烏丸光宣の妻)	0.00
Q28960	小侍従局 (進士晴舎の娘)	Q109922373	小侍従局 (進士晴舎の娘)	0.00
Q28968	兼平盛純	Q108695071	兼平盛純	0.00
Q28972	久我通言の娘 (西園寺実宣の室)	Q106706221	久我通言の娘 (西園寺実宣の室)	0.00
Q28976	岡野房恒	Q40182899	岡野房恒	0.00
Q28984	遠山景保	Q108798295	遠山景保	0.00
Q29008	岩松守純	Q11475184	岩松守純	0.00
Q29013	千葉定胤	Q62601555	千葉定胤	0.00
Q29021	山中氏頼	Q96715833	山中氏頼	0.00
Q29033	慈運	Q108086903	慈運	0.00
Q29041	頼兼	Q109852529	頼兼	0.00
Q29049	大炊御門経孝の娘 (大久保忠高の継室)	Q109852540	大炊御門経孝の娘 (大久保忠高の継室)	0.00
Q29065	長尾景隆	Q11651869	長尾景隆	0.00
Q29073	玉江正輝	Q106764130	玉江正輝	0.00
Q29085	猪熊教利	Q11265545	이노쿠마 노리토시	0.00
Q29093	生善院 (上杉定勝の側室)	Q111019947	生善院 (上杉定勝の側室)	0.00
Q29121	三浦横須賀連秀の娘	Q107167338	三浦横須賀連秀の娘	0.00
Q29133	加賀介藤原某の娘	Q108084058	加賀介藤原某の娘	0.00
Q29145	松陰居士	Q108084238	松陰居士	0.00
Q29153	吉良義元の女 (小笠原長高の正室)	Q106664499	吉良義元の女 (小笠原長高の正室)	0.00
Q29157	武田氏の女 (小笠原長高の母)	Q106664452	武田氏の女 (小笠原長高の母)	0.00
Q29161	鵜殿長祐	Q106669227	鵜殿長祐	0.00
Q29173	甘露寺俊長	Q109795732	甘露寺俊長	0.00
Q29177	東坊城盛長	Q109308556	東坊城盛長	0.00
Q29181	中御門宣教	Q55527002	中御門宣教	0.00
Q29189	四条隆益	Q108850152	四条隆益	0.00
Q29193	山科言国	Q11470818	山科言国	0.00
Q29209	下条信氏	Q11361001	下条信氏	0.00
Q29221	武藤信堯	Q22127185	武藤信堯	0.00
Q29229	青木矩貞	Q106651438	青木矩貞	0.00
Q29253	松渓妙寿	Q110968498	松渓妙寿	0.00
Q29257	正福院 (毛利秀元側室)	Q110968623	正福院 (毛利秀元側室)	0.00
Q29261	毛利松菊子	Q62601375	毛利松菊子	0.00
Q29273	毛利千菊子	Q110968239	毛利千菊子	0.00
Q29277	毛利万菊子	Q110968614	毛利万菊子	0.00
Q29281	名古屋高久	Q109117404	名古屋高久	0.00
Q29285	養雲院	Q109120191	養雲院	0.00
Q29290	森お宮	Q111015738	森お宮	0.00
Q29310	杉原源七郎	Q106678509	杉原源七郎	0.00
Q29314	Moriume	Q109179606	森うめ	0.00
Q29318	智光院 (山崎家治の継室)	Q110141741	智光院 (山崎家治の継室)	0.00
Q29322	木下勝俊の娘 (阿野公業の妻)	Q110141809	木下勝俊の娘 (阿野公業の妻)	0.00
Q29326	浅野長詮の娘 (安井重継の正室)	Q106673511	浅野長詮の娘 (安井重継の正室)	0.00
Q29338	尼子馨庵	Q109776058	尼子馨庵	0.00
Q29358	乃夫殿	Q17215815	乃夫殿	0.00
Q29362	遠山直廉夫人	Q17221127	遠山直廉夫人	0.00
Q29366	丹羽氏勝継室	Q17213928	丹羽氏勝継室	0.00
Q29370	津田出雲守室	Q17215758	津田出雲守室	0.00
Q29374	斎藤秀龍側室	Q17228582	斎藤秀龍側室	0.00
Q29378	神保・稲葉夫人	Q17218006	神保・稲葉夫人	0.00
Q29382	織田信秀の十女 (飯尾尚清の妻)	Q109667270	織田信秀の十女 (飯尾尚清の妻)	0.00
Q29386	小幡殿	Q17225988	小幡殿	0.00
Q29394	細川元勝	Q11605846	細川元勝	0.00
Q29402	織田七条	Q108686204	織田七条	0.00
Q37210	柴田勝重	Q11534764	柴田勝重	0.00
Q29414	斎藤妙純の娘 (京極高清の正室)	Q110070078	斎藤妙純の娘 (京極高清の正室)	0.00
Q29418	文英尼	Q11500099	文英尼	0.00
Q29434	養仙院 (京極高広の長女)	Q110049279	養仙院 (京極高広の長女)	0.00
Q29450	珠光院 (西本願寺良如の継室)	Q110820288	珠光院 (西本願寺良如の継室)	0.00
Q29458	成田親泰	Q11495733	成田親泰	0.00
Q29462	成田長忠	Q11495747	成田長忠	0.00
Q29466	小山秀綱	Q11459966	小山秀綱	0.00
Q29470	相馬於北	Q109352930	相馬於北	0.00
Q29478	伊達宗純	Q11380735	伊達宗純	0.00
Q29490	三田村ふさ	Q109681945	三田村ふさ	0.00
Q29494	瑞昌院	Q109682113	瑞昌院	0.00
Q29498	山戸たけ	Q109682299	山戸たけ	0.00
Q29506	飯坂宗章	Q109682539	飯坂宗章	0.00
Q29510	原田宗資	Q11409810	原田宗資	0.00
Q29514	山名豊数	Q11467636	山名豊数	0.00
Q29522	前田利玄	Q118697898	前田利玄	0.00
Q29526	西園寺実晴	Q11627453	西園寺実晴	0.00
Q29531	久世通式	Q11368916	久世通式	0.00
Q29535	久世通俊	Q113163757	久世通俊	0.00
Q29539	竹島殿	Q111309352	竹島殿	0.00
Q29543	春誉妙澄大姉	Q109120514	春誉妙澄大姉	0.00
Q29551	経海	Q99517132	経海	0.00
Q29555	冷泉為清	Q108856020	冷泉為清	0.00
Q29559	本多勢幾	Q111020660	本多勢幾	0.00
Q29567	前田菊姫 (松平信庸継室)	Q111023840	前田菊姫 (松平信庸継室)	0.00
Q29571	前田松	Q111023845	前田松	0.00
Q29579	前田佐野	Q111023854	前田佐野	0.00
Q29583	勧修寺尹豊	Q11400597	勧修寺尹豊	0.00
Q29599	勧修寺晴秀の娘 (正親町三条公仲の妻)	Q110068432	勧修寺晴秀の娘 (正親町三条公仲の妻)	0.00
Q29607	万里小路綱房	Q108852816	万里小路綱房	0.00
Q29611	葉室頼業	Q109849406	葉室頼業	0.00
Q29615	津川義近の娘 (織田信重の妻)	Q109120175	津川義近の娘 (織田信重の妻)	0.00
Q29619	宇喜多能家	Q11449185	宇喜多能家	0.00
Q29631	蒲生武姫	Q109235830	蒲生武姫	0.00
Q29635	小倉行春	Q11459023	小倉行春	0.00
Q29639	池田奈阿	Q110176348	池田奈阿	0.00
Q29643	水野忠政の姉 (松平信忠の継室)	Q106680380	水野忠政の姉 (松平信忠の継室)	0.00
Q29647	随念院	Q85884368	随念院	0.00
Q29651	瀬戸之大房	Q108452305	瀬戸之大房	0.00
Q29655	松平昌久	Q115745935	松平昌久	0.00
Q29659	戸田政光	Q106313352	戸田政光	0.00
Q29663	戸田宣光	Q112058082	戸田宣光	0.00
Q29667	松平乗勝	Q111254752	松平乗勝	0.00
Q29671	松平信重 (長沢松平家)	Q108843797	松平信重 (長沢松平家)	0.00
Q29703	水野成政	Q110271548	水野成政	0.00
Q29711	水野信政	Q109650418	水野信政	0.00
Q29719	水野成清	Q110271561	水野成清	0.00
Q29723	水野長勝	Q110271569	水野長勝	0.00
Q29731	三村お珊	Q110271717	三村お珊	0.00
Q29756	水野忠清の娘 (菅沼定実の正室)	Q110271469	水野忠清の娘 (菅沼定実の正室)	0.00
Q29760	水野忠顕	Q110271595	水野忠顕	0.00
Q29764	水野貞守	Q106679747	水野貞守	0.00
Q29768	一色詮勝	Q108745082	一色詮勝	0.00
Q29772	戸田忠重	Q112058076	戸田忠重	0.00
Q29780	戸田氏経	Q110285305	戸田氏経	0.00
Q29812	小日向源太左衛門	Q108807754	小日向源太左衛門	0.00
Q29816	保科左源太	Q108807765	保科左源太	0.00
Q29820	松平忠国の娘 (内藤義概の正室)	Q109649776	松平忠国の娘 (内藤義概の正室)	0.00
Q29824	松平忠国の娘 (松浦重信の正室)	Q109649780	松平忠国の娘 (松浦重信の正室)	0.00
Q29828	翠松院 (保科正景の正室)	Q109656209	翠松院 (保科正景の正室)	0.00
Q29832	松平忠国の娘 (本多忠将の正室)	Q109656346	松平忠国の娘 (本多忠将の正室)	0.00
Q29836	栄昌院 (松平忠昭の正室)	Q109656349	栄昌院 (松平忠昭の正室)	0.00
Q29840	Tyotoku-in	Q110903090	長徳院 (黒田長政側室)	0.00
Q29852	青峰院	Q110645520	青峰院	0.00
Q29876	Okabe Masatsuna	Q11048952	岡部正綱	0.00
Q29900	菅沼定昭	Q11619294	菅沼定昭	0.00
Q37936	菅沼定氏	Q57538639	菅沼定氏	0.00
Q30041	奥平貞治	Q11445794	奥平貞治	0.00
Q29928	服部正辰	Q11516957	服部正辰	0.00
Q29936	真修院殿	Q109233981	真修院殿	0.00
Q29940	松平振君	Q109235490	松平振君	0.00
Q29944	松平万君	Q109235768	松平万君	0.00
Q29948	松平久君	Q109235934	松平久君	0.00
Q29956	青岸院	Q109339639	青岸院	0.00
Q29972	秋山信任	Q106701495	秋山信任	0.00
Q29984	花井義雄	Q110894905	花井義雄	0.00
Q29996	龍泉院殿 (深井好秀の娘)	Q106650419	龍泉院殿 (深井好秀の娘)	0.00
Q30000	山口弘定	Q11466828	山口弘定	0.00
Q30025	稲葉正直	Q110968686	稲葉正直	0.00
Q30029	榊原照清	Q110825119	榊原照清	0.00
Q30033	神保茂明	Q22127101	神保茂明	0.00
Q30049	大久保藤十郎	Q98734485	大久保藤十郎	0.00
Q30053	大久保美香	Q109657076	大久保美香	0.00
Q30057	大久保外記	Q109657136	大久保外記	0.00
Q30061	大久保長安の娘 (花井義雄の妻)	Q110894940	大久保長安の娘 (花井義雄の妻)	0.00
Q30065	大久保長清	Q110894972	大久保長清	0.00
Q30069	宮内卿局	Q11453292	宮内卿局	0.00
Q30073	寿林尼	Q118746924	寿林尼	0.00
Q30077	阿知和玄鉄	Q109595830	阿知和玄鉄	0.00
Q30085	石川康正	Q109658471	石川康正	0.00
Q30110	那須藤	Q108496270	那須藤	0.00
Q30191	岡吉右衛門	Q110450461	岡吉右衛門	0.00
Q30195	おたあ	Q108056731	おたあ	0.00
Q30199	青木利長	Q110967963	青木利長	0.00
Q30227	東久世津麿	Q109319091	東久世津麿	0.00
Q30239	阿部竹姫	Q111018721	阿部竹姫	0.00
Q30251	外嶋佐久	Q111024331	外嶋佐久	0.00
Q30255	松平常姫	Q111024333	松平常姫	0.00
Q30259	松平容章	Q111024400	松平容章	0.00
Q30263	毛利登佐姫	Q110653327	毛利登佐姫	0.00
Q30271	烏丸光賢	Q109900851	烏丸光賢	0.00
Q30275	勘解由小路資忠	Q11400105	勘解由小路資忠	0.00
Q30284	広橋兼賢	Q109924248	広橋兼賢	0.00
Q30292	松平昌勝の娘 (諏訪忠虎の正室)	Q108887622	松平昌勝の娘 (諏訪忠虎の正室)	0.00
Q30296	国姫 (松平光通正室)	Q11420696	国姫 (松平光通正室)	0.00
Q30300	森万姫	Q109680475	森万姫	0.00
Q34084	飛鳥井雅知	Q109919803	飛鳥井雅知	0.00
Q30308	飛鳥井雅豊	Q109923770	飛鳥井雅豊	0.00
Q30316	細川初	Q110155903	細川初	0.00
Q30320	東園丁	Q109805806	東園丁	0.00
Q30336	梨木房子	Q110653040	梨木房子	0.00
Q30348	毛利良	Q109669623	毛利良	0.00
Q30356	毛利勘	Q109670102	毛利勘	0.00
Q30364	本寿院 (徳川吉通の生母)	Q11520156	本寿院 (徳川吉通の生母)	0.00
Q30376	聖林院 (加藤清正の母)	Q106672357	聖林院 (加藤清正の母)	0.00
Q30388	山崎片家の娘 (加藤清正の正室)	Q108747110	山崎片家の娘 (加藤清正の正室)	0.00
Q30428	清性院 (松平頼渡正室)	Q110738091	清性院 (松平頼渡正室)	0.00
Q30432	有馬氏久	Q11516798	有馬氏久	0.00
Q30436	上野勾姫	Q111097357	上野勾姫	0.00
Q30444	光善寺寂然	Q110624971	光善寺寂然	0.00
Q30448	樋口七姫	Q110641594	樋口七姫	0.00
Q30452	酒井松姫	Q111021138	酒井松姫	0.00
Q30460	相馬品	Q110969119	相馬品	0.00
Q30476	松平染姫	Q111107368	松平染姫	0.00
Q30484	池田振子	Q111307006	池田振子	0.00
Q30504	密姫	Q11455741	密姫	0.00
Q30508	奥平昌能	Q8515360	오쿠다이라 마사요시	0.00
Q30512	奥平忠昌の娘 (内藤信良の正室)	Q109936519	奥平忠昌の娘 (内藤信良の正室)	0.00
Q30516	奥平てい	Q109936539	奥平てい	0.00
Q30520	奥平忠昌の娘 (由良頼繁の妻)	Q134625595	奥平忠昌の娘 (由良頼繁の妻)	0.00
Q30524	奥平アキ	Q134625733	奥平アキ	0.00
Q30532	稲葉紀通	Q11596973	稲葉紀通	0.00
Q30536	四条隆術	Q108850859	四条隆術	0.00
Q30544	天球院	Q108860940	天球院	0.00
Q30548	荒尾空善の娘 (荒尾善次の正室)	Q111043024	荒尾空善の娘 (荒尾善次の正室)	0.00
Q30552	伊勢貞良の娘 (池田元助の正室)	Q109330502	伊勢貞良の娘 (池田元助の正室)	0.00
Q30556	塩川長満の娘 (池田元助の継室)	Q111203103	塩川長満の娘 (池田元助の継室)	0.00
Q30560	池田元信	Q111203738	池田元信	0.00
Q30565	伊木忠次の長女 (池田長吉の正室)	Q111158630	伊木忠次の長女 (池田長吉の正室)	0.00
Q30581	加藤嘉明の次女 (池田長政の正室のち日野光慶の妻)	Q111217523	加藤嘉明の次女 (池田長政の正室のち日野光慶の妻)	0.00
Q30585	池田長明	Q11552189	池田長明	0.00
Q30589	池田長政の娘 (片桐采女の妻)	Q110141706	池田長政の娘 (片桐采女の妻)	0.00
Q30593	池田長吉の養女 (山崎家治の正室)	Q110141717	池田長吉の養女 (山崎家治の正室)	0.00
Q30597	池田政貞 (利隆三男)	Q11551935	池田政貞 (利隆三男)	0.00
Q30601	池田政広 (栗池池田家初代)	Q111081648	池田政広 (栗池池田家初代)	0.00
Q30609	池田知利	Q11552071	池田知利	0.00
Q30613	森昌院 (池田長泰の正室)	Q111175125	森昌院 (池田長泰の正室)	0.00
Q30617	心珠院 (日置忠治の正室)	Q111202425	心珠院 (日置忠治の正室)	0.00
Q30625	姉小路公景の娘 (池田政直の正室)	Q111021173	姉小路公景の娘 (池田政直の正室)	0.00
Q30633	安部信之の娘 (池田政武の正室)	Q111143639	安部信之の娘 (池田政武の正室)	0.00
Q30637	赤羽氏 (池田政武の妻)	Q111143782	赤羽氏 (池田政武の妻)	0.00
Q30649	浅野長治の娘 (河鰭季縁の妻)	Q110308933	浅野長治の娘 (河鰭季縁の妻)	0.00
Q30657	松寿院 (藤堂高虎の継室)	Q110155176	松寿院 (藤堂高虎の継室)	0.00
Q30661	専修寺堯朝	Q110154886	専修寺堯朝	0.00
Q30665	九条愛姫	Q110599290	九条愛姫	0.00
Q30673	福島高晴	Q11593772	福島高晴	0.00
Q30677	照雲院	Q108747061	照雲院	0.00
Q30721	松平康起	Q128865514	松平康起	0.00
Q30730	大森実頼	Q11436344	大森実頼	0.00
Q30738	長尾景英 (白井長尾氏)	Q11651864	長尾景英 (白井長尾氏)	0.00
Q30746	長尾景信の娘 (大石憲儀の妻)	Q108909252	長尾景信の娘 (大石憲儀の妻)	0.00
Q30750	成田顕泰	Q11495754	成田顕泰	0.00
Q30754	長尾景致	Q106809077	長尾景致	0.00
Q30758	長尾能景の娘 (上杉定実の継室)	Q106764599	長尾能景の娘 (上杉定実の継室)	0.00
Q30766	長尾景忠 (白井長尾氏)	Q106650315	長尾景忠 (白井長尾氏)	0.00
Q30770	大石憲重	Q108909224	大石憲重	0.00
Q30778	東坊城長清	Q109130659	東坊城長清	0.00
Q30782	東坊城益長の娘 (高倉永継の妻)	Q109130899	東坊城益長の娘 (高倉永継の妻)	0.00
Q30786	Shiba Yoshitatsu	Q11500870	斯波義達	0.00
Q30790	菅沼定成 (菅沼定忠の子)	Q106680510	菅沼定成 (菅沼定忠の子)	0.00
Q30806	稲葉貞通	Q11596984	稻葉貞通	0.00
Q30810	稲葉安	Q110068994	稲葉安	0.00
Q30818	稲葉良通の娘 (山村良勝の妻)	Q110948513	稲葉良通の娘 (山村良勝の妻)	0.00
Q30826	斎藤利貫	Q110070100	斎藤利貫	0.00
Q30830	斎藤利親	Q11500478	斎藤利親	0.00
Q30838	Khikosiro Saito	Q11500556	斎藤彦四郎	0.00
Q30842	祥山禎公大姉	Q110070055	祥山禎公大姉	0.00
Q30846	斎藤利胤	Q110069974	斎藤利胤	0.00
Q30850	長井利隆	Q11651444	長井利隆	0.00
Q30854	斎藤利匡	Q110069999	斎藤利匡	0.00
Q30862	土岐一圭	Q115586990	土岐一圭	0.00
Q30866	土岐満蔵	Q115587148	土岐満蔵	0.00
Q30878	蜷川親順	Q106652306	蜷川親順	0.00
Q30882	石谷光政	Q27917325	石谷光政	0.00
Q30886	石谷頼辰	Q11587213	石谷頼辰	0.00
Q30898	斎藤利賢の娘 (蜷川親長正室)	Q109331256	斎藤利賢の娘 (蜷川親長正室)	0.00
Q30902	明智頼明	Q109921507	明智頼明	0.00
Q30906	妻木広忠	Q11447194	妻木広忠	0.00
Q30919	井戸治秀	Q113226894	井戸治秀	0.00
Q30927	小山田信澄	Q106916906	小山田信澄	0.00
Q30931	穴山信介	Q110854943	穴山信介	0.00
Q30935	武田信長の娘 (里見義実の室)	Q107166859	武田信長の娘 (里見義実の室)	0.00
Q30943	Yosimune Khatakeyama	Q11578686	畠山義統	0.00
Q30951	Hayashi Michitomo	Q11106813	林美作守	0.00
Q30955	林通政 (織田信長の家臣)	Q11107033	林通政	0.00
Q30963	林正長	Q110249944	林正長	0.00
Q30975	久松定長	Q108935693	久松定長	0.00
Q30979	有胤	Q110116888	有胤	0.00
Q30983	有信	Q110116948	有信	0.00
Q30991	蒲生秀兼	Q109116406	蒲生秀兼	0.00
Q30995	佐竹義知 (山入佐竹氏)	Q11383458	佐竹義知 (山入佐竹氏)	0.00
Q30999	佐竹義真 (山入佐竹氏)	Q108184549	佐竹義真 (山入佐竹氏)	0.00
Q31007	佐竹義盛の娘 (那須資重の室)	Q106774665	佐竹義盛の娘 (那須資重の室)	0.00
Q31011	白川資氏王	Q108842299	白川資氏王	0.00
Q31015	白川忠富王の娘 (白川雅業王の妻)	Q109790395	白川忠富王の娘 (白川雅業王の妻)	0.00
Q31019	中山宣親	Q108057833	中山宣親	0.00
Q31023	中山親通の娘 (下冷泉政為の妻)	Q110010064	中山親通の娘 (下冷泉政為の妻)	0.00
Q31031	小山満泰	Q107172274	小山満泰	0.00
Q31035	小山広朝	Q107172278	小山広朝	0.00
Q31039	山川氏義	Q107172280	山川氏義	0.00
Q31055	河鰭実陳	Q109305036	河鰭実陳	0.00
Q31059	仁木義春	Q113166568	仁木義春	0.00
Q31063	向長宗	Q113198077	向長宗	0.00
Q31067	細川持有	Q110882115	細川持有	0.00
Q31071	細川氏久	Q126006445	細川氏久	0.00
Q31075	細川教祐	Q104539060	細川教祐	0.00
Q31079	小寺政隆	Q111200552	小寺政隆	0.00
Q31083	八代道慶の娘 (小寺則職の側室)	Q111199850	八代道慶の娘 (小寺則職の側室)	0.00
Q31087	小寺則職の娘 (赤松義祐の妻)	Q111199967	小寺則職の娘 (赤松義祐の妻)	0.00
Q31091	小寺則職の娘 (魚住吉長の妻)	Q111200190	小寺則職の娘 (魚住吉長の妻)	0.00
Q31095	Daughter of Kodera Norimoto (wife of Kasuya Noriyori)	Q111200271	小寺則職の娘 (糟屋則頼の妻)	0.00
Q31099	中山康親	Q108057859	中山康親	0.00
Q31103	橋本公夏	Q108853265	橋本公夏	0.00
Q31115	水無瀬兼成	Q109321480	水無瀬兼成	0.00
Q31119	三条西公条の娘 (中院通為の妻)	Q109950230	三条西公条の娘 (中院通為の妻)	0.00
Q31123	酒井忠則の娘 (松平親氏の妻)	Q111288569	酒井忠則の娘 (松平親氏の妻)	0.00
Q31127	酒井広親	Q106701773	酒井広親	0.00
Q31131	葉室頼継	Q108968697	葉室頼継	0.00
Q31135	五条為清の娘 (烏丸資任の妻)	Q109830642	五条為清の娘 (烏丸資任の妻)	0.00
Q31139	日野西朝光	Q109934067	日野西朝光	0.00
Q31143	柳原量光	Q110079891	柳原量光	0.00
Q31147	町広光の娘 (高辻章長の妻)	Q109252603	町広光の娘 (高辻章長の妻)	0.00
Q31151	広橋守光	Q134437546	広橋守光	0.00
Q31155	五辻泰仲	Q109447174	五辻泰仲	0.00
Q31159	五辻諸仲	Q102246950	五辻諸仲	0.00
Q31164	東向殿	Q17223845	東向殿	0.00
Q31168	畠山尚順の娘 (大内義興の妻)	Q111374059	畠山尚順の娘 (大内義興の妻)	0.00
