verdict	side	parent	parent_kind	child	child_kind
PHANTOM	child-only	Q53113	phantom	Q29529	real
PHANTOM	child-only	Q53129	phantom	Q28376	real
PHANTOM	child-only	Q53133	phantom	Q29558	real
PHANTOM	child-only	Q53137	phantom	Q29562	real
PHANTOM	child-only	Q53141	phantom	Q29566	real
PHANTOM	child-only	Q53145	phantom	Q29570	real
PHANTOM	child-only	Q53153	phantom	Q29574	real
PHANTOM	child-only	Q53157	phantom	Q29582	real
PHANTOM	child-only	Q53161	phantom	Q29586	real
PHANTOM	child-only	Q53165	phantom	Q29590	real
PHANTOM	child-only	Q53169	phantom	Q29594	real
PHANTOM	child-only	Q53173	phantom	Q29598	real
PHANTOM	child-only	Q53177	phantom	Q29602	real
PHANTOM	child-only	Q53181	phantom	Q29606	real
PHANTOM	child-only	Q53185	phantom	Q29610	real
PHANTOM	child-only	Q53189	phantom	Q29614	real
PHANTOM	child-only	Q53197	phantom	Q29618	real
PHANTOM	child-only	Q53201	phantom	Q29626	real
PHANTOM	child-only	Q53205	phantom	Q29630	real
PHANTOM	child-only	Q53209	phantom	Q29634	real
PHANTOM	child-only	Q53213	phantom	Q29638	real
PHANTOM	child-only	Q53217	phantom	Q29642	real
PHANTOM	child-only	Q53233	phantom	Q2553	real
PHANTOM	child-only	Q53233	phantom	Q2554	real
PHANTOM	child-only	Q53241	phantom	Q2557	real
PHANTOM	child-only	Q53241	phantom	Q2558	real
PHANTOM	child-only	Q53245	phantom	Q2555	real
PHANTOM	child-only	Q53245	phantom	Q2556	real
PHANTOM	child-only	Q53257	phantom	Q2559	real
PHANTOM	child-only	Q53257	phantom	Q2560	real
PHANTOM	child-only	Q53257	phantom	Q2562	real
PHANTOM	child-only	Q53257	phantom	Q29702	real
PHANTOM	child-only	Q53298	phantom	Q2568	real
PHANTOM	child-only	Q53298	phantom	Q2569	real
PHANTOM	child-only	Q53302	phantom	Q53356	real
PHANTOM	child-only	Q53302	phantom	Q53400	real
PHANTOM	child-only	Q53302	phantom	Q53440	real
PHANTOM	child-only	Q53306	phantom	Q2570	real
PHANTOM	child-only	Q53306	phantom	Q52909	real
PHANTOM	child-only	Q53310	phantom	Q2571	real
PHANTOM	child-only	Q53310	phantom	Q2572	real
PHANTOM	child-only	Q53318	phantom	Q52857	real
PHANTOM	child-only	Q53318	phantom	Q52899	real
PHANTOM	child-only	Q53330	phantom	Q29762	real
PHANTOM	child-only	Q53334	phantom	Q29778	real
PHANTOM	child-only	Q53342	phantom	Q29766	real
PHANTOM	child-only	Q53350	phantom	Q29774	real
PHANTOM	child-only	Q53354	phantom	Q29766	real
PHANTOM	child-only	Q53362	phantom	Q29834	real
PHANTOM	child-only	Q53370	phantom	Q29794	real
PHANTOM	child-only	Q53374	phantom	Q29798	real
PHANTOM	child-only	Q53378	phantom	Q29802	real
PHANTOM	child-only	Q53382	phantom	Q29806	real
PHANTOM	child-only	Q53386	phantom	Q29898	real
PHANTOM	child-only	Q53390	phantom	Q29814	real
PHANTOM	child-only	Q53394	phantom	Q29818	real
PHANTOM	child-only	Q53398	phantom	Q29822	real
PHANTOM	child-only	Q53402	phantom	Q29826	real
PHANTOM	child-only	Q53406	phantom	Q29830	real
PHANTOM	child-only	Q53414	phantom	Q29838	real
PHANTOM	child-only	Q53418	phantom	Q29842	real
PHANTOM	child-only	Q53422	phantom	Q29846	real
PHANTOM	child-only	Q53426	phantom	Q29850	real
PHANTOM	child-only	Q53430	phantom	Q29854	real
PHANTOM	child-only	Q53434	phantom	Q29858	real
PHANTOM	child-only	Q53438	phantom	Q29862	real
PHANTOM	child-only	Q53442	phantom	Q29866	real
PHANTOM	child-only	Q53446	phantom	Q29870	real
PHANTOM	child-only	Q53450	phantom	Q29874	real
PHANTOM	child-only	Q53454	phantom	Q29878	real
PHANTOM	child-only	Q53458	phantom	Q29882	real
PHANTOM	child-only	Q53462	phantom	Q29886	real
PHANTOM	child-only	Q53466	phantom	Q29890	real
PHANTOM	child-only	Q53470	phantom	Q29894	real
PHANTOM	child-only	Q53490	phantom	Q2614	real
PHANTOM	child-only	Q53494	phantom	Q2615	real
PHANTOM	child-only	Q53498	phantom	Q2616	real
PHANTOM	child-only	Q53502	phantom	Q29926	real
PHANTOM	child-only	Q53506	phantom	Q2618	real
PHANTOM	child-only	Q53514	phantom	Q29939	real
PHANTOM	child-only	Q53518	phantom	Q28308	real
PHANTOM	child-only	Q53522	phantom	Q153485	real
PHANTOM	child-only	Q53526	phantom	Q153548	real
PHANTOM	child-only	Q53530	phantom	Q153447	real
PHANTOM	child-only	Q53538	phantom	Q2227	real
PHANTOM	child-only	Q53542	phantom	Q153578	real
PHANTOM	child-only	Q53546	phantom	Q153495	real
PHANTOM	child-only	Q53550	phantom	Q29971	real
PHANTOM	child-only	Q53554	phantom	Q2137	real
PHANTOM	child-only	Q53559	phantom	Q153494	real
PHANTOM	child-only	Q53579	phantom	Q153509	real
PHANTOM	child-only	Q53583	phantom	Q2359	real
PHANTOM	child-only	Q53583	phantom	Q28364	real
PHANTOM	child-only	Q53587	phantom	Q153520	real
PHANTOM	child-only	Q53995	phantom	Q30437	real
PHANTOM	child-only	Q54007	phantom	Q30510	real
PHANTOM	child-only	Q54011	phantom	Q30457	real
PHANTOM	child-only	Q54031	phantom	Q30469	real
PHANTOM	child-only	Q54031	phantom	Q30473	real
PHANTOM	child-only	Q54031	phantom	Q30477	real
PHANTOM	child-only	Q54039	phantom	Q30481	real
PHANTOM	child-only	Q54039	phantom	Q30485	real
PHANTOM	child-only	Q54051	phantom	Q30489	real
PHANTOM	child-only	Q54051	phantom	Q30494	real
PHANTOM	child-only	Q54079	phantom	Q30514	real
PHANTOM	child-only	Q54132	phantom	Q30570	real
PHANTOM	child-only	Q54140	phantom	Q30574	real
PHANTOM	child-only	Q54140	phantom	Q30578	real
PHANTOM	child-only	Q54148	phantom	Q30582	real
PHANTOM	child-only	Q54152	phantom	Q30586	real
PHANTOM	child-only	Q54152	phantom	Q30590	real
PHANTOM	child-only	Q54160	phantom	Q30594	real
PHANTOM	child-only	Q54160	phantom	Q30598	real
PHANTOM	child-only	Q54168	phantom	Q30602	real
PHANTOM	child-only	Q54168	phantom	Q30606	real
PHANTOM	child-only	Q54176	phantom	Q30610	real
PHANTOM	child-only	Q54180	phantom	Q30614	real
PHANTOM	child-only	Q54184	phantom	Q152902	real
PHANTOM	child-only	Q54192	phantom	Q30626	real
PHANTOM	child-only	Q54192	phantom	Q30630	real
PHANTOM	child-only	Q54248	phantom	Q317	real
PHANTOM	child-only	Q54260	phantom	Q30699	real
PHANTOM	child-only	Q54260	phantom	Q30703	real
PHANTOM	child-only	Q54268	phantom	Q152921	real
PHANTOM	child-only	Q54268	phantom	Q152922	real
PHANTOM	child-only	Q54268	phantom	Q152923	real
PHANTOM	child-only	Q54272	phantom	Q152924	real
PHANTOM	child-only	Q54272	phantom	Q152925	real
PHANTOM	child-only	Q54276	phantom	Q152926	real
PHANTOM	child-only	Q54276	phantom	Q152927	real
PHANTOM	child-only	Q54284	phantom	Q30719	real
PHANTOM	child-only	Q54284	phantom	Q30723	real
PHANTOM	child-only	Q54292	phantom	Q30727	real
PHANTOM	child-only	Q54296	phantom	Q275	real
PHANTOM	child-only	Q54296	phantom	Q30731	real
PHANTOM	child-only	Q54300	phantom	Q276	real
PHANTOM	child-only	Q54300	phantom	Q30735	real
PHANTOM	child-only	Q54304	phantom	Q30739	real
PHANTOM	child-only	Q54304	phantom	Q30743	real
PHANTOM	child-only	Q54308	phantom	Q30747	real
PHANTOM	child-only	Q54308	phantom	Q30751	real
PHANTOM	child-only	Q54312	phantom	Q30755	real
PHANTOM	child-only	Q54312	phantom	Q30759	real
PHANTOM	child-only	Q54336	phantom	Q152945	real
PHANTOM	child-only	Q54340	phantom	Q30775	real
PHANTOM	child-only	Q54340	phantom	Q30779	real
PHANTOM	child-only	Q54352	phantom	Q1010	real
PHANTOM	child-only	Q54360	phantom	Q30804	real
PHANTOM	child-only	Q54364	phantom	Q30804	real
PHANTOM	child-only	Q54436	phantom	Q1117	real
PHANTOM	child-only	Q54436	phantom	Q1118	real
PHANTOM	child-only	Q54436	phantom	Q1119	real
PHANTOM	child-only	Q54436	phantom	Q1120	real
PHANTOM	child-only	Q5482	phantom	Q153143	real
PHANTOM	child-only	Q5482	phantom	Q40900	real
PHANTOM	child-only	Q55195	phantom	Q3043	real
PHANTOM	child-only	Q55592	phantom	Q3197	real
PHANTOM	child-only	Q55592	phantom	Q3207	real
PHANTOM	child-only	Q55635	phantom	Q3153	real
PHANTOM	child-only	Q55635	phantom	Q32158	real
PHANTOM	child-only	Q55725	phantom	Q3175	real
PHANTOM	child-only	Q55725	phantom	Q3186	real
PHANTOM	child-only	Q55936	phantom	Q32897	real
PHANTOM	child-only	Q55980	phantom	Q32459	real
PHANTOM	child-only	Q56024	phantom	Q32548	real
PHANTOM	child-only	Q56024	phantom	Q3271	real
PHANTOM	child-only	Q56112	phantom	Q32632	real
PHANTOM	child-only	Q56112	phantom	Q3293	real
PHANTOM	child-only	Q56190	phantom	Q3304	real
PHANTOM	child-only	Q56190	phantom	Q3315	real
PHANTOM	child-only	Q56256	phantom	Q32808	real
PHANTOM	child-only	Q56256	phantom	Q3337	real
PHANTOM	child-only	Q56387	phantom	Q32985	real
PHANTOM	child-only	Q56387	phantom	Q3381	real
PHANTOM	child-only	Q56453	phantom	Q33117	real
PHANTOM	child-only	Q56519	phantom	Q33249	real
PHANTOM	child-only	Q56519	phantom	Q3447	real
PHANTOM	child-only	Q56684	phantom	Q3458	real
PHANTOM	child-only	Q56684	phantom	Q3469	real
PHANTOM	child-only	Q56949	phantom	Q3546	real
PHANTOM	child-only	Q56949	phantom	Q3557	real
PHANTOM	child-only	Q57049	phantom	Q3590	real
PHANTOM	child-only	Q57115	phantom	Q3654	real
PHANTOM	child-only	Q57115	phantom	Q3665	real
PHANTOM	child-only	Q57148	phantom	Q33959	real
PHANTOM	child-only	Q57306	phantom	Q4301	real
PHANTOM	child-only	Q57306	phantom	Q4311	real
PHANTOM	child-only	Q57339	phantom	Q4188	real
PHANTOM	child-only	Q58873	phantom	Q36322	real
PHANTOM	child-only	Q58873	phantom	Q36367	real
PHANTOM	child-only	Q59131	phantom	Q4285	real
PHANTOM	child-only	Q59131	phantom	Q4296	real
PHANTOM	child-only	Q59247	phantom	Q4322	real
PHANTOM	child-only	Q59247	phantom	Q4333	real
PHANTOM	child-only	Q59310	phantom	Q4344	real
PHANTOM	child-only	Q59310	phantom	Q4355	real
PHANTOM	child-only	Q59374	phantom	Q4366	real
PHANTOM	child-only	Q59374	phantom	Q4377	real
PHANTOM	child-only	Q59440	phantom	Q4388	real
PHANTOM	child-only	Q59440	phantom	Q4399	real
PHANTOM	child-only	Q59506	phantom	Q4410	real
PHANTOM	child-only	Q59506	phantom	Q4421	real
PHANTOM	child-only	Q59572	phantom	Q4432	real
PHANTOM	child-only	Q59572	phantom	Q4443	real
PHANTOM	child-only	Q59605	phantom	Q46261	real
PHANTOM	child-only	Q59605	phantom	Q46305	real
PHANTOM	child-only	Q59638	phantom	Q46703	real
PHANTOM	child-only	Q59638	phantom	Q46748	real
PHANTOM	child-only	Q60195	phantom	Q4626	real
PHANTOM	child-only	Q60198	phantom	Q135539	real
PHANTOM	child-only	Q6022	phantom	Q43637	real
PHANTOM	child-only	Q60237	phantom	Q4630	real
PHANTOM	child-only	Q60243	phantom	Q135184	real
PHANTOM	child-only	Q60372	phantom	Q129331	real
PHANTOM	child-only	Q60372	phantom	Q129333	real
PHANTOM	child-only	Q60372	phantom	Q129335	real
PHANTOM	child-only	Q60372	phantom	Q129337	real
PHANTOM	child-only	Q60372	phantom	Q129339	real
PHANTOM	child-only	Q60372	phantom	Q129341	real
PHANTOM	child-only	Q60372	phantom	Q129345	real
PHANTOM	child-only	Q60372	phantom	Q38238	real
PHANTOM	child-only	Q6083	phantom	Q42760	real
PHANTOM	child-only	Q6083	phantom	Q43125	real
PHANTOM	child-only	Q61891	phantom	Q61532	real
PHANTOM	child-only	Q62693	phantom	Q1607	real
PHANTOM	child-only	Q62693	phantom	Q44127	real
PHANTOM	child-only	Q62759	phantom	Q42760	real
PHANTOM	child-only	Q62759	phantom	Q43125	real
PHANTOM	child-only	Q6354	phantom	Q1607	real
PHANTOM	child-only	Q6354	phantom	Q44127	real
PHANTOM	child-only	Q70685	phantom	Q144247	real
PHANTOM	child-only	Q70685	phantom	Q69972	real
PHANTOM	child-only	Q70685	phantom	Q70122	real
PHANTOM	child-only	Q74317	phantom	Q74252	real
PHANTOM	child-only	Q74509	phantom	Q74201	real
PHANTOM	child-only	Q90592	phantom	Q90562	real
PHANTOM	child-only	Q99372	phantom	Q73026	real
PHANTOM	child-only	Q99374	phantom	Q73026	real
PHANTOM	child-only	Q99378	phantom	Q151485	real
PHANTOM	child-only	Q99378	phantom	Q73101	real
PHANTOM	child-only	Q99378	phantom	Q73296	real
PHANTOM	parent-only	Q106557	real	Q5631	phantom
PHANTOM	parent-only	Q112695	real	Q106776	phantom
PHANTOM	parent-only	Q1145	real	Q4067	phantom
PHANTOM	parent-only	Q114530	real	Q106776	phantom
PHANTOM	parent-only	Q1163	real	Q53290	phantom
PHANTOM	parent-only	Q118436	real	Q74509	phantom
PHANTOM	parent-only	Q1186	real	Q52316	phantom
PHANTOM	parent-only	Q130392	real	Q131438	phantom
PHANTOM	parent-only	Q130392	real	Q131440	phantom
PHANTOM	parent-only	Q130452	real	Q131516	phantom
PHANTOM	parent-only	Q130456	real	Q131516	phantom
PHANTOM	parent-only	Q130496	real	Q130498	phantom
PHANTOM	parent-only	Q130496	real	Q130652	phantom
PHANTOM	parent-only	Q131024	real	Q132255	phantom
PHANTOM	parent-only	Q131430	real	Q131438	phantom
PHANTOM	parent-only	Q131430	real	Q131440	phantom
PHANTOM	parent-only	Q132730	real	Q131428	phantom
PHANTOM	parent-only	Q132823	real	Q133344	phantom
PHANTOM	parent-only	Q1341	real	Q52745	phantom
PHANTOM	parent-only	Q135183	real	Q60252	phantom
PHANTOM	parent-only	Q1462	real	Q1477	phantom
PHANTOM	parent-only	Q1478	real	Q1486	phantom
PHANTOM	parent-only	Q151476	real	Q148206	phantom
PHANTOM	parent-only	Q152943	real	Q54336	phantom
PHANTOM	parent-only	Q152946	real	Q54340	phantom
PHANTOM	parent-only	Q152956	real	Q54360	phantom
PHANTOM	parent-only	Q152981	real	Q53330	phantom
PHANTOM	parent-only	Q152982	real	Q53221	phantom
PHANTOM	parent-only	Q152982	real	Q53225	phantom
PHANTOM	parent-only	Q152984	real	Q53286	phantom
PHANTOM	parent-only	Q152988	real	Q53298	phantom
PHANTOM	parent-only	Q153053	real	Q53113	phantom
PHANTOM	parent-only	Q153133	real	Q1498	phantom
PHANTOM	parent-only	Q153142	real	Q5482	phantom
PHANTOM	parent-only	Q153152	real	Q1557	phantom
PHANTOM	parent-only	Q153163	real	Q1580	phantom
PHANTOM	parent-only	Q153369	real	Q1942	phantom
PHANTOM	parent-only	Q153399	real	Q52276	phantom
PHANTOM	parent-only	Q153399	real	Q53518	phantom
PHANTOM	parent-only	Q153437	real	Q52244	phantom
PHANTOM	parent-only	Q153462	real	Q53530	phantom
PHANTOM	parent-only	Q153498	real	Q52272	phantom
PHANTOM	parent-only	Q153507	real	Q53579	phantom
PHANTOM	parent-only	Q153511	real	Q52272	phantom
PHANTOM	parent-only	Q153533	real	Q53554	phantom
PHANTOM	parent-only	Q153556	real	Q53526	phantom
PHANTOM	parent-only	Q153563	real	Q1942	phantom
PHANTOM	parent-only	Q153567	real	Q1982	phantom
PHANTOM	parent-only	Q153691	real	Q52200	phantom
PHANTOM	parent-only	Q1595	real	Q52304	phantom
PHANTOM	parent-only	Q1595	real	Q54896	phantom
PHANTOM	parent-only	Q1952	real	Q53595	phantom
PHANTOM	parent-only	Q2123	real	Q53522	phantom
PHANTOM	parent-only	Q2137	real	Q53546	phantom
PHANTOM	parent-only	Q2151	real	Q53563	phantom
PHANTOM	parent-only	Q2152	real	Q53567	phantom
PHANTOM	parent-only	Q2188	real	Q53514	phantom
PHANTOM	parent-only	Q2234	real	Q53538	phantom
PHANTOM	parent-only	Q2250	real	Q53550	phantom
PHANTOM	parent-only	Q2292	real	Q52176	phantom
PHANTOM	parent-only	Q2296	real	Q52188	phantom
PHANTOM	parent-only	Q2299	real	Q52204	phantom
PHANTOM	parent-only	Q2302	real	Q52216	phantom
PHANTOM	parent-only	Q2318	real	Q52464	phantom
PHANTOM	parent-only	Q2324	real	Q52356	phantom
PHANTOM	parent-only	Q2327	real	Q52320	phantom
PHANTOM	parent-only	Q2335	real	Q52344	phantom
PHANTOM	parent-only	Q2346	real	Q52392	phantom
PHANTOM	parent-only	Q2347	real	Q52396	phantom
PHANTOM	parent-only	Q2354	real	Q52420	phantom
PHANTOM	parent-only	Q2357	real	Q52436	phantom
PHANTOM	parent-only	Q2369	real	Q52488	phantom
PHANTOM	parent-only	Q2372	real	Q52496	phantom
PHANTOM	parent-only	Q2374	real	Q52508	phantom
PHANTOM	parent-only	Q2376	real	Q52516	phantom
PHANTOM	parent-only	Q2378	real	Q52524	phantom
PHANTOM	parent-only	Q2380	real	Q2436	phantom
PHANTOM	parent-only	Q2380	real	Q52608	phantom
PHANTOM	parent-only	Q2380	real	Q52653	phantom
PHANTOM	parent-only	Q2380	real	Q52697	phantom
PHANTOM	parent-only	Q2380	real	Q52729	phantom
PHANTOM	parent-only	Q2381	real	Q52532	phantom
PHANTOM	parent-only	Q2384	real	Q52552	phantom
PHANTOM	parent-only	Q2389	real	Q52568	phantom
PHANTOM	parent-only	Q2392	real	Q52584	phantom
PHANTOM	parent-only	Q2393	real	Q52588	phantom
PHANTOM	parent-only	Q2394	real	Q52592	phantom
PHANTOM	parent-only	Q2395	real	Q52596	phantom
PHANTOM	parent-only	Q2408	real	Q52808	phantom
PHANTOM	parent-only	Q2408	real	Q52824	phantom
PHANTOM	parent-only	Q2408	real	Q52864	phantom
PHANTOM	parent-only	Q2412	real	Q52673	phantom
PHANTOM	parent-only	Q2419	real	Q52896	phantom
PHANTOM	parent-only	Q2419	real	Q52982	phantom
PHANTOM	parent-only	Q2440	real	Q52776	phantom
PHANTOM	parent-only	Q2441	real	Q52780	phantom
PHANTOM	parent-only	Q2442	real	Q52784	phantom
PHANTOM	parent-only	Q2445	real	Q52796	phantom
PHANTOM	parent-only	Q2446	real	Q52812	phantom
PHANTOM	parent-only	Q2448	real	Q52820	phantom
PHANTOM	parent-only	Q2450	real	Q52828	phantom
PHANTOM	parent-only	Q2451	real	Q53082	phantom
PHANTOM	parent-only	Q2451	real	Q53109	phantom
PHANTOM	parent-only	Q2452	real	Q52832	phantom
PHANTOM	parent-only	Q2453	real	Q52836	phantom
PHANTOM	parent-only	Q2453	real	Q52840	phantom
PHANTOM	parent-only	Q2453	real	Q52844	phantom
PHANTOM	parent-only	Q2453	real	Q52848	phantom
PHANTOM	parent-only	Q246	real	Q54232	phantom
PHANTOM	parent-only	Q246	real	Q54236	phantom
PHANTOM	parent-only	Q2461	real	Q53149	phantom
PHANTOM	parent-only	Q2461	real	Q53193	phantom
PHANTOM	parent-only	Q2467	real	Q52892	phantom
PHANTOM	parent-only	Q2468	real	Q51650	phantom
PHANTOM	parent-only	Q2469	real	Q52950	phantom
PHANTOM	parent-only	Q2469	real	Q52954	phantom
PHANTOM	parent-only	Q2469	real	Q52958	phantom
PHANTOM	parent-only	Q2469	real	Q52962	phantom
PHANTOM	parent-only	Q2470	real	Q52914	phantom
PHANTOM	parent-only	Q2471	real	Q52918	phantom
PHANTOM	parent-only	Q2472	real	Q52922	phantom
PHANTOM	parent-only	Q2473	real	Q52926	phantom
PHANTOM	parent-only	Q2474	real	Q52930	phantom
PHANTOM	parent-only	Q2475	real	Q52934	phantom
PHANTOM	parent-only	Q2476	real	Q52888	phantom
PHANTOM	parent-only	Q248	real	Q54240	phantom
PHANTOM	parent-only	Q2485	real	Q52966	phantom
PHANTOM	parent-only	Q2488	real	Q53014	phantom
PHANTOM	parent-only	Q2488	real	Q53050	phantom
PHANTOM	parent-only	Q2489	real	Q52990	phantom
PHANTOM	parent-only	Q2489	real	Q52994	phantom
PHANTOM	parent-only	Q2489	real	Q53002	phantom
PHANTOM	parent-only	Q2494	real	Q53010	phantom
PHANTOM	parent-only	Q2495	real	Q53038	phantom
PHANTOM	parent-only	Q2495	real	Q53042	phantom
PHANTOM	parent-only	Q2495	real	Q53046	phantom
PHANTOM	parent-only	Q2497	real	Q53022	phantom
PHANTOM	parent-only	Q2497	real	Q53034	phantom
PHANTOM	parent-only	Q2497	real	Q53054	phantom
PHANTOM	parent-only	Q2497	real	Q53058	phantom
PHANTOM	parent-only	Q2508	real	Q53018	phantom
PHANTOM	parent-only	Q2521	real	Q53117	phantom
PHANTOM	parent-only	Q2551	real	Q53241	phantom
PHANTOM	parent-only	Q2551	real	Q53245	phantom
PHANTOM	parent-only	Q2553	real	Q53257	phantom
PHANTOM	parent-only	Q2553	real	Q53261	phantom
PHANTOM	parent-only	Q2554	real	Q53249	phantom
PHANTOM	parent-only	Q2554	real	Q53253	phantom
PHANTOM	parent-only	Q2557	real	Q53265	phantom
PHANTOM	parent-only	Q2557	real	Q53269	phantom
PHANTOM	parent-only	Q2557	real	Q53274	phantom
PHANTOM	parent-only	Q2557	real	Q53278	phantom
PHANTOM	parent-only	Q2569	real	Q53310	phantom
PHANTOM	parent-only	Q2570	real	Q53314	phantom
PHANTOM	parent-only	Q2570	real	Q53318	phantom
PHANTOM	parent-only	Q2614	real	Q53482	phantom
PHANTOM	parent-only	Q2616	real	Q53490	phantom
PHANTOM	parent-only	Q2618	real	Q53498	phantom
PHANTOM	parent-only	Q26609	real	Q52408	phantom
PHANTOM	parent-only	Q28223	real	Q2633	phantom
PHANTOM	parent-only	Q28223	real	Q53575	phantom
PHANTOM	parent-only	Q28235	real	Q52180	phantom
PHANTOM	parent-only	Q28300	real	Q52240	phantom
PHANTOM	parent-only	Q28320	real	Q52264	phantom
PHANTOM	parent-only	Q28376	real	Q52320	phantom
PHANTOM	parent-only	Q28388	real	Q53217	phantom
PHANTOM	parent-only	Q28388	real	Q53583	phantom
PHANTOM	parent-only	Q28469	real	Q52540	phantom
PHANTOM	parent-only	Q28913	real	Q52472	phantom
PHANTOM	parent-only	Q28921	real	Q52480	phantom
PHANTOM	parent-only	Q28986	real	Q52544	phantom
PHANTOM	parent-only	Q28998	real	Q52560	phantom
PHANTOM	parent-only	Q29080	real	Q52640	phantom
PHANTOM	parent-only	Q29084	real	Q52644	phantom
PHANTOM	parent-only	Q29096	real	Q52673	phantom
PHANTOM	parent-only	Q2910	real	Q4049	phantom
PHANTOM	parent-only	Q29100	real	Q52661	phantom
PHANTOM	parent-only	Q29108	real	Q52677	phantom
PHANTOM	parent-only	Q29108	real	Q52868	phantom
PHANTOM	parent-only	Q29116	real	Q52685	phantom
PHANTOM	parent-only	Q29120	real	Q52689	phantom
PHANTOM	parent-only	Q29124	real	Q52693	phantom
PHANTOM	parent-only	Q29140	real	Q52665	phantom
PHANTOM	parent-only	Q29140	real	Q52852	phantom
PHANTOM	parent-only	Q29156	real	Q52717	phantom
PHANTOM	parent-only	Q29160	real	Q52721	phantom
PHANTOM	parent-only	Q29168	real	Q52725	phantom
PHANTOM	parent-only	Q29172	real	Q52733	phantom
PHANTOM	parent-only	Q29176	real	Q52737	phantom
PHANTOM	parent-only	Q29180	real	Q52741	phantom
PHANTOM	parent-only	Q29184	real	Q52701	phantom
PHANTOM	parent-only	Q29188	real	Q52749	phantom
PHANTOM	parent-only	Q29192	real	Q52753	phantom
PHANTOM	parent-only	Q29192	real	Q52860	phantom
PHANTOM	parent-only	Q29196	real	Q52756	phantom
PHANTOM	parent-only	Q29204	real	Q52760	phantom
PHANTOM	parent-only	Q29208	real	Q52768	phantom
PHANTOM	parent-only	Q29212	real	Q52772	phantom
PHANTOM	parent-only	Q29288	real	Q52856	phantom
PHANTOM	parent-only	Q29360	real	Q52938	phantom
PHANTOM	parent-only	Q29529	real	Q53090	phantom
PHANTOM	parent-only	Q29558	real	Q52332	phantom
PHANTOM	parent-only	Q29562	real	Q53129	phantom
PHANTOM	parent-only	Q29566	real	Q53133	phantom
PHANTOM	parent-only	Q29570	real	Q53137	phantom
PHANTOM	parent-only	Q29574	real	Q53141	phantom
PHANTOM	parent-only	Q29582	real	Q53145	phantom
PHANTOM	parent-only	Q29586	real	Q53153	phantom
PHANTOM	parent-only	Q29590	real	Q53157	phantom
PHANTOM	parent-only	Q29594	real	Q53161	phantom
PHANTOM	parent-only	Q29598	real	Q53165	phantom
PHANTOM	parent-only	Q29602	real	Q53169	phantom
PHANTOM	parent-only	Q29606	real	Q53173	phantom
PHANTOM	parent-only	Q29610	real	Q53177	phantom
PHANTOM	parent-only	Q29614	real	Q53181	phantom
PHANTOM	parent-only	Q29618	real	Q53185	phantom
PHANTOM	parent-only	Q29626	real	Q53189	phantom
PHANTOM	parent-only	Q29630	real	Q53197	phantom
PHANTOM	parent-only	Q29634	real	Q53201	phantom
PHANTOM	parent-only	Q29638	real	Q53205	phantom
PHANTOM	parent-only	Q29642	real	Q53209	phantom
PHANTOM	parent-only	Q29646	real	Q53213	phantom
PHANTOM	parent-only	Q29658	real	Q53233	phantom
PHANTOM	parent-only	Q29658	real	Q53237	phantom
PHANTOM	parent-only	Q29710	real	Q53382	phantom
PHANTOM	parent-only	Q29726	real	Q53302	phantom
PHANTOM	parent-only	Q29726	real	Q53306	phantom
PHANTOM	parent-only	Q29758	real	Q53334	phantom
PHANTOM	parent-only	Q29762	real	Q53350	phantom
PHANTOM	parent-only	Q29766	real	Q53362	phantom
PHANTOM	parent-only	Q29774	real	Q53342	phantom
PHANTOM	parent-only	Q29778	real	Q53346	phantom
PHANTOM	parent-only	Q29786	real	Q53354	phantom
PHANTOM	parent-only	Q29790	real	Q53406	phantom
PHANTOM	parent-only	Q29798	real	Q53366	phantom
PHANTOM	parent-only	Q298	real	Q54132	phantom
PHANTOM	parent-only	Q298	real	Q54136	phantom
PHANTOM	parent-only	Q29802	real	Q53370	phantom
PHANTOM	parent-only	Q29806	real	Q53374	phantom
PHANTOM	parent-only	Q29810	real	Q53378	phantom
PHANTOM	parent-only	Q29814	real	Q53470	phantom
PHANTOM	parent-only	Q29818	real	Q53386	phantom
PHANTOM	parent-only	Q29822	real	Q53390	phantom
PHANTOM	parent-only	Q29826	real	Q53394	phantom
PHANTOM	parent-only	Q29830	real	Q53398	phantom
PHANTOM	parent-only	Q29834	real	Q53402	phantom
PHANTOM	parent-only	Q29842	real	Q53410	phantom
PHANTOM	parent-only	Q29846	real	Q53414	phantom
PHANTOM	parent-only	Q29850	real	Q53418	phantom
PHANTOM	parent-only	Q29854	real	Q53422	phantom
PHANTOM	parent-only	Q29858	real	Q53426	phantom
PHANTOM	parent-only	Q29862	real	Q53430	phantom
PHANTOM	parent-only	Q29866	real	Q53434	phantom
PHANTOM	parent-only	Q29870	real	Q53438	phantom
PHANTOM	parent-only	Q29874	real	Q53442	phantom
PHANTOM	parent-only	Q29878	real	Q53446	phantom
PHANTOM	parent-only	Q29882	real	Q53450	phantom
PHANTOM	parent-only	Q29886	real	Q53454	phantom
PHANTOM	parent-only	Q29890	real	Q53458	phantom
PHANTOM	parent-only	Q29894	real	Q53462	phantom
PHANTOM	parent-only	Q29898	real	Q53466	phantom
PHANTOM	parent-only	Q29926	real	Q53494	phantom
PHANTOM	parent-only	Q29939	real	Q53506	phantom
PHANTOM	parent-only	Q29943	real	Q53510	phantom
PHANTOM	parent-only	Q29963	real	Q52548	phantom
PHANTOM	parent-only	Q29979	real	Q53542	phantom
PHANTOM	parent-only	Q30011	real	Q52320	phantom
