qid	label	wikidata_qid	verdict	name_score	detail
Q144136	Sulpicia Galbilla	Q110577124	ok	1.00	matches 'Sulpicia Galbilla'
Q144137	Publius Cornelius Dolabella	Q12291700	ok	1.00	matches 'Публий Корнелий Долабела (консул 55 г.)'
Q144139	Nonia Polla	Q12288949	ok	1.00	matches 'Нония Пола'
Q14414	Nulji of Silla	Q485851	ok	1.00	matches '讷祇麻立干'
Q144140	Pomponia	Q11942281	ok	1.00	matches 'Pompònia'
Q144142	Quintus Pilius Celer	Q104722338	ok	1.00	matches 'Quintus Pilius Celer'
Q144143	Lucius Valerius Messalla Volesus	Q1236012	ok	1.00	matches 'Lucius Valerius Messalla Volesus'
Q144144	Manius Valerius Messala Potitus	Q12285815	ok	1.00	matches 'Маний Валерий Месала Поцит'
Q144145	Publius Sulpicius Quirinus	Q11943280	ok	1.00	matches 'Publi Sulpici Quirí'
Q144147	Lepidus the Younger	Q975597	ok	1.00	matches 'Marco Emílio Lépido Menor'
Q144148	Aemilia Lepida	Q111287862	ok	1.00	matches 'Aemilia Lepida'
Q144149	Lucius Calpurnius Bestia	Q2676671	ok	1.00	matches 'Lucius Calpurnius Bestia'
Q14415	Ahyo Buin	Q28519299	ok	1.00	matches '阿孝夫人'
Q144150	Lucius Sempronius Atratinus	Q54553351	ok	1.00	matches 'Lucio Sempronio Atratino'
Q144151	Lucius Marcius Censorinus	Q1873622	ok	1.00	matches 'Lucius Marcius Censorinus'
Q144152	Gaius Marcius Censorinus	Q1223584	ok	1.00	matches 'Gaius Marcius Censorinus'
Q144153	Lucius Munatius Plancus	Q435167	ok	1.00	matches 'Lúcio Munácio Planco'
Q144154	Gnaeus Calpurnius Piso	Q453845	ok	1.00	matches 'Cneu Calpúrnio Pisão'
Q144155	Lucius Calpurnius Piso	Q311545	ok	1.00	matches 'Lúcio Calpúrnio Pisão'
Q144156	Marcus Calpurnius Piso	Q11935089	ok	1.00	matches 'Marc Calpurni Pisó'
Q144157	Lucius Gellius Publicola	Q15711212	ok	1.00	matches 'Lucius Gellius Publicola'
Q144158	Servius Sulpicius Rufus	Q4416739	ok	1.00	matches 'Сервий Сульпиций Руф'
Q144159	Sulpicia	Q257448	ok	1.00	matches 'Sulpicia'
Q14416	Jabi of Silla	Q488591	ok	1.00	matches '慈悲麻立干'
Q144160	Lucius Gellius Publicola	Q431311	ok	1.00	matches 'Lúcio Gélio Publícola'
Q144163	Gaius Bibulus	Q11923512	ok	1.00	matches 'Gai Bíbul'
Q144164	Titus Statilius Taurus	Q2331658	ok	1.00	matches 'Titus Statilius Taurus'
Q144165	Cornelia Sisenna	Q11915691	ok	1.00	matches 'Cornèlia Sisenna'
Q144166	Sisenna Statilius Taurus	Q378099	ok	1.00	matches 'سيسينا ستاتيليوس الثور'
Q144167	Marcus Lollius	Q729102	ok	1.00	matches 'Marcus Lollius'
Q144168	Publius Lollius Maximus	Q16933926	ok	1.00	matches 'Publius Lollius Maximus'
Q144169	Lucius Vipstanus Messalla	Q770991	ok	1.00	matches 'Lucius Vipstanus Messalla'
Q14417	Sadaham	Q8013075	ok	1.00	matches '斯多含'
Q144171	Lucius Porcius Cato	Q705411	ok	1.00	matches 'Lucius Porcius Cato'
Q144173	Gaius Atilius Serranus	Q2933377	ok	1.00	matches 'Гай Атилий Серан (консул 106 пр.н.е.)'
Q144174	Atilius Serranus	Q12275873	ok	1.00	matches 'Г. Атилий Серан'
Q144175	Lucius Manlius Torquatus	Q107297013	ok	1.00	matches 'Lucius Manlius Torquatus'
Q144177	Terentia	Q435936	ok	1.00	matches 'Тэрэнцыя'
Q144179	Cassius Lepidus	Q99726628	ok	1.00	matches 'Cassius Lepidus'
Q14418	SolWon	Q12601807	ok	1.00	matches '설원 (신라)'
Q144180	Julia Africana	Q111310467	ok	1.00	matches 'Julia Africana'
Q144181	Junia Silana Torquata	Q111310469	ok	1.00	matches 'Junia Silana Torquata'
Q144182	Lucius Junius Silanus Torquatus	Q1713818	ok	1.00	matches 'Lucius Iunius Silanus Torquatus'
Q144183	Lucius Vitellius the Elder	Q351491	ok	1.00	matches 'Lúcio Vitélio'
Q144184	Sextilia	Q268892	ok	1.00	matches 'Sextilia'
Q144185	Vitellius	Q1417	ok	1.00	matches 'Vitellio'
Q144186	Triaria	Q742885	ok	1.00	matches 'Triaria'
Q144187	Gaius Poppaeus Sabinus	Q351782	ok	1.00	matches 'Gaius Poppaeus Sabinus'
Q144188	Publius Cornelius Lentulus Scipio	Q535512	ok	1.00	matches 'Publius Cornelius Lentulus Scipio'
Q144189	Publius Cornelius Lentulus Scipio	Q538201	ok	1.00	matches 'Publius Cornelius Lentulus Scipio'
Q14419	Kim Ma-cha	Q28775440	ok	1.00	matches '金摩次'
Q144190	Lucius Salvius Otho	Q432416	ok	1.00	matches 'Луцый Сальвій Атон'
Q144191	Albia Terentia	Q12271359	ok	1.00	matches 'Албия Теренция'
Q144192	Lucius Salvius Otho Titianus	Q11934157	ok	1.00	matches 'Luci Salvi Otó Titià'
Q144193	Salvia	Q97795783	ok	1.00	matches 'Salvia'
Q144194	Lucius Julius Vestinus	Q1873593	ok	1.00	matches 'Lucius Iulius Vestinus'
Q144195	Publius Silius Nerva	Q536522	ok	1.00	matches 'Публий Силий Нерва'
Q144196	Publius Silius	Q1238425	ok	1.00	matches 'Publius Silius'
Q144197	Aulus Licinius Nerva Silianus	Q12271118	ok	1.00	matches 'Авъл Лициний Нерва Силиан'
Q144198	Gaius Sosius	Q705416	ok	1.00	matches 'Gaius Sosius'
Q14420	Kim Paho	Q12621531	ok	1.00	matches '파호부인'
Q144200	Lucius Volusius Saturninus	Q1234375	ok	1.00	matches 'Lucius Volusius Saturninus'
Q144201	Lucius Calpurnius Piso	Q549132	ok	1.00	matches 'Lucius Calpurnius Piso'
Q144202	Satria Galla	Q16170851	ok	1.00	matches 'Àrria Gal·la'
Q144203	Calpurnius Galerianus	Q11910929	ok	1.00	matches 'Calpurni Galerià'
Q144204	Decimus Valerius Asiaticus	Q1181866	ok	1.00	matches 'Decimus Valerius Asiaticus'
Q144205	Decimus Valerius Asiaticus	Q4159575	ok	1.00	matches 'Децим Валерий Азиатик'
Q144206	Sextus Vistilius	Q1287424	ok	1.00	matches 'Sextus Vestilius'
Q144207	Lucius Pomponius Flaccus	Q1215588	ok	1.00	matches 'Lucius Pomponius Flaccus'
Q14421	KiOh	Q28519662	ok	1.00	matches '起烏'
Q144210	Domitia Corbula	Q2111953	ok	1.00	matches 'Domitia Corbula'
Q144211	Marcus Suillius Nerullinus	Q1239702	ok	1.00	matches 'Marcus Suillius Nerullinus'
Q144212	Suillius Caesoninus	Q11950472	ok	1.00	matches 'Suili Cesoní'
Q144213	Servius Cornelius Scipio Salvidienus Orfitus	Q1227238	ok	1.00	matches 'Servius Cornelius Scipio Salvidienus Orfitus'
Q144214	Publius Glitius Gallus	Q46039405	ok	1.00	matches 'Publius Glitius Gallus'
Q144216	Paulla Cassia	Q111288513	ok	1.00	matches 'Paulla Cassia'
Q144217	Marcus Vinicius	Q1234352	ok	1.00	matches 'Marcus Vinicius'
Q144218	Lucius Arruntius Furius Scribonianus	Q12118994	ok	1.00	matches 'Луций Арунций Фурий Скрибониан'
Q144219	Arruntia Camilla	Q102739617	ok	1.00	matches 'Arruntia Camilla'
Q14422	BiCho Bu	Q28519687	ok	1.00	matches '比助夫'
Q144220	Gaius Annius Pollio	Q47468479	ok	1.00	matches 'Gaius Annius Pollio'
Q144221	Gaius Annius Pollio	Q112898426	ok	1.00	matches 'Gaius Annius Pollio'
Q144222	Lucius Annius Vinicianus	Q16167135	ok	1.00	matches 'Anni Vinicià'
Q144223	Marcus Claudius Marcellus Aeserninus	Q4281787	ok	1.00	matches 'Марк Клавдий Марцелл Эзернин (претор)'
Q144224	Calvisia Flaccilla	Q121304664	ok	1.00	matches 'Calvisia Flaccilla'
Q144225	Claudia Aesernina	Q107253867	ok	1.00	matches 'Claudia Aesernina'
Q144226	Marcus Asinius Marcellus	Q1219183	ok	1.00	matches 'Marco Asínio Marcelo'
Q144227	Asinia Marcella	Q99759628	ok	1.00	matches 'Asinia Marcella'
Q144228	Aulus Plautius	Q352489	ok	1.00	matches 'Aulo Pláucio'
Q144229	Plautia	Q108541114	ok	1.00	matches 'Plautia'
Q14423	Yanghwa	Q16173601	ok	1.00	matches '양화공주'
Q144230	Aulus Terentius Varro	Q97619203	ok	1.00	matches 'Aulus Terentius Varro'
Q144231	Terentia	Q3518324	ok	1.00	matches 'Terentia'
Q144232	Aulus Terentius Varro Murena	Q781472	ok	1.00	matches 'Авл Теренций Варрон Мурена'
Q144233	Lucius Licinius Varro Murena	Q6697567	ok	1.00	matches 'Lucius Licinius Varro Murena'
Q144235	Gnaeus Cornelius Lentulus Augur	Q729415	ok	1.00	matches 'Gnaeus Cornelius Lentulus Augur'
Q144236	Servius Cornelius Lentulus Maluginensis	Q1226456	ok	1.00	matches 'Servius Cornelius Lentulus Maluginensis'
Q144237	Quintus Aelius Tubero	Q2123334	ok	1.00	matches 'Quintus Aelius Tubero'
Q144238	Gnaeus Cornelius Lentulus Gaetulicus	Q1236001	ok	1.00	matches 'Gnaeus Cornelius Lentulus Gaetulicus'
Q144239	Gnaeus Cornelius Lentulus Gaetulicus	Q334937	ok	1.00	matches 'Gnaeus Cornelius Lentulus Gaetulicus'
Q14424	SonPum	Q16173019	ok	1.00	matches '선품공'
Q144240	Cossus Cornelius Lentulus Gaetulicus	Q12113462	ok	1.00	matches 'Косс Корнелій Лентул Гетулік'
Q144241	Lucius Sergius Regis Plautus	Q110321004	ok	1.00	matches 'Lucius Sergius Regis Plautus'
Q144242	Sergia Plautilla	Q110320988	ok	1.00	matches 'Sergia Plautilla'
Q144243	Lucius Antistius Vetus	Q343760	ok	1.00	matches 'Lucius Antistius Vetus'
Q144244	Plautia	Q113576702	ok	1.00	matches 'Plautia'
Q144247	Octavia Sergia Plautilla	Q112865351	ok	1.00	matches 'Octavia Sergia Plautilla'
Q144248	Sergius Octavius Laenas Pontianus	Q748946	ok	1.00	matches 'Sergius Octavius Laenas Pontianus'
Q144249	Calpurnius Piso	Q12285196	ok	1.00	matches 'Луций Калпурний Пизон (консул 97 г.)'
Q14425	SuPum	Q28777902	ok	1.00	matches '水品公'
Q144250	Calpurnia	Q112246338	ok	1.00	matches 'Calpurnia'
Q144252	Gaius Calpurnius Piso Crassus Frugi Licinianus	Q11910925	ok	1.00	matches 'Gai Calpurni Pisó Cras Frugi Licinià'
Q144254	Marcus Licinius Scribonianus Camerinus	Q16932396	ok	1.00	matches 'Marcus Licinius Scribonianus Camerinus'
Q144255	Licinia Praetextata	Q1823587	ok	1.00	matches 'Licinia Praetextata'
Q144256	Galba	Q1414	ok	1.00	matches 'Galba'
Q144257	Verania Gemina	Q12275099	ok	1.00	matches 'Верания Гемина'
Q144259	Publius Marcius Rex	Q94525761	ok	1.00	matches 'Publio Marcio Rex'
Q14426	Chido buin	Q12617858	ok	1.00	matches '지도부인'
Q144260	Gaius Marius	Q93959884	ok	1.00	matches 'Cayo Mario'
Q144261	Marcus Marius Gratidianus	Q378407	ok	1.00	matches 'Marcus Marius Gratidianus'
Q144262	Lusius	Q93966288	ok	1.00	matches 'Lusio'
Q144264	Marcus Gratidius	Q1164987	ok	1.00	matches 'Marcus Gratidius'
Q144265	Marcus Gratidius	Q93120480	ok	1.00	matches 'Marco Gratidio'
Q144266	Gratidia	Q12277332	ok	1.00	matches 'Грациана'
Q144267	Lucius Licinius Crassus	Q710877	ok	1.00	matches 'Lucius Licinius Crassus'
Q144268	Mucia	Q11938274	ok	1.00	matches 'Múcia (dona de Cras l'orador)'
Q144269	Licinia	Q12284966	ok	1.00	matches 'Лициния Краса Млада'
Q14427	Kim Biheong	Q12599502	ok	1.00	matches '비형랑'
Q144270	Licinia	Q12284967	ok	1.00	matches 'Лициния Краса Стара'
Q144272	Gaius Livius Drusus	Q20002267	ok	1.00	matches 'Gai Livi Drus'
Q144273	Titus Annius Luscus	Q11951954	ok	1.00	matches 'Tit Anni Lusc (ambaixador)'
Q144274	Gaius Papius Celsus	Q12276021	ok	1.00	matches 'Гай Папий Целз'
Q144275	Lucius Calpurnius Piso Frugi	Q550603	ok	1.00	matches 'Lúcio Calpúrnio Pisão Frugi'
Q144276	Gaius Calpurnius Piso Frugi	Q11923514	ok	1.00	matches 'Gai Calpurni Pisó Frugi'
Q144277	Caecilia Metella	Q3655947	ok	1.00	matches 'Цецилия Метела Кретика'
Q144278	Quintus Pompeius	Q15711111	ok	1.00	matches 'Quintus Pompeius'
Q144279	Marcus Aemilius Lepidus	Q3625112	ok	1.00	matches 'Марк Емилий Лепид'
Q14428	Kim Mu-ryeok	Q625563	ok	1.00	matches 'Kim Mu-ryeok'
Q144281	Marcus Aemilius Lepidus Porcina	Q1268058	ok	1.00	matches 'Marek Emiliusz Lepidus Porcina'
Q144282	Lucius Calpurnius Piso Cesoninus	Q334915	ok	1.00	matches 'Lucius Calpurnius Piso Caesoninus'
Q144283	Publius Nonius Asprenas Caesius Cassianus	Q46396031	ok	1.00	matches 'Públio Nónio Asprenas Césio Cassiano'
Q144284	Lucius Nonius Calpurnius Asprenas	Q16183360	ok	1.00	matches 'Calpurni Asprenat'
Q144285	Lucius Memmius Gal.	Q88870158	ok	1.00	matches 'Луцій Меммій'
Q144286	Marcus Caecilius Metellus	Q12121378	ok	1.00	matches 'Марк Цецилій Метелл'
Q144287	Publius Licinius Crassus	Q20101576	ok	1.00	matches 'Publi Licini Cras'
Q144288	Lucius Arruntius	Q727792	ok	1.00	matches 'Lucius Arruntius'
Q144289	Quintus Caecilius Metellus Creticus Silanus	Q1241839	ok	1.00	matches 'Quintus Caecilius Metellus Creticus Silanus'
Q14429	Kim Soheun	Q12587637	ok	1.00	matches '김서현'
Q144290	Quintus Caecilius Libo Drusus	Q105457673	ok	1.00	matches 'Quintus Caecilius Libo Drusus'
Q144291	Aemilia Lepida	Q3655890	ok	1.00	matches 'Emilia Lepida'
Q144293	Micipsa	Q54223	ok	1.00	matches 'Micipsa'
Q144294	Gulussa	Q376669	ok	1.00	matches 'Gulussa'
Q144295	Bocchus' daughter	Q108954123	ok	1.00	matches 'ボックス1世の娘 (ユグルタの妻)'
Q144296	Oxyntas	Q7116043	ok	1.00	matches 'Oxyntas'
Q144297	Adherbal	Q356616	ok	1.00	matches 'Адгербал'
Q144298	Antipater	Q9158150	ok	1.00	matches 'Antypas I'
Q144299	NN, ruler of Nabateia	Q112607046	ok	1.00	matches 'NN, ruler of Nabateia'
Q14430	Wolhwa	Q28777069	ok	1.00	matches '月華公主'
Q144300	Phasael II	Q9258254	ok	1.00	matches 'Fazael II'
Q144301	Joseph I d'Idumée	Q17631178	ok	1.00	matches 'Joseph I d'Idumée'
Q144302	Costobarus	Q921692	ok	1.00	matches 'Costobarus'
Q144303	Alexas	Q11685220	ok	1.00	matches 'Aleksas I'
Q144304	Antipatros	Q11686528	ok	1.00	matches 'Antypater III'
Q144305	Joseph	Q48746516	ok	1.00	matches 'Joseph III'
Q144308	Aristobulus III of Judea	Q666152	ok	1.00	matches 'אריסטובולוס דער דריטער'
Q144309	Simon son of Boethos	Q324271	ok	1.00	matches 'Simon ben Boethus'
Q14431	YeomChan	Q6806830	ok	1.00	matches '염장 (신라 상대)'
Q144310	Mariamme IV	Q48868720	ok	1.00	matches 'Mariamme IV'
Q144311	Herod	Q11709671	ok	1.00	matches 'Herod VI'
Q144312	Alexander III	Q9145485	ok	1.00	matches 'Aleksander III (wnuk Heroda Wielkiego)'
Q144313	Antipater IV	Q11686529	ok	1.00	matches 'Antypater IV'
Q144314	Alexandra	Q9146475	ok	1.00	matches 'Aleksandra (wnuczka Heroda Wielkiego)'
Q144315	Cypros	Q11751804	ok	1.00	matches 'Kypros IV'
Q144316	Aristobulus of Chalcis	Q666202	ok	1.00	matches 'Aristobule de Chalcis'
Q144317	Aristobulus	Q9160988	ok	1.00	matches 'Arystobul IV'
Q144318	Aretas IV Philopatris	Q302986	ok	1.00	matches 'Aretas IV.'
Q144319	Chuldu	Q5116111	ok	1.00	matches 'Chuldu'
Q14432	ChonChan	Q28777904	ok	1.00	matches '天長娘主'
Q144320	Marcus Plancius Varus	Q6758389	ok	1.00	matches 'Планций Вар'
Q144322	Plancia Magna	Q7200984	ok	1.00	matches 'Plancia Magna'
Q144323	Julius Archelaus	Q11729252	ok	1.00	matches 'Juliusz Archelaus'
Q144324	Demetrios of Alexandria	Q110875292	ok	1.00	matches 'Demetrios of Alexandria'
Q144325	Berenice	Q3624244	ok	1.00	matches 'Berenika III'
Q144326	Lucius Julius Gainius Fabius Agrippa	Q6697557	ok	1.00	matches 'Lucius Julius Gainius Fabius Agrippa'
Q144327	Cassia Lepida	Q99726753	ok	1.00	matches 'Cassia Lepida'
Q144328	Julia Crispina	Q60942384	ok	1.00	matches 'Julia Bérénice Crispina'
Q144329	Julia Cassia Alexandra	Q99726933	ok	1.00	matches 'Julia Cassia Alexandra'
Q14433	Kim Ha Chon	Q16191991	ok	1.00	matches '하종'
Q144330	Gaius Julius Quadratus Bassus	Q549880	ok	1.00	matches 'Gajusz Juliusz Kwadratus Bassus'
Q144331	Julia Quadratilla	Q107252308	ok	1.00	matches 'Julia Quadratilla'
Q144333	Alexander	Q133826708	ok	1.00	matches 'Alexandre'
Q144334	Nahum	Q25668664	ok	1.00	matches 'ནཱ་ཧུམ།'
Q144335	Zechariah	Q139464	ok	1.00	matches 'Захарый'
Q144336	John the Baptist	Q40662	ok	1.00	matches '施洗約翰'
Q144339	Hausos	Q4089492	ok	1.00	matches 'Богиня рассвета'
Q14434	Lady Hahi	Q16192009	ok	1.00	matches '하희낭주'
Q144347	Reccared II	Q334770	ok	1.00	matches 'Recaredo II'
Q144348	Bertha Gräfin von Sulmentingen-Dillingen	Q76300509	ok	1.00	matches 'Bertha Gräfin von Sulmentingen-Dillingen'
Q144349	Mangold I von Rordorf und weitere	Q76300314	ok	1.00	matches 'Mangold I von Rordorf und weitere'
Q14435	Kim Yushin	Q494501	ok	1.00	matches '金庾信'
Q144350	Sophia von Veringen	Q76300743	ok	1.00	matches 'Sophia von Veringen'
Q144351	Wolfrad II Graf von Aleshausen	Q76299393	ok	1.00	matches 'Wolfrad II Graf von Aleshausen'
Q144352	Muiredach Tirech	Q1272117	ok	1.00	matches 'Muiredach II Tirech'
Q144353	Nath Í mac Fiachrach	Q662571	ok	1.00	matches 'Dathí'
Q144354	Amalgaid mac Fiachrae	Q4739331	ok	1.00	matches 'Amalgaid mac Fiachrae'
Q144355	Diarmait mac Cerbaill	Q1274101	ok	1.00	matches 'Diarmait mac Cerbaill'
Q144356	Maine mac Cerbaill	Q6736597	ok	1.00	matches 'Maine mac Cerbaill'
Q144357	Sétnae (?)	Q75451236	ok	1.00	matches 'Sétnae (?)'
Q144358	Feidhlimidh (?)	Q76121882	ok	1.00	matches 'Feidhlimidh (?)'
Q144359	Ninnid (?)	Q75451247	ok	1.00	matches 'Ninnid (?)'
Q14436	Kim Heum-sun	Q6678734	ok	1.00	matches '김흠순'
Q144361	Túathal Máelgarb	Q1282655	ok	1.00	matches 'Túathal Máelgarb'
Q144362	Crundmáel mac Suibni	Q5190109	ok	1.00	matches 'Crundmáel mac Suibni'
Q144363	Cacht (?)	Q76121913	ok	1.00	matches 'Cacht (?)'
Q144364	Fergal mac Máele Dúin	Q1143708	ok	1.00	matches 'Fergal mac Máele Dúin'
Q144365	Cynddelw	Q110662772	ok	1.00	matches 'Cynddelw'
Q144366	Tudau ap Tyfodedd ap Gwylfyw ap Marchudd	Q116112778	ok	1.00	matches 'Tudau ap Tyfodedd ap Gwylfyw ap Marchudd'
Q144367	Yspwys ap Carcludws ap Cyngu ab Yspwys	Q116055613	ok	1.00	matches 'Yspwys ap Carcludws ap Cyngu ab Yspwys'
Q144369	Vitellia Galeria	Q1239236	ok	1.00	matches 'Vitellia'
Q14437	Kim Bo-hui	Q12607529	ok	1.00	matches '영창부인'
Q144370	Rupilia	Q12292675	ok	1.00	matches 'Рупилия Ания'
Q144371	Marcus Lollius Paulinus Decimus Valerius Asiaticus Saturninus	Q717383	ok	1.00	matches 'Marcus Lollius Paullinus Decimus Valerius Asiaticus Saturninus'
Q144372	Fundania Plautia	Q104842701	ok	1.00	matches 'Fundania Plautia'
Q144373	Annia Fundania Faustina	Q4769172	ok	1.00	matches 'Annia Fundania Faustina'
Q144374	Marcus Annius Libo	Q1894078	ok	1.00	matches 'Marcus Annius Libo'
Q14438	Queen MunMyeong	Q626320	ok	1.00	matches '文明王后'
Q144380	Aelia Domitia Paulina	Q3722901	ok	1.00	matches 'Паулина (сестра на Адриан)'
Q144381	Vibia Sabina	Q232716	ok	1.00	matches 'Vibia Sabina'
Q144384	Arria Antonina	Q12272325	ok	1.00	matches 'Ария Антонина'
Q144385	Gnaeus Arrius	Q114340823	ok	1.00	matches 'Gnaeus Arrius'
Q144386	Publius Julius Lupus	Q12291746	ok	1.00	matches 'Публий Юлий Луп (консул 98 г.)'
Q144387	Julia Lupula	Q121074859	ok	1.00	matches 'Julia Lupula'
Q144388	Gnaeus Julius Verus	Q1376479	ok	1.00	matches 'Gnaeus Iulius Verus'
Q14439	Kim Jeong-hui	Q28527370	ok	1.00	matches '金政姬'
Q144394	Dasumia Polla	Q107638147	ok	1.00	matches 'Dasumia Polla'
Q144395	Lucius Dasumius Tullius Tuscus	Q12285182	ok	1.00	matches 'Луций Дазумий Тулий Туск'
Q144396	Publius Dasumius Rusticus	Q11944275	ok	1.00	matches 'Quint Juni Rústic'
Q144397	Catilia Severa	Q113226144	ok	1.00	matches 'Catilia Severa'
Q14440	I Hwarang	Q12613235	ok	1.00	matches '이화랑'
Q144401	Gaius Bruttius Praesens	Q1229431	ok	1.00	matches 'Gaius Bruttius Praesens'
Q144402	Laberia Hostilia Crispina	Q5014906	ok	1.00	matches 'Лаберия Хостилия Криспина'
Q144403	Lucius Bruttius Crispinus	Q11934047	ok	1.00	matches 'Luci Bruti Quinti Crispí'
Q144404	Gaius Bruttius Praesens	Q728993	ok	1.00	matches 'Gaius Bruttius Praesens'
Q144406	Pomponius Bassus	Q1227338	ok	1.00	matches 'Помпоний Бас'
Q144407	Elagabalus	Q1762	ok	1.00	matches 'Eliogabalo'
Q144408	Pomponia Ummidia	Q7227501	ok	1.00	matches 'Помпония Умидия'
Q144409	Pomponius Bassus	Q640778	ok	1.00	matches 'Tiberius Pomponius Bassus'
Q14441	Boreong	Q28526910	ok	1.00	matches '寶龍宮主'
Q144410	Marcus Annius Sabinus Libo	Q84512263	ok	1.00	matches 'Marcus Annius Sabinus Libo'
Q144411	Lucius Epidius Titius Aquilinus	Q1237544	ok	1.00	matches 'Lucius Epidius Titius Aquilinus'
Q144412	Lucius Titius Plautius Aquilinus	Q329602	ok	1.00	matches 'Lucius Titius Plautius Aquilinus'
Q144413	Sulpicia Agrippina	Q12295762	ok	1.00	matches 'Сулпиция Агрипина'
Q144414	Quintus Pompeius Falco Sosius Priscus	Q20500766	ok	1.00	matches 'Квинт Помпей Фалкон Созий Приск'
Q144415	Gaius Claudius Septimius Aper	Q107401816	ok	1.00	matches 'Gaius Claudius Septimius Aper'
Q144416	Gaius Septimius Severus	Q12276042	ok	1.00	matches 'Гай Септимий Север'
Q144417	Publius Septimius Aper	Q12291731	ok	1.00	matches 'Публий Септимий Апер'
Q144418	Lucius Ceionius Commodus	Q899739	ok	1.00	matches 'Lucius Ceionius Commodus'
Q144419	Fabia Barbara	Q12297450	ok	1.00	matches 'Фабия Барбара'
Q14442	Yaewon	Q12607655	ok	1.00	matches '예원 (신라)'
Q144421	Sextus Vettulenus Civica Cerialis	Q11934171	ok	1.00	matches 'Luci Tuti Cerealis'
Q144423	Sextus Vettulenus Civica Pompeianus	Q544494	ok	1.00	matches 'Sextus Vettulenus Civica Pompeianus'
Q144424	Titus Avidius Quietus	Q1241802	ok	1.00	matches 'Titus Avidius Quietus'
Q144425	Titus Flavius Caesar	Q2803581	ok	1.00	matches 'Titus Flavius Caesar'
Q144426	Flavia	Q101062173	ok	1.00	matches 'Flavia'
Q144428	Quintus Pompeius Sosius Priscus	Q1237517	ok	1.00	matches 'Quintus Pompeius Sosius Priscus'
Q14443	Kim GunKwan	Q12587011	ok	1.00	matches '김군관'
Q144430	Gaius Vettius Gratus Atticus Sabinianus	Q1229730	ok	1.00	matches 'Gaius Vettius Gratus Atticus Sabinianus'
Q144433	Aconia Fabia Paulina	Q1147581	ok	1.00	matches 'Акония Фабия Павлина'
Q144434	Gabinius Barbarus Pompeianus	Q3756443	ok	1.00	matches 'Gabinius Barbarus Pompeianus'
Q144435	Probiana	Q113026759	ok	1.00	matches 'Probiana'
Q144438	Genilles ferch Hoedlyw	Q110582669	ok	1.00	matches 'Genilles ferch Hoedlyw'
