qid,english_label,english_description,label_count,description_count,geni_ids,geni_count
Q100571,"{'language': 'en', 'value': 'Hermengildo (Mendo o Menendo)  Aloítez'}",,1,0,6000000018800267846,1
Q100573,"{'language': 'en', 'value': 'Aloito  Guterres'}",,1,0,6000000001412929360,1
Q100575,"{'language': 'en', 'value': 'Guterre  Aloítiz'}",,1,0,6000000001412929352,1
Q100577,"{'language': 'en', 'value': 'Milia  de Wessex'}",,1,0,6000000003296909013,1
Q100579,"{'language': 'en', 'value': 'Rodrigo  Romaés'}",,1,0,6000000024583079793,1
Q100581,"{'language': 'en', 'value': 'Román I de Monterroso, Conde de Monterroso'}",,1,0,6000000024582929678,1
Q100583,"{'language': 'en', 'value': 'Oneca'}",,1,0,6000000013262800870,1
Q100585,"{'language': 'en', 'value': 'Ximeno  Aznárez de León'}",,1,0,6000000001089559082,1
Q100587,"{'language': 'en', 'value': 'Munia  Díaz'}",,1,0,6000000013262861661,1
Q100589,"{'language': 'en', 'value': 'Leodegundia  Díaz'}",,1,0,6000000013263287433,1
Q100591,"{'language': 'en', 'value': 'N.N.'}",,1,0,6000000005790986904,1
Q100593,"{'language': 'en', 'value': 'Fáfila  Lucides'}",,1,0,6000000001864370036,1
Q100595,"{'language': 'en', 'value': 'Elvira  Aloítez'}",,1,0,6000000078149838312,1
Q100597,"{'language': 'en', 'value': 'Núño  Núñez'}",,1,0,6000000017137405496,1
Q100599,"{'language': 'en', 'value': 'Alvito  Nunes'}",,1,0,6000000001089456286,1
Q100601,"{'language': 'en', 'value': 'NN'}",,1,0,6000000008772812145,1
Q100603,"{'language': 'en', 'value': 'Honorico Gondesendes, Conde  Lugo'}",,1,0,6000000008773020563,1
Q100605,"{'language': 'en', 'value': 'Fruela  Bermúdez de Trava'}",,1,0,6000000007150861989,1
Q100607,"{'language': 'en', 'value': 'Sancha  Rodriguez'}",,1,0,6000000007151166308,1
Q100609,"{'language': 'en', 'value': 'Fruela  González'}",,1,0,6000000004005980627,1
Q100611,"{'language': 'en', 'value': 'Tutadonna  Moniz de Coimbra'}",,1,0,6000000000305000404,1
Q100613,"{'language': 'en', 'value': 'Toda  Menéndez'}",,1,0,6000000078132657932,1
Q100615,"{'language': 'en', 'value': 'Manido  Gutiérrez'}",,1,0,6000000089894683300,1
Q100617,"{'language': 'en', 'value': 'F. Arias  Arez, princeps de la Tudesia'}",,1,0,6000000003298213011,1
Q100619,"{'language': 'en', 'value': 'D. Mendo  Gonçalves'}",,1,0,6000000018800396402,1
Q100621,"{'language': 'en', 'value': 'Doña Gudigeba'}",,1,0,6000000018800311739,1
Q100623,"{'language': 'en', 'value': 'Fernando'}",,1,0,6000000018800633086,1
Q100625,"{'language': 'en', 'value': 'Violante  Osorio'}",,1,0,6000000003297951341,1
Q100627,"{'language': 'en', 'value': 'Giraldo Giráldez  Feyxoo'}",,1,0,6000000003297988350,1
Q100629,"{'language': 'en', 'value': 'Adolfo'}",,1,0,6000000008462787422,1
Q100631,"{'language': 'en', 'value': 'Gontinha'}",,1,0,6000000008462818542,1
Q100633,"{'language': 'en', 'value': 'Mumadona'}",,1,0,6000000001435415815,1
Q100635,"{'language': 'en', 'value': 'Moninho  Viegas, o ""Gasco""'}",,1,0,4179946460940064007,1
Q100637,"{'language': 'en', 'value': 'Teresa  Moniz'}",,1,0,6000000008462728872,1
Q100639,"{'language': 'en', 'value': 'Nuno  Vasques Gutierrez'}",,1,0,6000000002487912490,1
Q100641,"{'language': 'en', 'value': 'Menendo  Gonzalez'}",,1,0,6000000013725179333,1
Q100643,"{'language': 'en', 'value': 'Gonzalo  Menéndez de Valdés'}",,1,0,6000000013262976621,1
Q100645,"{'language': 'en', 'value': 'Menendo  González de Valdés'}",,1,0,6000000008615639004,1
Q100647,"{'language': 'en', 'value': 'Ermesenda  de Figueroa'}",,1,0,6000000004343865705,1
Q100649,"{'language': 'en', 'value': 'Ermigio  de Saavedra'}",,1,0,6000000007383300812,1
Q100651,"{'language': 'en', 'value': 'Sancha  González de Lobera'}",,1,0,6000000004343543900,1
Q100653,"{'language': 'en', 'value': 'Gonzalo  Arias'}",,1,0,6000000000493546817,1
Q100655,"{'language': 'en', 'value': 'Mendo  Arias'}",,1,0,6000000000493886339,1
Q100657,"{'language': 'en', 'value': 'Fernando  Arias de Saavedra González de Lobera'}",,1,0,6000000039234492419,1
Q100659,"{'language': 'en', 'value': 'García  Díaz de Valdés'}",,1,0,6000000078168868403,1
Q100661,"{'language': 'en', 'value': 'Dordia Osorez'}",,1,0,6000000000114627350,1
Q100663,"{'language': 'en', 'value': 'Ordoñez'}",,1,0,6000000012149684759,1
Q100665,"{'language': 'en', 'value': 'Gonzalo  Odoariz de Figueroa'}",,1,0,6000000010954479358,1
Q100667,"{'language': 'en', 'value': 'nn  Odoariz'}",,1,0,6000000018801029328,1
Q100669,"{'language': 'en', 'value': 'NN'}",,1,0,6000000007409211549,1
Q100671,"{'language': 'en', 'value': 'Juan Remón  González de Figueroa'}",,1,0,6000000007409382319,1
Q100673,"{'language': 'en', 'value': 'Munio  Nuñez de Lara'}",,1,0,6000000186554892918,1
Q100675,"{'language': 'en', 'value': 'Sancho  Muniz de Lara'}",,1,0,6000000186556069907,1
Q100677,"{'language': 'en', 'value': 'Velasquita  Nuñez de Lara'}",,1,0,6000000186556601839,1
Q100679,"{'language': 'en', 'value': 'Gontrode  Nuñez de Lara'}",,1,0,6000000186556164873,1
Q100681,"{'language': 'en', 'value': 'Odoârio  de Lara'}",,1,0,6000000192171985866,1
Q100683,"{'language': 'en', 'value': 'Fruela  Núñez'}",,1,0,6000000001736464155,1
Q100685,"{'language': 'en', 'value': 'María  Díaz'}",,1,0,6000000027230246063,1
Q100687,"{'language': 'en', 'value': 'Osorio  Vélaz'}",,1,0,6000000027230349224,1
Q100690,"{'language': 'en', 'value': 'Nuño  Gutiérrez de Sobrado'}",,1,0,6000000007159015355,1
Q100692,"{'language': 'en', 'value': 'Dordia Osorez'}",,1,0,6000000004283028432,1
Q100694,"{'language': 'en', 'value': 'Gundesindo  x'}",,1,0,6000000004999097855,1
Q100696,"{'language': 'en', 'value': 'Senior (Seniorina)  x'}",,1,0,6000000004999097862,1
Q100698,"{'language': 'en', 'value': 'Rodrigo  Romániz'}",,1,0,6000000012152573868,1
Q100700,"{'language': 'en', 'value': 'Nuño  Rodríguez'}",,1,0,6000000008463025320,1
Q100702,"{'language': 'en', 'value': 'Ordoño, Infante de León'}",,1,0,6000000006323535187,1
Q100704,"{'language': 'en', 'value': 'Gonzalo'}",,1,0,6000000128262330822,1
Q100706,"{'language': 'en', 'value': 'Teresa de León, Monja de San Julian'}",,1,0,6000000006323412723,1
Q100708,"{'language': 'en', 'value': 'Ramiro  Garcés'}",,1,0,6000000003983647397,1
Q100710,"{'language': 'en', 'value': 'Urraca Garcés de Navarra'}",,1,0,6000000004052772407,1
Q100712,"{'language': 'en', 'value': 'Isabel  de Cabrera'}",,1,0,6000000007150827754,1
Q100714,"{'language': 'en', 'value': 'Guerau I  de Cabrera'}",,1,0,6000000007150950849,1
Q100716,"{'language': 'en', 'value': 'Sancha  Peláez'}",,1,0,6000000007151025470,1
Q100718,"{'language': 'en', 'value': 'Géraud Ier Seigneur de  Cabrera'}",,1,0,6000000007150846578,1
Q100720,"{'language': 'en', 'value': 'Vela  de Cabrera'}",,1,0,6000000034398126803,1
Q100722,"{'language': 'en', 'value': 'N.N.'}",,1,0,6000000020024654868,1
Q100724,"{'language': 'en', 'value': 'Urraca  Nunez'}",,1,0,6000000007151711870,1
Q100726,"{'language': 'en', 'value': 'García Ordoñez'}",,1,0,6000000030331875821,1
Q100728,"{'language': 'en', 'value': 'Zaham  descendiente de Abdul Yazid Al-Wallid UMAYYADE'}",,1,0,6000000035573113547,1
Q100730,"{'language': 'en', 'value': 'nn'}",,1,0,6000000097031234976,1
Q100732,"{'language': 'en', 'value': 'Dordia Osorez'}",,1,0,6000000001412911042,1
Q100734,"{'language': 'en', 'value': 'Dna. Helena  Godinhes'}",,1,0,4068099193130010323,1
Q100736,"{'language': 'en', 'value': 'Zayra  Ibn Zayda'}",,1,0,6000000013038081724,1
Q100738,"{'language': 'en', 'value': 'Teresa  Ansúrez'}",,1,0,6000000004304723931,1
Q100740,"{'language': 'en', 'value': 'Urraca, Infanta de León'}",,1,0,6000000003493155857,1
Q100742,"{'language': 'en', 'value': 'Gustios  González'}",,1,0,6000000012997471309,1
Q100744,"{'language': 'en', 'value': 'Gonzalo  Gustios'}",,1,0,6000000015182191831,1
Q100746,"{'language': 'en', 'value': 'Ordoño'}",,1,0,6000000004343682610,1
Q100748,"{'language': 'en', 'value': 'Pedro  Ordóñez de Lugo'}",,1,0,6000000006277856253,1
Q100750,"{'language': 'en', 'value': 'Godina Odoaria  Ordóñez'}",,1,0,6000000039234521118,1
Q100752,"{'language': 'en', 'value': 'Udraica  Guterres'}",,1,0,6000000063357433963,1
Q100754,"{'language': 'en', 'value': 'Froylaz  Méndez de Trastámara'}",,1,0,6000000004262323150,1
Q100756,"{'language': 'en', 'value': 'Bermudo I  Frolaz'}",,1,0,6000000000157584946,1
Q100758,"{'language': 'en', 'value': 'Abd Allah I  ibn Muhammad al-Umawi'}",,1,0,6000000012230468710,1
Q100760,"{'language': 'en', 'value': ""Muhammad bin  ibn 'Abd-allâh""}",,1,0,6000000000544097815,1
Q100762,"{'language': 'en', 'value': 'Zayd  In Abd Allah'}",,1,0,6000000013017309410,1
Q100764,"{'language': 'en', 'value': 'Zara  daughter of Abd Allah'}",,1,0,6000000000878034258,1
Q100766,"{'language': 'en', 'value': 'al-Mutarrif son of  Abdullah'}",,1,0,6000000011493927131,1
Q100768,"{'language': 'en', 'value': 'Aban son of  Abdullah'}",,1,0,6000000011494349338,1
Q100770,"{'language': 'en', 'value': 'al-Asi'}",,1,0,6000000078944350822,1
Q100772,"{'language': 'en', 'value': 'Sancha  Aznárez'}",,1,0,6000000013042178143,1
Q100774,"{'language': 'en', 'value': 'Sancho  Aznárez'}",,1,0,6000000013505857444,1
Q100776,"{'language': 'en', 'value': 'Sancha  Garcés de Pamplona'}",,1,0,4879430965030047317,1
Q100778,"{'language': 'en', 'value': 'Fortún  Iñíguez'}",,1,0,6000000013505897162,1
Q100780,"{'language': 'en', 'value': 'Aurea  Iñíguez'}",,1,0,6000000001699492591,1
Q100782,"{'language': 'en', 'value': 'Lupa  Iñíguez'}",,1,0,6000000013505892444,1
Q100784,"{'language': 'en', 'value': 'Iñiga'}",,1,0,6000000031734629721,1
Q100786,"{'language': 'en', 'value': ""Fortún 'Orbita'  Aznárez""}",,1,0,6000000013506069275,1
Q100788,"{'language': 'en', 'value': 'Jimena  Velásquez'}",,1,0,6000000013042239407,1
Q100790,"{'language': 'en', 'value': 'Toda  Velásquez'}",,1,0,6000000013505855455,1
Q100792,"{'language': 'en', 'value': 'Sancha  Velásquez'}",,1,0,6000000013505925223,1
Q100794,"{'language': 'en', 'value': 'Jimena  Fortunez'}",,1,0,6000000035549549040,1
Q100796,"{'language': 'en', 'value': 'Toda  Velázquez'}",,1,0,6000000035549457325,1
Q100798,"{'language': 'en', 'value': 'Sáncha  Velázquez'}",,1,0,6000000035549531319,1
Q100800,"{'language': 'en', 'value': 'Nuña  Fernández de Castilla'}",,1,0,6000000001699485992,1
Q100802,"{'language': 'en', 'value': 'Fortún  López'}",,1,0,6000000031735143142,1
Q100804,"{'language': 'en', 'value': 'Nuño  López'}",,1,0,6000000031734850638,1
Q100806,"{'language': 'en', 'value': 'Sancho  López'}",,1,0,6000000006277535391,1
Q100810,"{'language': 'en', 'value': 'Estefanía  López'}",,1,0,6000000023496936393,1
Q100812,"{'language': 'en', 'value': 'Nuño  Iñíguez'}",,1,0,6000000023497346847,1
Q100814,"{'language': 'en', 'value': 'García  Íñiguez'}",,1,0,6000000018800893970,1
Q100816,"{'language': 'en', 'value': 'N.N.'}",,1,0,6000000014934379052,1
Q100818,"{'language': 'en', 'value': 'Acibella García de Gascuña'}",,1,0,6000000001992130079,1
Q100820,"{'language': 'en', 'value': 'Aznar  Galíndez'}",,1,0,6000000014933649945,1
Q100822,"{'language': 'en', 'value': 'Toda  Galíndez de Aragón'}",,1,0,6000000013042053902,1
Q100824,"{'language': 'en', 'value': 'Ob. Redemptus'}",,1,0,6000000003637361235,1
Q100826,"{'language': 'en', 'value': 'Mirón'}",,1,0,6000000003637361218,1
Q100828,"{'language': 'en', 'value': 'Andregoto  Galíndez'}",,1,0,6000000004058800000,1
Q100830,"{'language': 'en', 'value': 'Velasquita  Galíndez'}",,1,0,6000000014933676871,1
Q100834,"{'language': 'en', 'value': 'موسى  بن محمد'}",,1,0,6000000003133261699,1
Q100836,"{'language': 'en', 'value': 'Jimeno (Ximeno) ""El Fuerte""  de Pamplona'}",,1,0,6000000004058953728,1
Q100838,"{'language': 'en', 'value': 'x  Galíndez'}",,1,0,6000000014007214284,1
Q100840,"{'language': 'en', 'value': 'García  Jiménez de Pamplona'}",,1,0,4179621947050073407,1
Q100842,"{'language': 'en', 'value': 'Jimeno  Garcés'}",,1,0,6000000037545165599,1
Q100844,"{'language': 'en', 'value': 'Musa ibn Musa ibn Fortun'}",,1,0,6000000204945142834,1
Q100846,"{'language': 'en', 'value': 'Guldregut  Núñez'}",,1,0,6000000017104126181,1
Q100848,"{'language': 'en', 'value': 'Gontroda  Núñez'}",,1,0,6000000015185094518,1
Q100850,"{'language': 'en', 'value': 'Mayor  de monzon'}",,1,0,6000000003748804867,1
Q100852,"{'language': 'en', 'value': 'Oveco  Ansúrez'}",,1,0,6000000004054767925,1
Q100854,"{'language': 'en', 'value': 'Munio  Ansúrez'}",,1,0,6000000004054767931,1
Q100856,"{'language': 'en', 'value': 'Gutierre  Ansúrez'}",,1,0,6000000004054767937,1
Q100858,"{'language': 'en', 'value': 'Gonzalo  Ansúrez'}",,1,0,6000000004054767943,1
Q100860,"{'language': 'en', 'value': 'Fernando  Ansúrez'}",,1,0,6000000015184935930,1
Q100862,"{'language': 'en', 'value': 'Gonsalo  Ansurez de Monzon'}",,1,0,6000000003827957565,1
Q100864,"{'language': 'en', 'value': 'Marina  Ansúrez'}",,1,0,6000000000380451093,1
Q100866,"{'language': 'en', 'value': '1. Conde de Castilla Fernando  Ansúrez'}",,1,0,6000000029039029237,1
Q100868,"{'language': 'en', 'value': 'Teresa  Ansúrez de Monzón'}",,1,0,6000000029039029256,1
Q100870,"{'language': 'en', 'value': 'Iñigo  Velaz'}",,1,0,6000000029039301059,1
Q100872,"{'language': 'en', 'value': 'Nuño'}",,1,0,6000000015172687211,1
Q100874,"{'language': 'en', 'value': 'Theuda  Urraquez'}",,1,0,6000000015172742096,1
Q100876,"{'language': 'en', 'value': 'Munio Nuñez  Núñez de Brañosera'}",,1,0,6000000003827576905,1
Q100878,"{'language': 'en', 'value': 'Teresa Elvira  Amaya'}",,1,0,6000000004284828886,1
Q100880,"{'language': 'en', 'value': 'Gutierre  Nuñez'}",,1,0,6000000015185159775,1
Q100882,"{'language': 'en', 'value': 'Gonzalo Núñez, II Juez de Castilla'}",,1,0,6000000007754293964,1
Q100884,"{'language': 'en', 'value': 'N.N.'}",,1,0,6000000001864356093,1
Q100886,"{'language': 'en', 'value': 'Goto  Eriz'}",,1,0,6000000193737592823,1
Q100888,"{'language': 'en', 'value': 'Pelayo  Tetóniz'}",,1,0,6000000013248789583,1
Q100890,"{'language': 'en', 'value': 'Toda Gómez  González'}",,1,0,6000000207174573829,1
Q100892,"{'language': 'en', 'value': 'Diego  Menéndez'}",,1,0,6000000013262437161,1
Q100894,"{'language': 'en', 'value': 'Oneca  Menéndez'}",,1,0,6000000013262794968,1
Q100896,"{'language': 'en', 'value': 'Nuño  Menéndez'}",,1,0,6000000013262946859,1
Q100898,"{'language': 'en', 'value': 'Arias  Menéndez'}",,1,0,6000000013262941393,1
Q100900,"{'language': 'en', 'value': 'Nuña  de Guzmán'}",,1,0,6000000009238197363,1
Q100902,"{'language': 'en', 'value': 'Nuño  González de Lara'}",,1,0,6000000006277511164,1
Q100904,"{'language': 'en', 'value': 'Brunilda  Fernández de Lara'}",,1,0,6000000000729466065,1
Q100906,"{'language': 'en', 'value': 'Nuño  Fernández, Conde de Castilla'}",,1,0,6000000000727525797,1
Q100908,"{'language': 'en', 'value': 'Nuña  Núñez de Amaya'}",,1,0,6000000000129100293,1
Q100910,"{'language': 'en', 'value': 'Estefanìa de Fox  N.N.'}",,1,0,5674316069420101529,1
Q100916,"{'language': 'en', 'value': 'Urraca  de Castilla'}",,1,0,6000000002188170540,1
Q100918,"{'language': 'en', 'value': 'Gonzálo  Garcés de Castilla'}",,1,0,6000000000035142137,1
Q100920,"{'language': 'en', 'value': 'Major de Castella, comtessa consort de Pallars Jussà'}",,1,0,6000000003827922532,1
Q100922,"{'language': 'en', 'value': 'Oneca  Garces de Castile'}",,1,0,6000000006290748732,1
Q100924,"{'language': 'en', 'value': 'Fernan  González'}",,1,0,6000000015541191204,1
Q100926,"{'language': 'en', 'value': 'Elvira  Garcés de Castilla'}",,1,0,6000000000114653280,1
Q100928,"{'language': 'en', 'value': 'Toda  García de Castilla'}",,1,0,6000000012996705396,1
Q100930,"{'language': 'en', 'value': 'Gómez  Díaz'}",,1,0,6000000003726334365,1
Q100932,"{'language': 'en', 'value': 'Dordia Osorez'}",,1,0,6000000006951629328,1
Q100934,"{'language': 'en', 'value': 'Diego  Gómez de Saldaña'}",,1,0,6000000002010133365,1
Q100936,"{'language': 'en', 'value': 'Urraca  Gómez de Saldaña'}",,1,0,6000000012996857239,1
Q100938,"{'language': 'en', 'value': 'García  Gómez'}",,1,0,6000000012996542836,1
Q100940,"{'language': 'en', 'value': 'Velasco  Gómez'}",,1,0,6000000012996666517,1
Q100942,"{'language': 'en', 'value': 'Sancho  Gómez'}",,1,0,6000000012996210939,1
Q100944,"{'language': 'en', 'value': 'Munio  Gómez'}",,1,0,6000000012996953484,1
Q100946,"{'language': 'en', 'value': 'Munio  Gómez'}",,1,0,6000000087742361930,1
Q100950,"{'language': 'en', 'value': 'García  Sánchez II ""El Trémulo""'}",,1,0,6000000000128773458,1
Q100952,"{'language': 'en', 'value': 'Ramiro Sánchez de Navarra'}",,1,0,6000000002401006211,1
Q100954,"{'language': 'en', 'value': 'Gonzalo  Sánchez de Navarra'}",,1,0,6000000002187750539,1
Q100956,"{'language': 'en', 'value': 'Fernando  Sánchez de Navarra'}",,1,0,6000000013040160339,1
Q100958,"{'language': 'en', 'value': 'Mayor  Sánchez de Navarra'}",,1,0,6000000013040084566,1
Q100960,"{'language': 'en', 'value': 'Jimena  Sánchez de Navarra'}",,1,0,6000000013040220308,1
Q100964,"{'language': 'en', 'value': 'Gonçalo  Fernández'}",,1,0,6000000015733320853,1
Q100966,"{'language': 'en', 'value': 'Fernán  Gonçález'}",,1,0,6000000015732862980,1
Q100968,"{'language': 'en', 'value': 'Maria Elvira  Muñoz de Hinojosa'}",,1,0,6000000027747862289,1
Q100970,"{'language': 'en', 'value': 'Gonzalo  Pérez'}",,1,0,6000000027749720965,1
Q100972,"{'language': 'en', 'value': 'N.N.'}",,1,0,6000000013042215291,1
Q100974,"{'language': 'en', 'value': 'Lupa  Sánchez de Navarre'}",,1,0,6000000001744902607,1
Q100978,"{'language': 'en', 'value': 'García  Jiménez'}",,1,0,6000000136977358888,1
Q100980,"{'language': 'en', 'value': 'Onneca  de Pamploma'}",,1,0,6000000136913683890,1
Q100982,"{'language': 'en', 'value': 'Ximeno  Garcés de Pamplona'}",,1,0,6000000006907008471,1
Q100984,"{'language': 'en', 'value': 'Jimena  Garcés de Pamplona'}",,1,0,6000000136913644932,1
Q100987,"{'language': 'en', 'value': 'Garcí  Sánchez'}",,1,0,6000000181362501825,1
Q100989,"{'language': 'en', 'value': 'Lope  Sánchez'}",,1,0,6000000181362392823,1
Q100991,"{'language': 'en', 'value': 'Munio  Vélaz'}",,1,0,6000000013042111597,1
Q100993,"{'language': 'en', 'value': 'Bermudo  Núñez'}",,1,0,6000000004015507665,1
Q100995,"{'language': 'en', 'value': 'Oveco  Núñez'}",,1,0,6000000003827698179,1
Q100997,"{'language': 'en', 'value': 'Vela  Núñez'}",,1,0,6000000137229979821,1
Q100999,"{'language': 'en', 'value': '<private>  Núñez'}",,1,0,6000000137230072821,1
Q101001,"{'language': 'en', 'value': 'Munio  Núñez'}",,1,0,6000000137229920822,1
Q101003,"{'language': 'en', 'value': 'Galindo  de Ribagorza'}",,1,0,6000000013042192526,1
Q101005,"{'language': 'en', 'value': 'Fortún  Galíndez'}",,1,0,6000000013042078946,1
Q101007,"{'language': 'en', 'value': 'Toda  Garcés'}",,1,0,6000000002459921160,1
Q101009,"{'language': 'en', 'value': 'Sanche I, duc de Gascogne'}",,1,0,6000000000424646987,1
Q101011,"{'language': 'en', 'value': 'Aldonza  Núñez'}",,1,0,6000000066609978896,1
Q101013,"{'language': 'en', 'value': 'Froila (Fruela)  Jiménez'}",,1,0,6000000047506164920,1
Q101015,"{'language': 'en', 'value': 'Muḥammad  b. Lubb b. Mūsā b. Mūsā ibn Ḳasī al-Zarq'}",,1,0,6000000013401638940,1
Q101017,"{'language': 'en', 'value': 'N.N.'}",,1,0,6000000013401755885,1
Q101019,"{'language': 'en', 'value': 'María Aldonza  Ordoñez de León'}",,1,0,6000000149649160872,1
Q101021,"{'language': 'en', 'value': 'Fernán'}",,1,0,6000000010910804098,1
Q101023,"{'language': 'en', 'value': 'N  de Estrada'}",,1,0,6000000022141487939,1
Q101025,"{'language': 'en', 'value': 'Unkown  Poblador'}",,1,0,6000000007305683029,1
Q101027,"{'language': 'en', 'value': 'Munio  Belchides'}",,1,0,6000000001412873322,1
Q101029,"{'language': 'en', 'value': 'Ximeno  Núñez'}",,1,0,6000000004672977234,1
Q101031,"{'language': 'en', 'value': 'Muniadona de Lara'}",,1,0,6000000000908088464,1
Q101033,"{'language': 'en', 'value': 'Ramiro  González de Castilla'}",,1,0,6000000003737120485,1
Q101035,"{'language': 'en', 'value': 'Nuña  Fernández'}",,1,0,6000000059563958674,1
