qid,geni_ids,wikidata_qids
Q91390,6000000043585966240,
Q91392,6000000083766068379,
Q91394,6000000081319771024,
Q91396,6000000212854134821,
Q91398,6000000011115222098,
Q91400,6000000081389532823,
Q91402,6000000052930108927,
Q91404,6000000007728477677,
Q91406,6000000001500820995,
Q91408,6000000029177150138,
Q91412,6000000029181022837,
Q91414,6000000029180814846,
Q91416,6000000029177765951,
Q91418,6000000029177304424,
Q91420,6000000007032495521,
Q91422,6000000041273498900,
Q91424,6000000206225098851,
Q91426,6000000000795569798,
Q91428,6000000209722720844,
Q91430,6000000000348889221,
Q91432,6000000122051553863,
Q91434,6000000000348876551,
Q91436,6000000016831411145,
Q91438,6000000180725047822,
Q91440,6000000025053523442,
Q91442,6000000053709264896,
Q91444,6000000180105037869,
Q91446,6000000081323201094,
Q91448,6000000081416929194,
Q91450,6000000081482088757,
Q91452,6000000081324128049,
Q91454,6000000029262127804,
Q91456,6000000083775154501,
Q91458,6000000081136410023,
Q91460,6000000076374988352,
Q91462,6000000003265432515,
Q91464,6000000061611089821,
Q91466,6000000081322471238,
Q91468,6000000081325824832,
Q91470,6000000081322891988,
Q91472,6000000212432933883,
Q91474,6000000081076456980,
Q91476,6000000076340756890,
Q91478,6000000076392974160,
Q91480,6000000077303524071,
Q91482,6000000077303384317,
Q91484,6000000081074860544,
Q91486,6000000212853999821,
Q91488,6000000001500824613,
Q91490,6000000081413369832,
Q91492,6000000042600924824,
Q91494,6000000029177250366,
Q91496,6000000029177187441,
Q91498,6000000029178109993,
Q91500,6000000029177576030,
Q91502,6000000029178338129,
Q91504,6000000029178094043,
Q91506,6000000029176914332,
Q91508,6000000029178249895,
Q91510,6000000029179577514,
Q91512,6000000029179966293,
Q91514,6000000029180849845,
Q91516,6000000029181500072,
Q91518,6000000029181362914,
Q91522,6000000029179051873,
Q91524,6000000029179592029,
Q91526,6000000029179448217,
Q91528,6000000029179475774,
Q91530,6000000026070994421,
Q91532,6000000041273289160,
Q91534,6000000206225024887,
Q91536,6000000000795687204,
Q91538,6000000209722707839,
Q91540,6000000000348876565,
Q91542,6000000000348889228,
Q91544,6000000000462873997,
Q91546,6000000131708810969,
Q91548,6000000017344942897,
Q91550,6000000007151138986,
Q91552,6000000093671018821,
Q91554,6000000024378667170,
Q91556,6000000081323698320,
Q91558,6000000081421586070,
Q91560,6000000081324091178,
Q91562,6000000081324392916,
Q91564,6000000081474843895,
Q91566,6000000081382996824,
Q91568,6000000081487041052,
Q91570,6000000081477106955,
Q91572,6000000009196541883,
Q91574,6000000008630537270,
Q91576,6000000184461195827,
Q91578,6000000033653682456,
Q91580,6000000016168611631,
Q91582,6000000007360223893,
Q91584,6000000076264063952,
Q91586,6000000086230946049,
Q91588,6000000081359912118,
Q91590,6000000081100411826,
Q91592,6000000000401585970,
Q91594,6000000000401585942,
Q91596,6000000061610396498,
Q91598,6000000081323670267,
Q91600,6000000212433130826,
Q91602,6000000076340196221,
Q91604,6000000081067217152,
Q91606,6000000076930028003,
Q91608,6000000076394909196,
Q91610,6000000081025711471,
Q91612,6000000081296119860,
Q91614,6000000085452504962,
Q91616,6000000077313844604,
Q91618,6000000081484068879,
Q91620,6000000081064956172,
Q91622,6000000076395818013,
Q91624,6000000076931104491,
Q91626,6000000080938509555,
Q91628,6000000080938069548,
Q91630,6000000081075947890,
Q91632,6000000081073393045,
Q91634,6000000081295911832,
Q91636,6000000001500824605,
Q91638,6000000001500820366,
Q91640,6000000013383899389,
Q91642,6000000027596567383,
Q91644,6000000042600629691,
Q91646,6000000042601187966,
Q91648,6000000042601071024,
Q91650,6000000029176658173,
Q91652,6000000029176650224,
Q91654,6000000029176947841,
Q91656,6000000029176951839,
Q91658,6000000029176840459,
Q91660,6000000029177715832,
Q91662,6000000029176348766,
Q91664,6000000029178517357,
Q91666,6000000029178165279,
Q91668,6000000029177010863,
Q91670,6000000029178162727,
Q91672,6000000029178357925,
Q91674,6000000029178369194,
Q91676,6000000029179390759,
Q91678,6000000029180046022,
Q91680,6000000029180897958,
Q91682,6000000029180873904,
Q91684,6000000029181447203,
Q91686,6000000029181398165,
Q91688,6000000029181399066,
Q91690,6000000029177708143,
Q91692,6000000029181372080,
Q91694,6000000029181929007,
Q91696,6000000029181916115,
Q91698,6000000029179106850,
Q91700,6000000014737345042,
Q91702,6000000017720046695,
Q91704,6000000186786493892,
Q91706,6000000206225065896,
Q91708,6000000209722739837,
Q91710,6000000000348876714,
Q91713,6000000000348876662,
Q91715,6000000000348876768,
Q91717,6000000000348876801,
Q91719,6000000081737624760,
Q91721,6000000013130161225,
Q91723,6000000103969718892,
Q91725,6000000103978404678,
Q91727,6000000025604620501,
Q91729,6000000104967342829,
Q91731,6000000007566148508,
Q91733,6000000002413929924,
Q91735,6000000020842034974,
Q91737,6000000010964838964,
Q91739,6000000010964935604,
Q91741,6000000010964843653,
Q91743,6000000010964821641,
Q91745,6000000055889647850,
Q91747,6000000000348835314,
Q91749,6000000053708990947,
Q91751,6000000081483260873,
Q91752,6000000040469783674,
Q91754,6000000081473022510,
Q91756,6000000081476035821,
Q91759,6000000081486363427,
Q91761,6000000081487463018,
Q91763,6000000008630394273,
Q91765,6000000025309173751,
Q91767,6000000025309650152,
Q91769,6000000008630455215,
Q91771,6000000211064614824,
Q91773,6000000044151345990,
Q91775,6000000001497939588,
Q91777,6000000020451442660,
Q91779,6000000015279261806,
Q91781,6000000037604695858,
Q91783,6000000007360583984,
Q91785,6000000081096712983,
Q91787,6000000080092818898,
Q91789,6000000091743381822,
Q91791,6000000003265389645,
Q91793,6000000000462491267,
Q91795,6000000212328359867,
Q91797,6000000061610121357,
Q91799,6000000081294264292,
Q91801,6000000061610983876,
Q91803,6000000081067554885,
Q91805,6000000081067685892,
Q91807,6000000081067887848,
Q91809,6000000081067754170,
Q91811,6000000081069077879,
Q91813,6000000081066886590,
Q91815,6000000081068405842,
Q91817,6000000077319266581,
Q91819,6000000077319293538,
Q91821,6000000081079202750,
Q91823,6000000081079518449,
Q91825,6000000080990968164,
Q91827,6000000081076095070,
Q91829,6000000077302047669,
Q91831,6000000081071428259,
Q91833,6000000020560690920,
Q91835,6000000020560556293,
Q91837,6000000078252645933,
Q91839,6000000076929582346,
Q91841,6000000076931270305,
Q91843,6000000081025803537,
Q91845,6000000081066904056,
Q91847,6000000081067017894,
Q91849,6000000081108797867,
Q91851,6000000081180682438,
Q91853,6000000078037329608,
Q91855,6000000017560893252,
Q91857,6000000078039902863,
Q91859,6000000081065330907,
Q91861,6000000081064139325,
Q91863,6000000016753118326,
Q91865,6000000016753293123,
Q91867,6000000085457728882,
Q91869,6000000081190080086,
Q91871,6000000081190417892,
Q91873,6000000077302473617,
Q91875,6000000081484509070,
Q91877,6000000082059521905,
Q91879,6000000082059606854,
Q91881,6000000049745567964,
Q91883,6000000001500820357,
Q91885,6000000011164562193,
Q91887,6000000140250606993,
Q91889,6000000140250665931,
Q91891,6000000009336630235,
Q91893,6000000013383855319,
Q91895,6000000039387262651,
Q91897,6000000042556833334,
Q91899,6000000029176879885,
Q91901,6000000029176474655,
Q91903,6000000029178080900,
Q91905,6000000029178467990,
Q91908,6000000029178396987,
Q91910,6000000029178126965,
Q91912,6000000029178109113,
Q91914,6000000029176756154,
Q91916,6000000029177436240,
Q91918,6000000029177815952,
Q91920,6000000023683682445,
Q91922,6000000029178096901,
Q91924,6000000089101929944,
Q91926,6000000029181451920,
Q91928,6000000029181306858,
Q91930,6000000029181369868,
Q91932,6000000029181636037,
Q91934,6000000029181489901,
Q91936,6000000029181342059,
Q91938,6000000029181343074,
Q91940,6000000029181425508,
Q91942,6000000029181471775,
Q91944,6000000029178895223,
Q91946,6000000027176601409,
Q91948,6000000029179381201,
Q91950,6000000026073080470,
Q91952,6000000206225084841,
Q91954,6000000010971472258,
Q91956,6000000025375458390,
Q91958,6000000209722751822,
Q91960,6000000076376318869,
Q91962,6000000059889502042,
Q91964,6000000028958757296,
Q91966,6000000182757408844,
Q91968,6000000078486360859,
Q91970,6000000010755975129,
Q91972,6000000203936837837,
Q91974,6000000219582657843,
Q91976,6000000001656751001,
Q91978,6000000020841870671,
Q91980,6000000001658630795,
Q91982,6000000001656590483,
Q91984,6000000024325060844,
Q91986,6000000004953348031,
Q91988,6000000000348795885,
Q91990,6000000053707520975,
Q91992,6000000081423589825,
Q91994,6000000081486011441,
Q91996,6000000081478105868,
Q91998,6000000081478091957,
Q92000,6000000081478744975,
Q92002,6000000081481793239,
Q92004,6000000008630376320,
Q92006,6000000025310094960,
Q92008,6000000009196591720,
Q92010,6000000008630424202,
Q92012,6000000027214240840,
Q92014,6000000211064537847,
Q92016,6000000211064542835,
Q92018,6000000147513814821,
Q92020,6000000008778929625,
Q92022,6000000015537383001,
Q92024,6000000009236453821,
Q92026,6000000026312321453,
Q92028,6000000015278888557,
Q92030,6000000015538549719,
Q92032,6000000011059484918,
Q92034,6000000007360549770,
Q92036,6000000081389340859,
Q92038,6000000049536780902,
Q92040,6000000008822771075,
Q92042,6000000010894622102,
Q92044,6000000000462127170,
Q92046,6000000139839318842,
Q92048,6000000009857169858,
Q92050,6000000009112504301,
Q92052,6000000177502935847,
Q92054,6000000206797156704,
Q92056,6000000206797156739,
Q92058,6000000061610829879,
Q92060,6000000081294630938,
Q92062,6000000080871310092,
Q92064,6000000081473159996,
Q92066,6000000081067253468,
Q92068,6000000081703474314,
Q92070,6000000049535753108,
Q92072,6000000081080701869,
Q92074,6000000082009697136,
Q92076,6000000080990735935,
Q92078,6000000082188454832,
Q92080,6000000082191551822,
Q92082,6000000009377225413,
Q92084,6000000020560690915,
Q92086,6000000020560690910,
Q92088,6000000076723656943,
Q92090,6000000076721689787,
Q92092,6000000078258306889,
Q92094,6000000085364704897,
Q92096,6000000078255452920,
Q92098,6000000078255485802,
Q92100,6000000078257392995,
Q92102,6000000078257412906,
Q92104,6000000081066961950,
Q92106,6000000081295889352,
Q92108,6000000081300264866,
Q92110,6000000081300355838,
Q92112,6000000081300621850,
Q92114,6000000081300507840,
Q92116,6000000017561237119,
Q92118,6000000017561240224,
Q92120,6000000017561623356,
Q92122,6000000017561001504,
Q92124,6000000081064704689,
Q92126,6000000081079392841,
Q92128,6000000081065784019,
Q92130,6000000189038935839,
Q92132,6000000016753018295,
Q92134,6000000016753206069,
Q92136,6000000085444953837,
Q92138,6000000085456576044,
Q92140,6000000076396999976,
Q92142,6000000081190332933,
Q92144,6000000081485737900,
Q92146,6000000081485817166,
Q92148,6000000081486052006,
Q92150,6000000082057942521,
Q92152,6000000049538411821,
Q92154,6000000082059835067,
Q92156,6000000084098537452,
Q92158,6000000049744873138,
Q92160,6000000049745633844,
Q92162,6000000090440054873,
Q92164,6000000081962152093,
Q92166,6000000009300271095,
Q92168,6000000009327823160,
Q92170,6000000009336269876,
Q92172,6000000013383543832,
Q92174,6000000029183812477,
Q92176,6000000081413093882,
Q92178,6000000029176281657,
Q92180,6000000102538904010,
Q92182,6000000029177719057,
Q92184,6000000015386412888,
Q92186,6000000029178221912,
Q92188,6000000042600140135,
Q92190,6000000037473314423,
Q92192,6000000023683633206,
Q92194,6000000026107690093,
Q92198,6000000029178481301,
Q92200,6000000029178843102,
Q92202,6000000029179770080,
Q92204,6000000029179814123,
Q92206,6000000029179808286,
Q92208,6000000089098789097,
Q92210,6000000029181297987,
Q92212,6000000029181441009,
Q92214,6000000029181306091,
Q92216,6000000029181853105,
Q92218,6000000029181500488,
Q92220,6000000029178765698,
Q92222,6000000029178964666,
Q92224,6000000102542394870,
Q92226,6000000089902434479,
Q92228,6000000055545638279,
Q92230,6000000026069954311,
Q92232,6000000010977261129,
Q92234,6000000010258173414,
Q92236,6000000009708211755,
Q92238,6000000000795676188,
Q92240,6000000030774920940,
Q92242,6000000030774943910,
Q92244,6000000030775124912,
Q92246,6000000030775005944,
Q92248,6000000030774902982,
Q92250,6000000000961703967,
Q92252,6000000019919736927,
Q92254,6000000016325110703,
Q92256,6000000024862267114,
Q92258,6000000077314395192,
Q92260,6000000059889433105,
Q92262,6000000080872663652,
Q92264,6000000076259772837,
Q92266,6000000076385165845,
Q92268,6000000081182425000,
Q92270,6000000076377003026,
Q92272,6000000002724237537,
Q92274,6000000014747845872,
Q92276,6000000010755828005,
Q92278,6000000001500817215,
Q92280,6000000219582489833,
Q92282,6000000000416351288,
Q92284,6000000027111136699,
Q92286,6000000029187085545,
Q92288,6000000008821892527,
Q92290,6000000015530530077,
Q92292,5543873214050042343,
Q92294,6000000001500817332,
Q92296,6000000001500817358,
Q92298,6000000039465745976,
Q92300,6000000001167380053,
Q92302,6000000020841824021,
Q92304,6000000024327286853,
Q92306,6000000044165450067,
Q92308,6000000100684709821,
Q92310,6000000003796421534,
Q92312,6000000180105225836,
Q92314,6000000000348795895,
Q92316,6000000006709488755,
Q92318,6000000004953348448,
Q92320,6000000001600060051,
Q92322,6000000030412441582,
Q92324,6000000081483420201,
Q92326,6000000081486054509,
Q92328,6000000081478972955,
Q92330,6000000081482083254,
Q92332,6000000014117594763,
Q92334,6000000081481721151,
Q92336,6000000081479161863,
Q92338,6000000081481715917,
Q92340,6000000026311742594,
Q92342,6000000081487212899,
Q92344,6000000085310208104,
Q92346,6000000085310142233,
Q92348,6000000085310036467,
Q92350,6000000009150569606,
Q92352,6000000034075590536,
Q92354,6000000008630437353,
Q92356,6000000016074071184,
Q92358,6000000211064513881,
Q92360,6000000211064536827,
Q92362,6000000211300957838,
Q92364,6000000008779139414,
Q92366,6000000008779038917,
Q92368,6000000147515071833,
Q92370,6000000015537187349,
Q92372,6000000043757366581,
Q92374,6000000009236474171,
Q92376,6000000049132187851,
Q92378,6000000049132125918,
Q92380,6000000049131671153,
Q92382,6000000016168743463,
Q92384,6000000011059478998,
Q92386,6000000011103300225,
Q92388,6000000037618004193,
Q92390,6000000013508428422,
Q92392,6000000193967197834,
Q92396,6000000013804873913,
Q92398,6000000202215270873,
Q92400,5285425595620115767,
Q92402,6000000035595284454,
Q92404,6000000008821061697,
Q92406,6000000079675245074; 6000000081485577694,
Q92408,6000000010895059662,
Q92410,6000000139840240821,
Q92412,6000000017360762587,
Q92414,6000000000307810399,
Q92418,6000000009112518213,
Q92420,6000000009112057030,
Q92422,6000000183839797013,
Q92424,6000000177503881834,
Q92426,6000000177503967822,
Q92428,6000000059866520355,
Q92430,6000000081277444994,
Q92432,6000000061609864337,
Q92434,6000000081705972063,
Q92436,6000000080869878951,
Q92438,6000000081473222093,
Q92440,6000000081068045237,
Q92442,6000000081191757845,
Q92444,6000000081067912491,
Q92446,6000000081068638290,
Q92448,6000000082176559122,
Q92450,6000000082190164861,
Q92452,6000000082191866823,
Q92454,6000000020560547709,
Q92456,6000000009376734169,
Q92458,6000000179213098914,
Q92460,6000000179214249919,
Q92462,6000000179214554863,
Q92464,6000000009246254934,
Q92466,6000000076743966480,
Q92468,6000000076721267786,
Q92470,6000000085364481011,
Q92472,6000000085364948835,
Q92474,6000000078257659840,
Q92476,6000000078257345296,
Q92478,6000000078257751853,
Q92480,6000000078257294093,
Q92482,6000000078256931076,
Q92484,6000000078256842116,
Q92487,6000000017561567018,
Q92489,6000000017559595899,
Q92491,6000000081066681959,
Q92493,6000000081079486271,
Q92495,6000000081080167894,
Q92497,6000000082154976014,
Q92499,6000000082156321949,
Q92501,6000000017561577708,
Q92503,6000000082171488868,
Q92505,6000000076904616472,
Q92507,6000000076905222860,
Q92509,6000000080872247045,
Q92511,6000000189033472863,
Q92513,6000000081066493971,
Q92515,6000000016753200141,
Q92517,6000000016752753338,
Q92519,6000000085448714915,
Q92521,6000000085438168995,
Q92523,6000000076396435212,
Q92525,6000000076397209875,
Q92527,6000000013123964752,
Q92529,6000000082059179358,
Q92531,6000000084100985140,
Q92533,6000000049745238020,
Q92535,6000000049746101898,
Q92537,6000000049745564925,
Q92539,6000000049893097624,
Q92541,6000000049745895019,
Q92543,6000000049694613105,
Q92545,6000000049894107940,
Q92547,6000000049894199915,
Q92549,6000000049893974998,
Q92551,6000000080872825857,
Q92553,6000000090440054911,
Q92555,6000000090440054923,
Q92557,6000000090440054929,
Q92559,6000000090440054935,
Q92561,6000000090440054941,
Q92563,6000000081959022836,
Q92565,6000000090440054947,
Q92567,6000000090440054953,
Q92569,6000000081962007178,
Q92571,6000000081961311887,
Q92573,6000000009300385178,
Q92575,6000000009327998977,
Q92577,6000000034121088654,
Q92579,6000000049085239962,
Q92581,6000000013383788443,
Q92583,6000000026439317242,
Q92585,6000000049823437092,
Q92587,6000000021734287358,
Q92589,6000000050280089062,
Q92591,6000000050279914136,
Q92593,6000000050279960188,
Q92595,6000000078847779913,
Q92597,6000000029178513025,
Q92599,6000000037473056095,
Q92601,6000000037470061040,
Q92603,6000000029178191815,
Q92605,6000000029178145800,
Q92607,6000000029178720568,
Q92609,6000000029178841125,
Q92611,6000000012822017726,
Q92613,6000000029176921011,
Q92615,6000000029178912001,
Q92617,6000000029178539548,
Q92619,6000000042556304121,
